,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,2993000.000,,,,2827000.000,,,,3130000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,1883000.000,,,,1653000.000,,,,3116000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,-124000.000,,,,738000.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,6416198.000,,,,,,,,
AssetImpairmentCharges,,,,,,,90578000.000,0.000,,0.000
BusinessExitCosts1,,,7637000.000,4169000.000,,76000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,41449000.000,,,,-27614000.000,,,,16595000.000
ComprehensiveIncomeNetOfTax,54503000.000,24840000.000,14115000.000,-49627000.000,-86347000.000,-13749000.000,-91219000.000,-19602000.000,-16931000.000,-11269000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,85000.000,121000.000,4000.000,71000.000,9000.000,-3000.000,16000.000,2000.000,52000.000,178000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,54588000.000,24961000.000,14119000.000,-49556000.000,-86338000.000,-13752000.000,-91203000.000,-19600000.000,-16879000.000,-11091000.000
CostOfRevenue,228583000.000,202548000.000,165130000.000,131679000.000,109488000.000,118464000.000,114129000.000,114873000.000,112248000.000,131752000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,0.005,,,,0.010
DeferredIncomeTaxesAndTaxCredits,,262000.000,,,,-16139000.000,,,,119000.000
DefinedBenefitPlanAmortizationOfGainsLosses,-40000.000,-70000.000,-70000.000,-70000.000,-70000.000,-70000.000,-35000.000,-66000.000,-94000.000,-61000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,5000.000,4000.000,4000.000,4000.000,4000.000,4000.000,,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,146000.000,127000.000,127000.000,127000.000,127000.000,120000.000,120000.000,120000.000,120000.000,127000.000
DefinedBenefitPlanInterestCost,83000.000,85000.000,85000.000,85000.000,85000.000,87000.000,87000.000,87000.000,87000.000,89000.000
DefinedBenefitPlanNetPeriodicBenefitCost,1000.000,59000.000,59000.000,59000.000,59000.000,63000.000,23000.000,54000.000,259000.000,23000.000
DefinedBenefitPlanServiceCost,19000.000,27000.000,27000.000,27000.000,27000.000,22000.000,21000.000,21000.000,20000.000,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,,76000.000,,,,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,66000.000,,,,,,,,
DepreciationDepletionAndAmortization,15270000.000,16223000.000,16276000.000,15260000.000,18995000.000,18586000.000,18056000.000,17759000.000,17875000.000,19442000.000
EarningsPerShareBasic,0.340,0.190,0.090,-0.290,-0.560,-0.070,-0.540,-0.110,-0.060,-0.050
EarningsPerShareDiluted,0.320,0.180,0.080,-0.290,-0.540,-0.070,-0.540,-0.110,-0.060,-0.050
EffectOfExchangeRateOnCashAndCashEquivalents,,-171000.000,,,,118000.000,,,,-44000.000
EffectiveIncomeTaxRateContinuingOperations,0.284,0.256,-2.128,-1.561,3.454,0.572,0.418,0.492,-1.067,0.091
EmployeeBenefitsAndShareBasedCompensation,,,,,,,2135000.000,,,
GainsLossesOnExtinguishmentOfDebt,0.000,,,,,,,,,
GainsLossesOnSalesOfAssets,,,,,,112000.000,,,,714000.000
GeneralAndAdministrativeExpense,20170000.000,,,,,,,,,
GrossProfit,135112000.000,,,28137000.000,,,,19902000.000,,40831000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,76000.000,,,,
IncomeLossFromContinuingOperations,94371000.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,75598000.000,41497000.000,-12536000.000,-18012000.000,-104818000.000,-27533000.000,-150889000.000,-40636000.000,-20508000.000,-12558000.000
IncomeTaxExpenseBenefit,21436000.000,10617000.000,-26677000.000,28117000.000,-13996000.000,-15754000.000,-63019000.000,-20013000.000,-655000.000,-1148000.000
IncreaseDecreaseInAccountsPayable,,-17255000.000,,,,1980000.000,,,,12981000.000
IncreaseDecreaseInAccountsReceivable,,-28650000.000,,,,9608000.000,,,,15956000.000
IncreaseDecreaseInAccruedLiabilities,,-4363000.000,,,,-4150000.000,,,,
IncreaseDecreaseInIncomeTaxesReceivable,,,,,,,,,,-1945000.000
IncreaseDecreaseInInventories,,-14624000.000,,,,-1103000.000,,,,9038000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-3567000.000,,,,-6234000.000,,,,1078000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,166911474.000,,,,,,,,,
InterestIncomeExpenseNet,-16567000.000,-15308000.000,-14894000.000,-15963000.000,-16077000.000,-17262000.000,-16606000.000,-16175000.000,-15324000.000,-12537000.000
InventoryLIFOReserveEffectOnIncomeNet,,1241000.000,,,,,,,,
LeaseAndRentalExpense,,16360000.000,,,,17803000.000,,,,13714000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,0.000,,,,535000.000,,,,1000.000
NetCashProvidedByUsedInFinancingActivities,,-3945000.000,,,,-6024000.000,,,,-2502000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-3945000.000,,,,-6024000.000,,,,-2502000.000
NetCashProvidedByUsedInInvestingActivities,,-31855000.000,,,,-13156000.000,,,,-6826000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-31855000.000,,,,-13156000.000,,,,-6826000.000
NetCashProvidedByUsedInOperatingActivities,,77420000.000,,,,-8586000.000,,,,25967000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,77420000.000,,,,-8586000.000,,,,25967000.000
