,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AdditionsToNoncurrentAssets,,,,,,,4819000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,215000.000,,
AllocatedShareBasedCompensationExpense,,,,142000.000,182000.000,,215000.000,185000.000,418000.000
AmortizationOfFinancingCostsAndDiscounts,,,756000.000,,,,800000.000,,
AmortizationOfIntangibleAssets,3735000.000,3735000.000,3735000.000,3735000.000,3735000.000,3734000.000,3735000.000,3735000.000,3735000.000
CapitalExpendituresIncurredButNotYetPaid,,,1166000.000,,,,860000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-3709000.000,,,,-5250000.000,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,7637000.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,-59000.000,,
ComprehensiveIncomeNetOfTax,,,-6432000.000,-5956000.000,-6386000.000,-4884000.000,-62291000.000,-12591000.000,3018000.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,104301000.000,100968000.000,100967000.000,96881000.000,92250000.000,85877000.000,94928000.000,95330000.000,97561000.000
DeferredIncomeTaxExpenseBenefit,,,738000.000,700000.000,700000.000,-1746000.000,422000.000,681000.000,
DepreciationDepletionAndAmortization,,,10083000.000,,,,8126000.000,8102000.000,8406000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,317000.000,,0.000,0.000,-63000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,-5131000.000,,0.000,0.000,-63000.000
DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,,,,,,,0.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,2184000.000,,0.000,0.000,63000.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,317000.000,,0.000,0.000,-63000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,2501000.000,,0.000,0.000,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,256000.000,,,,-171000.000,,
GainLossOnDispositionOfProperty,-47000.000,-6000.000,1000.000,33000.000,-221000.000,448000.000,44000.000,-736000.000,-204000.000
GoodwillImpairmentLoss,,,,,,,51000000.000,12128000.000,0.000
GrossProfit,38492000.000,32091000.000,30611000.000,33350000.000,33711000.000,24980000.000,25870000.000,35403000.000,37876000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,18514000.000,27539000.000,30584000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1534000.000,-2481000.000,-6064000.000,-4407000.000,-556000.000,-5958000.000,-60964000.000,-11653000.000,3461000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,1666000.000,,-62069000.000,-12671000.000,2426000.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,-4814000.000,,0.000,0.000,-63000.000
IncomeTaxExpenseBenefit,523000.000,1918000.000,922000.000,1201000.000,1110000.000,-1449000.000,1105000.000,1018000.000,1035000.000
IncomeTaxesPaid,,,272000.000,,,,377000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,7389000.000,,,,2302000.000,,
IncreaseDecreaseInAccountsReceivable,,,7115000.000,,,,4920000.000,,
IncreaseDecreaseInInventories,,,5097000.000,,,,2987000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,783000.000,,,,757000.000,,
InterestExpense,17179000.000,17234000.000,17242000.000,17259000.000,17379000.000,17216000.000,17306000.000,17271000.000,17288000.000
InterestIncomeExpenseNet,,,,,,,-17306000.000,-17271000.000,-17288000.000
InterestPaid,,,16803000.000,,,,16756000.000,,
NetCashProvidedByUsedInFinancingActivities,,,-48000.000,,,,-5000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-48000.000,,,,-5000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-2874000.000,,,,2867000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-2874000.000,,,,-4770000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-1043000.000,,,,-7941000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-1043000.000,,,,-7882000.000,,
NetIncomeLoss,1011000.000,-4399000.000,-6986000.000,-5608000.000,-6480000.000,-3296000.000,-62069000.000,-12671000.000,2363000.000
NonoperatingIncomeExpense,-17894000.000,-15987000.000,-17064000.000,-18123000.000,-16787000.000,-16022000.000,-17455000.000,-17302000.000,-17391000.000
OperatingExpenses,19064000.000,18585000.000,19611000.000,19634000.000,17480000.000,14916000.000,69379000.000,29754000.000,17024000.000
OperatingIncomeLoss,19428000.000,13506000.000,11000000.000,13716000.000,16231000.000,10064000.000,-43509000.000,5649000.000,20852000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,554000.000,-541000.000,344000.000,142000.000,-257000.000,325000.000,655000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,-848000.000,-272000.000,-111000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,-257000.000,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,-222000.000,80000.000,655000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,-222000.000,80000.000,655000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,,,,,,-242000.000,0.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,193000.000,-250000.000,,35000.000,-3000.000,0.000
OtherNonoperatingIncomeExpense,-715000.000,1247000.000,178000.000,-864000.000,592000.000,1194000.000,-149000.000,-31000.000,-103000.000
PaymentsForRepurchaseOfCommonStock,,,43000.000,,,,0.000,,
PaymentsForRestructuring,,,90000.000,,,,0.000,,
PaymentsToAcquireProductiveAssets,,,2894000.000,,,,4819000.000,,
ProceedsFromSaleOfAvailableForSaleSecurities,,,,,,,,242000.000,0.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,20000.000,,,,49000.000,,
RepaymentsOfLongTermDebtAndCapitalSecurities,,,5000.000,,,,5000.000,,
ResearchAndDevelopmentExpense,733000.000,602000.000,474000.000,472000.000,419000.000,330000.000,452000.000,547000.000,508000.000
RestructuringCharges,,,353000.000,1486000.000,714000.000,313000.000,-11000.000,-170000.000,66000.000
RestructuringReserveSettledWithCash,,,,,,,782000.000,,
RevenueFromRelatedParties,,,,100000.000,100000.000,,,,
Revenues,142793000.000,133059000.000,131578000.000,130231000.000,125961000.000,110857000.000,120798000.000,130733000.000,135437000.000
SalesRevenueNet,142793000.000,133059000.000,131578000.000,130231000.000,125961000.000,110857000.000,120798000.000,130733000.000,135437000.000
SellingGeneralAndAdministrativeExpense,14549000.000,14242000.000,15050000.000,13974000.000,12833000.000,10545000.000,14247000.000,12778000.000,12511000.000
ShareBasedCompensation,,,63000.000,142000.000,182000.000,412000.000,245000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,0.000,0.000,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,0.267,0.264,,0.254,,
