,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31
AdjustmentForAmortization,,,,,0.000,,
BusinessCombinationConsiderationTransferred1,,,,,2980706.000,,
BusinessCombinationSeparatelyRecognizedTransactionsNetGainsAndLosses,,,,,81434.000,,
CashAcquiredFromAcquisition,,,,,35.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-4882.000,,,,304183.000,,
ComprehensiveIncomeNetOfTax,,,,,,-891240.000,-896680.000
CostOfRevenue,,,,,,169581.000,20492.000
CostsAndExpenses,,,,,,919868.000,902149.000
CurrentFederalTaxExpenseBenefit,5284.000,,,,,,
CurrentIncomeTaxExpenseBenefit,,0.000,0.000,,,,
Depreciation,162.000,,,,0.000,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.010,-0.020,-0.010,-0.010
FairValueAssumptionsExpectedDividendRate,,,,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,2.038
FinitelivedIntangibleAssetsAcquired1,,,,,0.000,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,-2184.000,817.000
GeneralAndAdministrativeExpense,5044.000,3254.000,1164.000,242441.000,1143064.000,729634.000,876310.000
IncomeTaxExpenseBenefit,0.000,,,,0.000,0.000,0.000
IncomeTaxesPaid,0.000,,,,,,
IncomeTaxesPaidNet,,,,,0.000,,
IncreaseDecreaseInAccountsPayable,,,,,-14700.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,25000.000,,
IncreaseDecreaseInDeferredCharges,,,,,124043.000,,
IncreaseDecreaseInDueToRelatedParties,,,,,-371350.000,,
IncreaseDecreaseInPrepaidExpense,,,,,31067.000,,
InterestPaid,0.000,,,,,,
InterestPaidNet,,,,,0.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,800000.000,,
LegalFees,,0.000,0.000,,,,
NetCashProvidedByUsedInFinancingActivities,0.000,,,,667979.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,667979.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,35.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,35.000,,
NetCashProvidedByUsedInOperatingActivities,-4882.000,,,,-363831.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4882.000,,,,-363831.000,,
NetIncomeLoss,-5044.000,-3254.000,286.000,-608174.000,-1143064.000,-892227.000,-900180.000
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,,,,,-3732528.000,,
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,,,,,-81434.000,,
NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,,,,,49678443.000,,
NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,,,,,2980706.000,,
NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,,,,,833256.000,,
OperatingExpenses,,3254.000,1164.000,,,,
OperatingIncomeLoss,-5044.000,-3254.000,-1164.000,-242441.000,,-890042.000,-900997.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,987.000,3500.000
OtherGeneralExpense,,0.000,0.000,,,,
OtherIncome,,,,,,,0.000
OtherOperatingIncome,,,1450.000,,,,
PaymentsForAdvanceToAffiliate,,,,,371350.000,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,1163372.000,,
ProceedsFromOtherShortTermDebt,0.000,,,,,,
ProfitLoss,,,,,-1143064.000,-892227.000,-900180.000
RepaymentsOfOtherShortTermDebt,0.000,,,,,,
Revenues,0.000,0.000,0.000,0.000,0.000,29825.000,1152.000
SalesRevenueNet,0.000,0.000,-1450.000,0.000,0.000,29825.000,1152.000
SellingAndMarketingExpense,,,,,,20653.000,5347.000
StockIssuedDuringPeriodSharesOther,,,,,8000000.000,,
StockIssuedDuringPeriodValueOther,,,,,800000.000,,
StockholdersEquityNoteChangesInCapitalStructureSubsequentChangesToNumberOfCommonShares,,,,,48720600.000,,
StockholdersEquityNoteStockSplitConversionRatio1,,,,,10.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,5284.000,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5413400.000,,,,56568783.000,143538287.000,159884891.000
WeightedAverageNumberOfSharesOutstandingBasic,,,5413400.000,,,,
