,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,11445000.000,,
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,30926000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,1788000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,3457000.000,698000.000,4265000.000,4461000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,1789000.000,3602000.000,627000.000,312000.000,1249000.000,361000.000
AllocatedShareBasedCompensationExpense,1788000.000,3624000.000,3488000.000,1576000.000,4387000.000,7090000.000
AmortizationOfDebtDiscountPremium,7782000.000,-399000.000,-5721000.000,-4221000.000,-11211000.000,-10679000.000
AmortizationOfFinancingCosts,,,866000.000,1979000.000,2992000.000,4607000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,-5796000.000,-593000.000,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,262000.000,0.000,0.000,-443000.000,3834000.000
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,262000.000,,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,40021000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-16326000.000,87051000.000,-88523000.000,20545000.000,26774000.000,133581000.000
CommonStockDividendsPerShareCashPaid,,,,1.600,1.780,1.840
ComprehensiveIncomeNetOfTax,20086000.000,36509000.000,44205000.000,73184000.000,91184000.000,126943000.000
ConcentrationRiskPercentage1,,,1.000,1.000,,
DerivativeGainOnDerivative,,,,,5169000.000,28552000.000
Dividends,,,59008000.000,71089000.000,111864000.000,141236000.000
DividendsCommonStock,,35899000.000,59807000.000,71596000.000,113215000.000,143323000.000
DividendsCommonStockStock,,36528000.000,,,,
DividendsPreferredStock,,3079000.000,7440000.000,7440000.000,11884000.000,30295000.000
EarningsPerShareBasicAndDiluted,1.350,1.640,1.260,1.720,1.540,1.740
ForeignCurrencyTransactionGainLossBeforeTax,,,,-4050000.000,-4894000.000,-29284000.000
ForeignCurrencyTransactionGainLossRealized,,,,-4038000.000,-5192000.000,-28789000.000
GainLossOnDerivativeInstrumentsNetPretax,-2696000.000,-572000.000,-2000.000,4070000.000,4106000.000,31160000.000
GeneralAndAdministrativeExpense,5652000.000,8543000.000,7563000.000,6151000.000,9492000.000,24983000.000
IncomeLossFromEquityMethodInvestments,,,,-157000.000,3464000.000,-96000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,339000.000,-260000.000,1280000.000,5205000.000,1405000.000,-8496000.000
IncreaseDecreaseInAccountsPayableRelatedParties,615000.000,739000.000,591000.000,612000.000,2057000.000,1718000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,9488000.000,16453000.000,30220000.000,27773000.000
IncreaseDecreaseInOtherOperatingAssets,-14000.000,186000.000,397000.000,-500000.000,-120000.000,-2194000.000
IncreaseDecreaseInReceivables,2802000.000,-2296000.000,,,,
IncreaseDecreaseInRestrictedCash,,,,,,32329000.000
InterestAndDividendIncomeSecuritiesHeldToMaturity,,,,4613000.000,12054000.000,11469000.000
InterestAndFeeIncomeLoansCommercial,13678000.000,24666000.000,16034000.000,27802000.000,56092000.000,102927000.000
InterestAndFeeIncomeLoansHeldForSaleMortgages,9153000.000,10780000.000,,,,
InterestAndFeeIncomeOtherLoansHeldForSale,4764000.000,6286000.000,,,,
InterestExpense,14454000.000,8402000.000,4356000.000,26541000.000,48861000.000,63759000.000
InterestIncomeExpenseNet,38464000.000,48677000.000,73107000.000,96806000.000,143303000.000,200617000.000
InterestPaid,,6926000.000,2809000.000,18132000.000,43209000.000,52708000.000
InterestPaidNet,14772000.000,,,,,
InterestRevenueExpenseNet,13000.000,7000.000,,,,
InvestmentIncomeInterest,25323000.000,15347000.000,12267000.000,21189000.000,33188000.000,27586000.000
MaturitiesOfSubordinatedDebt,-35000.000,,,,,
MortgageLoansOnRealEstateCollectionsOfPrincipal,-9489000.000,31408000.000,137168000.000,299551000.000,348516000.000,331189000.000
MortgageLoansOnRealEstateCostOfMortgagesSold,,,,4950000.000,136573000.000,0.000
MortgageLoansOnRealEstateNewMortgageLoans,,159465000.000,401912000.000,802664000.000,1366062000.000,1127039000.000
NetCashProvidedByUsedInFinancingActivities,9096000.000,-145986000.000,31313000.000,840196000.000,729528000.000,-1024504000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,9096000.000,-145986000.000,31313000.000,840196000.000,729528000.000,-1024504000.000
NetCashProvidedByUsedInInvestingActivities,-60878000.000,192933000.000,-165819000.000,-886688000.000,-790876000.000,1039204000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-60878000.000,192933000.000,-165819000.000,-886688000.000,-790876000.000,1039204000.000
NetCashProvidedByUsedInOperatingActivities,35456000.000,40104000.000,45983000.000,67037000.000,88122000.000,118881000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,35456000.000,40104000.000,45983000.000,67037000.000,88122000.000,118881000.000
NetIncomeLoss,25882000.000,40181000.000,52485000.000,82739000.000,103256000.000,157876000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,37102000.000,45045000.000,75299000.000,91372000.000,127581000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,574000.000,-14761000.000,3704000.000,-21842000.000,-15742000.000
OperatingExpenses,10380000.000,14682000.000,17575000.000,18111000.000,26111000.000,48371000.000
OtherAmortizationOfDeferredCharges,1454000.000,1962000.000,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,-2307000.000,-866000.000,-638000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,-2115000.000,-188000.000,-638000.000
