,2016-01-31,2017-01-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,10436000.000,17551000.000
AdvertisingExpense,28500000.000,28100000.000
AllocatedShareBasedCompensationExpense,59504000.000,78372000.000
AmortizationOfDeferredSalesCommissions,15816000.000,18260000.000
AmortizationOfIntangibleAssets,5600000.000,3400000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,28497000.000,26162000.000
BusinessCombinationConsiderationTransferred1,764000.000,
CapitalLeaseObligationsIncurred,13138000.000,31849000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-144695000.000,-8350000.000
ComprehensiveIncomeNetOfTax,-202976000.000,-151823000.000
CostOfRevenue,87100000.000,112130000.000
CurrentFederalTaxExpenseBenefit,29000.000,26000.000
CurrentForeignTaxExpenseBenefit,298000.000,770000.000
CurrentIncomeTaxExpenseBenefit,473000.000,918000.000
CurrentStateAndLocalTaxExpenseBenefit,146000.000,122000.000
DeferredFederalIncomeTaxExpenseBenefit,61000.000,96000.000
DeferredForeignIncomeTaxExpenseBenefit,156000.000,-100000.000
DeferredIncomeTaxExpenseBenefit,217000.000,-4000.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,1.000,1.000
Depreciation,34800000.000,36800000.000
DepreciationAndAmortization,40394000.000,40154000.000
EarningsPerShareBasicAndDiluted,-1.670,-1.190
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,-26000.000,-39000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,18300000.000,25200000.000
GeneralAndAdministrativeExpense,71923000.000,68182000.000
GoodwillImpairmentLoss,0.000,0.000
GrossProfit,215604000.000,286475000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-155794000.000,-115640000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-202258000.000,-150873000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-46464000.000,-35233000.000
IncomeTaxExpenseBenefit,690000.000,914000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,64779000.000,45457000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,6744000.000,7363000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-68767000.000,-51297000.000
IncomeTaxReconciliationNondeductibleExpense,429000.000,594000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,6214000.000,6451000.000
IncomeTaxReconciliationOtherReconcilingItems,61000.000,97000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-8799000.000,-7778000.000
IncomeTaxReconciliationTaxCreditsResearch,3533000.000,3607000.000
IncomeTaxesPaidNet,832000.000,239000.000
IncreaseDecreaseInAccountsPayable,-4022000.000,-1093000.000
IncreaseDecreaseInAccountsReceivable,45368000.000,20571000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,17943000.000,-9035000.000
IncreaseDecreaseInDeferredRevenue,66356000.000,55571000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,25717000.000,-5858000.000
InterestCostsCapitalized,400000.000,27000.000
InterestExpenseLesseeAssetsUnderCapitalLease,198000.000,
InterestIncomeExpenseNonoperatingNet,-1157000.000,-896000.000
InterestPaid,1183000.000,1235000.000
LeaseAndRentalExpense,20900000.000,18500000.000
NetCashProvidedByUsedInFinancingActivities,2513000.000,479000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2513000.000,479000.000
NetCashProvidedByUsedInInvestingActivities,-80861000.000,-7572000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-80861000.000,-7572000.000
NetCashProvidedByUsedInOperatingActivities,-66321000.000,-1218000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-66321000.000,-1218000.000
NetIncomeLoss,-202948000.000,-151787000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-202948000.000,-151787000.000
OperatingExpenses,416607000.000,437130000.000
OperatingIncomeLoss,-201003000.000,-150655000.000
OperatingLeasesIncomeStatementSubleaseRevenue,1300000.000,6800000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-26000.000,-37000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-28000.000,-36000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-2000.000,2000.000
OtherNoncashIncomeExpense,-1089000.000,-114000.000
OtherNonoperatingIncomeExpense,-98000.000,678000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,10436000.000,17552000.000
PaymentsToAcquireAvailableForSaleSecurities,112521000.000,
PaymentsToAcquirePropertyPlantAndEquipment,72939000.000,14956000.000
PaymentsToDevelopSoftware,0.000,0.000
ProceedsFromDebtNetOfIssuanceCosts,39860000.000,
ProceedsFromIssuanceOfCommonStock,10282000.000,15726000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,26370000.000,7057000.000
ProceedsFromRepaymentsOfDebt,-40000000.000,
ProceedsFromSaleAndMaturityOfMarketableSecurities,78400000.000,
ProceedsFromSaleOfAvailableForSaleSecurities,78427000.000,240000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,73000.000,87000.000
ProceedsFromStockOptionsExercised,7015000.000,11086000.000
RepaymentsOfLongTermCapitalLeaseObligations,2036000.000,8675000.000
ResearchAndDevelopmentExpense,102500000.000,115928000.000
Revenues,302704000.000,398605000.000
SalesRevenueNet,302704000.000,398605000.000
SellingAndMarketingExpense,242184000.000,253020000.000
ShareBasedCompensation,59504000.000,78372000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,24800000.000,26900000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,1533237.000,1425777.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,1898700.000,1018136.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,6.720,5.770
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,3.260,3.810
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,8.670,13.680
