,2012-07-31,2012-10-31,2013-01-31
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,
EarningsPerShareBasicAndDiluted,-0.100,100000.000,-0.050
GeneralAndAdministrativeExpense,6825.000,2500.000,
IncomeTaxExpenseBenefit,0.000,0.000,
IncomeTaxesPaid,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,3078.000,,
InterestExpense,,0.000,
InterestPaid,0.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,0.000,,
NetCashProvidedByUsedInFinancingActivities,325.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,325.000,,
NetCashProvidedByUsedInOperatingActivities,-325.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-325.000,,
NetIncomeLoss,-9903.000,-6101.000,-5338.000
NonoperatingIncomeExpense,,0.000,
OperatingExpenses,9903.000,6101.000,5338.000
OperatingIncomeLoss,-9903.000,-6101.000,-5338.000
ProfessionalFees,3078.000,3601.000,5338.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,100000.000,-0.060,100000.000
