,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,166000.000,674000.000
AssetImpairmentCharges,,0.000
BusinessAcquisitionsProFormaNetIncomeLoss,,3975000.000
BusinessAcquisitionsProFormaRevenue,,29503000.000
BusinessCombinationAcquisitionRelatedCosts,832000.000,773000.000
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,12500000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,-1279000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,200000.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,500000.000
CapitalExpendituresIncurredButNotYetPaid,52000.000,28000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2016000.000,-450000.000
CommonStockDividendsPerShareCashPaid,0.517,1.525
ComprehensiveIncomeNetOfTax,-1456000.000,2721000.000
CurrentIncomeTaxExpenseBenefit,0.000,21000.000
DeferredIncomeTaxExpenseBenefit,10000.000,-10000.000
DepreciationAndAmortization,5204000.000,13201000.000
DepreciationDepletionAndAmortization,5320000.000,13383000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,2012000.000,
DividendsCommonStockCash,3928000.000,17783000.000
EarningsPerShareBasic,-0.310,0.240
EarningsPerShareDiluted,-0.310,0.240
GeneralAndAdministrativeExpense,2472000.000,3228000.000
IncomeTaxExaminationPenaltiesAndInterestExpense,,0.000
IncomeTaxExpenseBenefit,10000.000,11000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,326000.000,2127000.000
IncreaseDecreaseInOtherOperatingAssets,1811000.000,1956000.000
IncreaseDecreaseInOtherOperatingLiabilities,488000.000,-290000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,0.000,81068.000
InterestAndOtherIncome,35000.000,30000.000
InterestExpense,364000.000,1178000.000
InterestIncomeOperating,304000.000,1634000.000
InterestPaid,178000.000,564000.000
MortgageLoansOnRealEstateCollectionsOfPrincipal,0.000,92000.000
MortgageLoansOnRealEstateNewMortgageLoans,10862000.000,12406000.000
MortgageLoansOnRealEstateOtherDeductions,,12500000.000
NetCashProvidedByUsedInFinancingActivities,139685000.000,101708000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,139685000.000,101708000.000
NetCashProvidedByUsedInInvestingActivities,-140640000.000,-117087000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-140640000.000,-117087000.000
NetCashProvidedByUsedInOperatingActivities,2971000.000,14929000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2971000.000,14929000.000
NetIncomeLoss,,2721000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-1456000.000,2721000.000
NonoperatingIncomeExpense,-329000.000,-1148000.000
OperatingExpenses,9759000.000,21328000.000
OperatingLeasesIncomeStatementLeaseRevenue,6364000.000,18999000.000
PaymentsForCapitalImprovements,827000.000,1579000.000
PaymentsOfDebtIssuanceCosts,873000.000,634000.000
PaymentsOfDividendsCommonStock,3928000.000,17783000.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,0.000,0.000
PaymentsOfStockIssuanceCosts,,680000.000
PaymentsToAcquireBusinessesGross,129782000.000,103979000.000
PaymentsToAcquireNotesReceivable,10863000.000,12406000.000
PaymentsToAcquireRealEstate,128950000.000,103206000.000
ProceedsFromCollectionOfNotesReceivable,,104000.000
ProceedsFromIssuanceOfCommonStock,127486000.000,86805000.000
ProceedsFromRepaymentsOfLinesOfCredit,17000000.000,34000000.000
ProvisionForDoubtfulAccounts,71000.000,155000.000
RealEstateAccumulatedDepreciationOtherAdditions,0.000,110000.000
RealEstateAccumulatedDepreciationRealEstateSold,,0.000
RealEstateCostOfRealEstateSold,,0.000
RealEstateImprovements,827000.000,1579000.000
RealEstateOtherAcquisitions,132140000.000,118190000.000
RealEstateRevenueNet,8632000.000,25197000.000
ShareBasedCompensation,166000.000,674000.000
StockIssuedDuringPeriodSharesNewIssues,7311183.000,5175000.000
StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,85757.000,216542.000
StockIssuedDuringPeriodValueNewIssues,127486000.000,86125000.000
TenantReimbursements,1964000.000,4564000.000
WeightedAverageNumberOfDilutedSharesOutstanding,4726925.000,11319505.000
WeightedAverageNumberOfSharesIssuedBasic,4778144.000,11478883.000
WeightedAverageNumberOfSharesOutstandingBasic,4726925.000,11238437.000
WeightedAverageNumberOfSharesRestrictedStock,51219.000,240446.000
