,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableOtherCurrent,0.000,163000.000,251000.000,308000.000,482000.000,630000.000,657000.000,1195000.000,1122000.000,951000.000,343000.000,341000.000,448000.000,403000.000,681000.000,1140000.000,2742000.000,1443000.000,1959000.000,2091000.000,2085000.000
AccountsPayableTradeCurrent,200000.000,9000.000,10000.000,16000.000,11000.000,11000.000,12000.000,13000.000,17000.000,11000.000,12000.000,7000.000,29000.000,68000.000,58000.000,1021000.000,862000.000,3475000.000,623000.000,557000.000,847000.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,1438000.000,818000.000,861000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,,19000.000,46000.000,6000.000,33000.000,27000.000
AdditionalPaidInCapital,,,,,,,,,,,,,,482485000.000,,,,,,,
AdditionalPaidInCapitalCommonStock,16230000.000,22670000.000,24321000.000,25624000.000,25744000.000,25947000.000,26572000.000,27400000.000,28804000.000,30328000.000,35106000.000,35662000.000,37332000.000,38762000.000,39474000.000,39764000.000,40476000.000,42293000.000,41849000.000,43985000.000,44662000.000
Assets,47000.000,76000.000,59000.000,75000.000,71000.000,228000.000,715000.000,426000.000,405000.000,661000.000,1032000.000,913000.000,1018000.000,3754000.000,5165000.000,38559000.000,41882000.000,39635000.000,15459000.000,16521000.000,17156000.000
AssetsCurrent,38000.000,67000.000,51000.000,68000.000,65000.000,223000.000,425000.000,113000.000,62000.000,319000.000,563000.000,404000.000,515000.000,465000.000,182000.000,4281000.000,4871000.000,2666000.000,2047000.000,1905000.000,1811000.000
Cash,27000.000,50000.000,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,7000.000,13000.000,22000.000,81000.000,223000.000,28000.000,14000.000,258000.000,298000.000,118000.000,374000.000,267000.000,161000.000,2734000.000,3307000.000,1280000.000,375000.000,416000.000,242000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,0.140,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,,,,,,,,,,171043929.000,
CommonStockOtherValueOutstanding,,,,,,,,,,,20000.000,20000.000,35000.000,20000.000,20000.000,20000.000,20000.000,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000,1750000000.000
CommonStockSharesIssued,73300000.000,116725297.000,120825297.000,147969131.000,184695507.000,277074803.000,908332434.000,11298313.000,18180135.000,31381500.000,50109036.000,51125044.000,51125044.000,113614075.000,167952595.000,180502443.000,217123443.000,243051884.000,262776552.000,279151681.000,2201963.000
