,2012-12-31,2013-12-31
AccretionExpenseIncludingAssetRetirementObligations,,161901.000
AccretionOfDiscount,186278.000,-404174.000
AdjustmentsToAdditionalPaidInCapitalOther,,344572.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,49475.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,557481.000
AllocatedShareBasedCompensationExpense,,795009.000
AmortizationOfDebtDiscountPremium,220552.000,218309.000
AmortizationOfESOPAward,,795009.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2707898.000,11937087.000
AssetRetirementObligationAccretionExpense,5447.000,9012.000
AssetRetirementObligationLiabilitiesIncurred,140876.000,17294.000
AssetRetirementObligationLiabilitiesSettled,14409.000,106115.000
AssetRetirementObligationRevisionOfEstimate,,39727.000
CashAndCashEquivalentsPeriodIncreaseDecrease,248856.000,-225618.000
CostsIncurredAcquisitionOfOilAndGasPropertiesWithProvedReserves,2033125.000,0.000
CostsIncurredAcquisitionOfUnprovedOilAndGasProperties,4368860.000,297773.000
CostsIncurredDevelopmentCosts,1849445.000,2149872.000
CostsIncurredExplorationCosts,764417.000,200244.000
CurrentIncomeTaxExpenseBenefit,400.000,1567.000
DeferredIncomeTaxExpenseBenefit,0.000,0.000
DepreciationAmortizationAndAccretionNet,261739.000,382690.000
DerivativeGainOnDerivative,,756776.000
DerivativeLossOnDerivative,,-756776.000
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves10PercentAnnualDiscountForEstimatedTimingOfCashFlows,12994274.000,10356209.000
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureCashInflows,140043710.000,124095840.000
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureDevelopmentCosts,26062540.000,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureDevelopmentCosts1,,-22309810.000
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureIncomeTaxExpense,20385069.000,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureIncomeTaxExpense1,,-16932365.000
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureNetCashFlows,34266591.000,28462715.000
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureProductionCosts,59329510.000,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureProductionCosts1,,-56390950.000
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesStandardizedMeasure,21272317.000,18106506.000
EarningsPerShareBasicAndDiluted,-0.280,-0.190
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,0.000
