,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccruedIncomeTaxes,0.000,3655000.000,,3490000.000,4953000.000,3546000.000,,70000.000,848000.000,,1422000.000
AccruedInvestmentIncomeReceivable,4870000.000,4582000.000,4085000.000,4402000.000,4169000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,17446000.000,,,,14374000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-741000.000,-711000.000,92000.000,2269000.000,2309000.000,1793000.000,275000.000,-1300000.000,-2106000.000,98000.000,1511000.000
AdditionalPaidInCapitalCommonStock,16652000.000,16654000.000,16655000.000,16657000.000,16657000.000,16613000.000,16613000.000,16613000.000,16613000.000,16613000.000,16550000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,10082000.000,4785000.000,4954000.000,8760000.000,4330000.000,4811000.000,6468000.000,8458000.000,4310000.000,5201000.000,7356000.000
AdvancesFromFederalHomeLoanBanks,247000000.000,125000000.000,125000000.000,127000000.000,150000000.000,125000000.000,100000000.000,155000000.000,210000000.000,191000000.000,215000000.000
Assets,1253584000.000,1205525000.000,1192208000.000,1240826000.000,1252524000.000,1179036000.000,1142405000.000,1144155000.000,1181290000.000,1184745000.000,1206935000.000
AssetsFairValueDisclosure,,,,383331000.000,436444000.000,348487000.000,350596000.000,323812000.000,345104000.000,317820000.000,319127000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,210535000.000,262602000.000,242137000.000,,,,,
AvailableForSaleSecurities,72125000.000,32600000.000,85391000.000,214190000.000,266326000.000,245026000.000,239716000.000,252696000.000,272382000.000,256724000.000,239896000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,239291000.000,254829000.000,275718000.000,256589000.000,237587000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,60307000.000,64828000.000,88566000.000,89243000.000,103658000.000,51909000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,18800000.000,37044000.000,39143000.000,59186000.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,30787000.000,51289000.000,51292000.000,60499000.000,76408000.000,76414000.000,69229000.000,60500000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,30795000.000,51148000.000,50701000.000,58607000.000,72183000.000,70763000.000,66752000.000,59186000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,11786000.000,11734000.000,11679000.000,10197000.000,60720000.000,20272000.000,20152000.000,30035000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,11796000.000,11747000.000,11686000.000,10215000.000,60898000.000,20306000.000,20181000.000,30115000.000
AvailableForSaleSecuritiesDebtSecurities,,,,214190000.000,266326000.000,245026000.000,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,4000.000,166000.000,780000.000,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,166000.000,780000.000,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,3659000.000,3890000.000,3669000.000,,,,,
BuildingsAndImprovementsGross,,,,12954000.000,,,,,,,
Capital,,,,175352000.000,,,,200221000.000,,,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,0.080,,,,0.080,,,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,0.100,,,,0.100,,,
CapitalToRiskWeightedAssets,,,,0.182,0.190,0.207,0.226,0.251,0.240,0.249,
CashAndCashEquivalentsAtCarryingValue,5030000.000,45696000.000,7575000.000,8716000.000,11908000.000,50720000.000,28071000.000,6347000.000,6031000.000,6351000.000,8627000.000
CommonStockParOrStatedValuePerShare,0.150,0.150,0.150,0.150,0.150,0.150,0.150,0.150,0.150,0.150,0.150
CommonStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
CommonStockSharesIssued,9857112.000,9857112.000,9857112.000,9857112.000,9857112.000,9857112.000,9857112.000,9857112.000,9857112.000,9857112.000,9857112.000
