,2015-12-31,2016-12-31
AccretionExpense,,122631.000
AccretionOfDiscount,104627.000,
AdjustmentOfWarrantsGrantedForServices,1336206.000,11899.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,1783542.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,1397097.000,
AmortizationOfFinancingCosts,104627.000,122631.000
CashPeriodIncreaseDecrease,2597441.000,
CashPeriodIncreaseDecreaseExcludingExchangeRateEffect,,-2618724.000
CostOfGoodsSold,13311.000,40882.000
CostOfRevenue,21324.000,51567.000
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,0.080,
Depreciation,7695.000,18095.000
EarningsPerShareBasicAndDiluted,-0.150,-0.180
EffectOfExchangeRateOnCash,0.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,
GainLossOnDispositionOfAssets1,-667.000,
GeneralAndAdministrativeExpense,4868562.000,6495350.000
GrossProfit,116038.000,166599.000
IncomeTaxExpenseBenefit,0.000,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,1862000.000,2698000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-1665000.000,-2367000.000
IncomeTaxReconciliationOtherAdjustments,40000.000,4000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-245000.000,-348000.000
IncomeTaxesPaid,0.000,
IncreaseDecreaseInAccountsAndOtherReceivables,,83992.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-70944.000,413908.000
IncreaseDecreaseInAccountsPayableRelatedParties,90000.000,-15000.000
IncreaseDecreaseInAccountsReceivable,43552.000,76871.000
IncreaseDecreaseInDeferredCompensation,-15000.000,
IncreaseDecreaseInDepositOtherAssets,178.000,-2917.000
IncreaseDecreaseInInterestPayableNet,9429.000,
IncreaseDecreaseInInventories,3342.000,11467.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,80118.000,
IncreaseDecreaseInPrepaidExpensesOther,,-97330.000
IncreaseDecreaseInPrepaidRoyalties,142926.000,83756.000
InterestExpense,20843.000,49068.000
InterestPaid,3420.000,49068.000
IssuanceOfStockAndWarrantsForServicesOrClaims,442187.000,25000.000
NetCashProvidedByUsedInFinancingActivities,5786859.000,2230400.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5786859.000,2230400.000
NetCashProvidedByUsedInInvestingActivities,-15956.000,-90916.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-15956.000,-90916.000
NetCashProvidedByUsedInOperatingActivities,-3173462.000,-4758208.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3173462.000,-4758208.000
NetIncomeLoss,-4905542.000,-6962444.000
NonoperatingIncomeExpense,-126137.000,-169123.000
OperatingExpenses,4895443.000,6959920.000
OperatingIncomeLoss,-4779405.000,-6793321.000
OperatingLeasesRentExpenseNet,84903.000,79255.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,1847.000,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-4903695.000,-6962444.000
OtherNonoperatingIncome,0.000,2576.000
PaymentsOfStockIssuanceCosts,536250.000,204700.000
PaymentsToAcquireIntangibleAssets,,5500.000
PaymentsToAcquirePropertyPlantAndEquipment,15956.000,85416.000
ProceedsFromIssuanceOfCommonStock,5796000.000,2382501.000
ProceedsFromNotesPayable,142756.000,195355.000
ProceedsFromRelatedPartyDebt,500000.000,
ProductWarrantyExpense,,0.000
RepaymentsOfNotesPayable,104647.000,142756.000
RepaymentsOfRelatedPartyDebt,11000.000,
ResearchAndDevelopmentExpense,26881.000,464570.000
Revenues,137362.000,218166.000
RoyaltyExpense,8013.000,10685.000
SalesRevenueGoodsNet,137362.000,218166.000
SalesRevenueNet,137362.000,218166.000
ShareBasedCompensation,,1783542.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,160000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,1.250
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,2915000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,1.250
StockIssued1,110794.000,213540.000
StockIssuedDuringPeriodSharesIssuedForServices,,20000.000
StockIssuedDuringPeriodValueIssuedForServices,,25000.000
StockIssuedDuringPeriodValueNewIssues,,2177801.000
TangibleAssetImpairmentCharges,,0.000
UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,,0.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,8117051.000,9764733.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,33823026.000,38573651.000
