,2011-06-30,2011-09-30,2011-12-31
AccountsPayableCurrent,2515000.000,3744000.000,1948000.000
AccountsReceivableNetCurrent,1629000.000,1017000.000,315000.000
AccruedLiabilitiesCurrent,13423000.000,12517000.000,13079000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,8675000.000,4646000.000,5371000.000
AdditionalPaidInCapital,477798000.000,480853000.000,484649000.000
Assets,211195000.000,202540000.000,178068000.000
AssetsCurrent,194976000.000,187663000.000,163915000.000
CashAndCashEquivalentsAtCarryingValue,50689000.000,108343000.000,130763000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,91942000.000,92046000.000,92364000.000
CommonStockSharesOutstanding,91942000.000,92046000.000,92364000.000
CommonStockValue,4000.000,4000.000,4000.000
DeferredRevenueCurrent,4471000.000,8896000.000,8657000.000
DeferredRevenueNoncurrent,19389000.000,26659000.000,23306000.000
DerivativeLiabilitiesCurrent,13572000.000,9665000.000,18429000.000
FiniteLivedIntangibleAssetsNet,161000.000,76000.000,
Goodwill,6462000.000,6462000.000,6462000.000
LiabilitiesAndStockholdersEquity,211195000.000,202540000.000,178068000.000
LiabilitiesCurrent,33981000.000,34822000.000,42113000.000
LongTermInvestments,1000000.000,,
OtherAssetsNoncurrent,,,5000.000
OtherLiabilitiesNoncurrent,1180000.000,1158000.000,1137000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,
PreferredStockSharesOutstanding,0.000,0.000,
PrepaidExpenseAndOtherAssetsCurrent,6071000.000,3586000.000,4351000.000
PropertyPlantAndEquipmentNet,7489000.000,7267000.000,6657000.000
RestrictedCashAndCashEquivalentsNoncurrent,1107000.000,1072000.000,1029000.000
RetainedEarningsAccumulatedDeficit,-329832000.000,-345602000.000,-378512000.000
ShortTermInvestments,136587000.000,74717000.000,28486000.000
StockholdersEquity,156645000.000,139901000.000,111512000.000
