,2011-12-31,2014-12-31,2015-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,1302000.000,1470000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,293000.000
AllocatedShareBasedCompensationExpense,,1302000.000,1470.000
AmortizationOfDebtDiscountPremium,,582000.000,1298000.000
AmortizationOfFinancingCosts,,223000.000,182000.000
AmortizationOfIntangibleAssets,,118000.000,96000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,34571000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-46651.000,-819000.000,-38000.000
ConversionOfStockAmountIssued1,,,1659000.000
ConvertiblePreferredDividendsNetOfTax,,,-8249000.000
CostsAndExpenses,3963646.000,,
DebtConversionConvertedInstrumentAmount1,,130000.000,
DebtConversionConvertedInstrumentRate,,0.080,
DepreciationAndAmortization,15155.000,35000.000,80000.000
DividendsPreferredStock,,65000.000,
EarningsPerShareBasic,-0.080,,
EarningsPerShareBasicAndDiluted,,-0.040,-4.170
EarningsPerShareDiluted,-0.080,,
EffectiveIncomeTaxRateContinuingOperations,,0.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,-0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.337,0.370
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,0.062,0.036
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.049,-0.053
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,0.010,-0.013
FairValueAssumptionsExpectedVolatilityRate,,,0.700
GainLossOnDerivativeInstrumentsNetPretax,444135.000,317000.000,4105000.000
GainLossOnDispositionOfProperty,-3750.000,,
GainLossOnSaleOfDebtInvestments,,0.000,
GainsLossesOnExtinguishmentOfDebt,,-1250000.000,-1296000.000
GeneralAndAdministrativeExpense,2786113.000,7592000.000,11565000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-27278000.000,-25213000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-27278000.000,-25213000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,0.000,
IncomeTaxExpenseBenefit,,0.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,9181000.000,9345000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-9274000.000,-8572000.000
IncomeTaxReconciliationNondeductibleExpense,,1696000.000,915000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-1334000.000,-1342000.000
IncomeTaxReconciliationTaxCreditsResearch,,269000.000,326000.000
IncreaseDecreaseInAccountsPayable,1058792.000,4645000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,1469000.000
IncreaseDecreaseInAccruedLiabilities,65375.000,-195000.000,
IncreaseDecreaseInDeferredCharges,,,151000.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,-65232.000,3000.000,5000.000
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,-439369.000,,
IncreaseDecreaseInInterestPayableNet,,,380000.000
IncreaseDecreaseInNotesPayableCurrent,,,200000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-305281.000,92000.000,152000.000
IncreaseDecreaseInRestrictedCash,,204000.000,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,46636722.000,12810000.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,0.000,12382000.000
InterestAndOtherIncome,-700045.000,,
InterestExpense,-1015203.000,813000.000,2228000.000
InterestPaid,,59000.000,
IssuanceOfStockAndWarrantsForServicesOrClaims,,663000.000,691000.000
LeaseAndRentalExpense,,150000.000,407000.000
LiabilitiesFairValueAdjustment,,317000.000,-4777000.000
NetCashProvidedByUsedInFinancingActivities,2773551.000,12047000.000,20886000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2773551.000,12047000.000,20886000.000
NetCashProvidedByUsedInInvestingActivities,-4688.000,-1535000.000,-4910000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4688.000,-1535000.000,-4910000.000
NetCashProvidedByUsedInOperatingActivities,-2815514.000,-11331000.000,-16014000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2815514.000,-11331000.000,-16014000.000
NetIncomeLoss,-4440103.000,-27277000.000,-25214000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-28152000.000,-37058000.000
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,,,1961000.000
NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,,,917000.000
NonoperatingIncomeExpense,,-5923000.000,-393000.000
OperatingExpenses,,21354000.000,24821000.000
OperatingIncomeLoss,-4440103.000,-21354000.000,-24821000.000
OtherAssetImpairmentCharges,,500000.000,
OtherExpenses,,9000.000,9000.000
OtherIncome,-128977.000,,
OtherNonoperatingIncomeExpense,,-50000.000,
PaidInKindInterest,,52000.000,216000.000
PaymentsForRepurchaseOfConvertiblePreferredStock,,,4750000.000
PaymentsOfFinancingCosts,-26187.000,43000.000,
PaymentsToAcquireBusinessesGross,,,900000.000
PaymentsToAcquireInProcessResearchAndDevelopment,,,4000000.000
PaymentsToAcquireInvestments,,50000.000,
PaymentsToAcquireOtherProductiveAssets,,1100000.000,
PaymentsToAcquirePropertyPlantAndEquipment,-4688.000,181000.000,10000.000
PreferredStockDividendsIncomeStatementImpact,,875000.000,3595000.000
ProceedsFromConvertibleDebt,,,2850000.000
ProceedsFromIssuanceOfCommonStock,1793920.000,3074000.000,2883000.000
ProceedsFromIssuanceOfConvertiblePreferredStock,,3550000.000,
ProceedsFromIssuanceOfWarrants,314833.000,4975000.000,
ProceedsFromNotesPayable,805000.000,500000.000,4605000.000
ProceedsFromOtherDebt,,,225000.000
ProfitLoss,-3740058.000,,
RepaymentsOfConvertibleDebt,,9000.000,
RepaymentsOfNotesPayable,,,105000.000
ResearchAndDevelopmentExpense,1177532.000,13762000.000,13256000.000
ResearchAndDevelopmentInProcess,,,5401000.000
SaleOfStockConsiderationReceivedPerTransaction,,,8900000.000
SalesRevenueGoodsNet,223588.000,0.000,
ShareBasedCompensation,656252.000,1302000.000,1470000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,2.880,2.620
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.020,0.020
StockIssued1,,516000.000,7951000.000
StockIssuedDuringPeriodValueIssuedForServices,,663000.000,691000.000
StockIssuedDuringPeriodValuePurchaseOfAssets,,354000.000,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,9181000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,788933978.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,788933978.000,8877924.000
WeightedAverageNumberOfSharesOutstandingBasic,52691358.000,738950704.000,8878000.000
