,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30
AccountsAndNotesReceivableNet,,,,,,,,,72182.000,170939.000,146129.000,132282.000,75447.000,73697.000,64691.000,90478.000
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,16828.000,5926.000,20806.000,14164.000,13100.000,26468.000,35704.000,23468.000
AccountsPayableCurrent,4623.000,3773.000,2470.000,1250.000,,6000.000,15847.000,9082.000,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,1100.000,0.000,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,37672.000,57805.000,51045.000,,,,,,,
AccruedLiabilitiesCurrent,2000.000,2000.000,4000.000,2000.000,2000.000,1500.000,,,,,,,,,,
AdditionalPaidInCapital,132990.000,132750.000,132750.000,132750.000,,132750.000,1725637.000,2643801.000,3650743.000,5500122.000,6240032.000,7154636.000,7812010.000,8689186.000,14618980.000,15117240.000
AdditionalPaidInCapitalCommonStock,,,,,132750.000,,,,,,,,,,,
Assets,6952.000,9037.000,4581.000,26132.000,23626.000,1266.000,1501115.000,1880874.000,326181.000,304300.000,236273.000,500638.000,154577.000,229514.000,148496.000,262725.000
AssetsCurrent,6952.000,9037.000,4581.000,26132.000,23626.000,1266.000,142010.000,521462.000,317213.000,294015.000,226438.000,491253.000,145642.000,221029.000,140461.000,241355.000
Cash,6952.000,9037.000,4581.000,26132.000,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,6952.000,9037.000,4581.000,26132.000,23626.000,1266.000,14312.000,40890.000,120875.000,40161.000,4756.000,4497.000,15293.000,57465.000,3590.000,60156.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,900000000.000,900000000.000,900000000.000,900000000.000
CommonStockSharesIssued,6000000.000,30000000.000,30000000.000,30000000.000,30000000.000,,40180898.000,47951560.000,54271336.000,54271336.000,56233708.000,38591208.000,70016390.000,290043282.000,351557.000,20186578.000
CommonStockSharesOutstanding,,,,,,30000000.000,40180898.000,47951560.000,54271336.000,54271336.000,56233708.000,38591208.000,70016390.000,290043282.000,351557.000,20186578.000
CommonStockSharesSubscriptions,,,,,,,,,,,,,,,100000.000,
CommonStockValue,60.000,300.000,300.000,300.000,300.000,300.000,401.000,480.000,543.000,543.000,562.000,386.000,700.000,2900.000,4.000,202.000
CommonStockValueOutstanding,,,,,15900000.000,,,,,,,,,,,
ConvertibleLongTermNotesPayable,,,,,,,,,730448.000,457099.000,366901.000,260250.000,192237.000,609947.000,673844.000,676484.000
ConvertibleNotesPayable,,,,,,,,,,,106500.000,141415.000,1295963.000,,1069448.000,1069448.000
ConvertibleNotesPayableCurrent,,,,,,,270791.000,426048.000,513500.000,308813.000,476150.000,751415.000,596515.000,462770.000,370000.000,370000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,1011665.000,788752.000,1162218.000,1043844.000,1570731.000
DebtInstrumentFaceAmount,,,,,,,,,,,165000.000,,1595923.000,1595923.000,1595923.000,1595923.000
