,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,7545000.000,10958000.000,12436000.000,11735000.000,12829000.000,8683000.000,9325000.000,14581000.000
AccountsReceivableNetCurrent,16109000.000,23399000.000,28875000.000,24282000.000,22634000.000,25638000.000,21151000.000,22007000.000
AccruedLiabilitiesCurrent,7715000.000,8786000.000,9533000.000,7520000.000,10372000.000,7727000.000,5846000.000,6782000.000
AccruedSalariesCurrent,,,4936000.000,,,,1999000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,-6509000.000,-7235000.000,8162000.000,9399000.000,11109000.000,12529000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,479000.000,2092000.000,1911000.000,,
AdditionalPaidInCapital,60678000.000,236474000.000,237558000.000,240121000.000,242299000.000,243923000.000,245412000.000,246756000.000
AllowanceForDoubtfulAccountsReceivable,,,720000.000,,,,900000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,539000.000,719000.000,720000.000,794000.000,763000.000,894000.000,900000.000,980000.000
Assets,85021000.000,124947000.000,133123000.000,132323000.000,135932000.000,129707000.000,126129000.000,128108000.000
AssetsCurrent,29204000.000,65324000.000,68791000.000,64084000.000,54361000.000,43530000.000,38841000.000,36474000.000
AvailableForSaleSecuritiesCurrent,,,29350000.000,29656000.000,19161000.000,11212000.000,8043000.000,1306000.000
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,1500000.000,,
CapitalizedComputerSoftwareGross,12091000.000,14624000.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,3548000.000,5060000.000,5585000.000,4975000.000,8217000.000,2004000.000,3184000.000,6192000.000
CommonStockParOrStatedValuePerShare,,,1.000,,,,,
CommonStockSharesAuthorized,,,,,,80000000.000,80000.000,
CommonStockSharesIssued,,,,,,29734000.000,29780.000,
CommonStockSharesOutstanding,,,,,,29734000.000,29780.000,
CommonStockValue,11537000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000
DeferredIncomeTaxLiabilities,,,,,,,6776000.000,
DeferredRevenue,,,3000.000,,,,,
DeferredRevenueCurrent,9152000.000,9507000.000,12192000.000,11650000.000,10121000.000,9670000.000,9323000.000,8583000.000
DeferredTaxAssetsDeferredIncome,,,,,,,1801000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,688000.000,
DeferredTaxAssetsGross,,,,,,,36623000.000,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,3320000.000,,,,4792000.000,
DeferredTaxAssetsInventory,,,13000.000,,,,19000.000,
DeferredTaxAssetsInvestments,,,138000.000,,,,103000.000,
DeferredTaxAssetsLiabilitiesNet,,,34064000.000,,,,29310000.000,
DeferredTaxAssetsNet,,,27545000.000,,,,31000000.000,
DeferredTaxAssetsNetCurrent,1406000.000,1822000.000,1699000.000,1679000.000,1679000.000,2127000.000,2407000.000,2557000.000
DeferredTaxAssetsNetNoncurrent,28198000.000,26898000.000,25846000.000,25866000.000,26697000.000,28415000.000,26903000.000,28549000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,27428000.000,
DeferredTaxAssetsOther,,,1463000.000,,,,361000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,19000.000,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,,4800000.000,4800000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,1095000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,274000.000,,,,336000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,537000.000,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware,,,-6519000.000,,,,5218000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,1558000.000,
EquityMethodInvestmentOwnershipPercentage,,,0.440,0.440,0.420,0.420,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,-225000.000,317000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,644000.000,534000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,87000.000,341000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,191000.000,145000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,299000.000,181000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,339000.000,289000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,351000.000,329000.000,
FiniteLivedIntangibleAssetsGross,,,,,,2136000.000,2136000.000,
FiniteLivedIntangibleAssetsNet,573000.000,542000.000,,,,1911000.000,1819000.000,1734000.000
Goodwill,440000.000,440000.000,440000.000,440000.000,1438000.000,1539000.000,1540000.000,1540000.000
InventoryNet,733000.000,582000.000,281000.000,463000.000,283000.000,391000.000,284000.000,
LiabilitiesAndStockholdersEquity,85021000.000,124947000.000,133123000.000,132323000.000,135932000.000,129707000.000,126129000.000,128108000.000
LiabilitiesCurrent,24412000.000,29251000.000,34161000.000,30905000.000,33322000.000,26080000.000,24494000.000,29946000.000
OperatingLeasesFutureMinimumPaymentsDue,,,3764000.000,,,,3339000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,1565000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,290000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,835000.000,,,,57000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,1152000.000,,,,433000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,1480000.000,,,,1271000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,7000.000,,,,,
OperatingLossCarryforwards,,,27432000.000,,,,74000000.000,74000000.000
OtherAccruedLiabilitiesCurrent,,,,,,,358000.000,
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,339000.000,,,,,
OtherAssetsNoncurrent,40000.000,40000.000,40000.000,468000.000,467000.000,468000.000,468000.000,467000.000
