,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AllocatedShareBasedCompensationExpense,77000.000,,,73000.000,32000.000,,,
AmortizationOfDebtDiscountPremium,,,195000.000,75000.000,49000.000,52000.000,48000.000,41000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,341000.000,,,,843000.000,
CostOfGoodsAndServicesSold,1000.000,,,,,,,
CostOfServices,18794000.000,17121000.000,16644000.000,13765000.000,13060000.000,11371000.000,789000.000,682000.000
CostsAndExpenses,3200000.000,19307000.000,17255000.000,16051000.000,15156000.000,25547000.000,2220000.000,2194000.000
DepreciationAndAmortization,218000.000,207000.000,96000.000,60000.000,53000.000,40000.000,40000.000,24000.000
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,,231000.000,233000.000,,,
EarningsPerShareBasic,,-0.040,0.000,0.030,0.020,-0.170,-0.020,-0.030
EarningsPerShareDiluted,,,0.000,0.020,0.010,-0.030,-0.020,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.002,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,15000.000,1000.000,,3000.000,5000.000
GainLossOnDispositionOfProperty,-31000.000,,,,,,,
GainsLossesOnExtinguishmentOfDebt,-1000.000,,,,,,,
GeneralAndAdministrativeExpense,2896000.000,1979000.000,515000.000,2226000.000,2043000.000,1986000.000,1391000.000,1488000.000
GrossProfit,-237000.000,,,,,,,
HealthCareOrganizationCapitationRevenue,18557000.000,17200000.000,17890000.000,18214000.000,16753000.000,16009000.000,1217000.000,1078000.000
HealthCareOrganizationExpensesNet,18793000.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-3934000.000,-2551000.000,83000.000,1609000.000,1166000.000,-9844000.000,-1404000.000,-1645000.000
IncomeTaxExpenseBenefit,36000.000,-1000.000,3000.000,2000.000,129000.000,-130000.000,3000.000,2000.000
IncreaseDecreaseInAccountsReceivable,,,,,,,1000000.000,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,20700000.000,20766000.000,,,
InterestExpense,468000.000,,,,,,,
InterestExpenseBorrowings,,,563000.000,465000.000,437000.000,421000.000,401000.000,533000.000
InterestExpenseRelatedParty,,,,159000.000,156000.000,,,
InterestIncomeDomesticDeposits,,-444000.000,,,,,,
InterestPaid,,,158000.000,,,,147000.000,
LossContingencyDamagesAwardedValue,,,,,,,1300000.000,
NetCashProvidedByUsedInFinancingActivities,,,-36000.000,,,,-456000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-36000.000,,,,-456000.000,
NetCashProvidedByUsedInInvestingActivities,,,-1000.000,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1000.000,,,,,
NetCashProvidedByUsedInOperatingActivities,,,378000.000,,,,1299000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,378000.000,,,,1299000.000,
NetIncomeLoss,-3970000.000,-2550000.000,,1607000.000,1037000.000,,-1407000.000,-1647000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-3970000.000,-2550000.000,80000.000,1607000.000,1037000.000,-9714000.000,-1407000.000,-1647000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,1838000.000,1270000.000,,,-1647000.000
OperatingExpenses,3123000.000,,,,,,,
OperatingIncomeLoss,-3437000.000,-2107000.000,635000.000,2073000.000,1597000.000,-9448000.000,-1003000.000,-1116000.000
OtherNonoperatingIncomeExpense,3000.000,,11000.000,1000.000,6000.000,25000.000,,4000.000
PaymentsOfDebtIssuanceCosts,,,8000.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,1000.000,,,,,
ProceedsFromCustomers,,,,,,,2300000.000,
ProceedsFromNotesPayable,,,100000.000,,,,,
ProfitLoss,,,80000.000,,,,,
ProvisionForDoubtfulAccounts,9000.000,,,,,,,
RepaymentsOfLongTermDebt,,,128000.000,,,,456000.000,
Revenues,18557000.000,17200000.000,,,,,,
SalesRevenueNet,18557000.000,17200000.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,,,,11148.000,0.000,,10000.000,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,,,,,,,,20000.000
StockIssuedDuringPeriodSharesIssuedForServices,,,,,,,325000.000,
TroubledDebtRestructuringDebtorCurrentPeriodGainLossOnRestructuringNetOfTax,,,,,,,0.000,
WeightedAverageNumberOfDilutedSharesOutstanding,55784000.000,,62552000.000,88434000.000,90524000.000,,59745000.000,
WeightedAverageNumberOfSharesIssuedBasic,,,,59252000.000,59252000.000,,59745000.000,61102000.000
WeightedAverageNumberOfSharesOutstandingBasic,55784000.000,58379000.000,59252000.000,59252000.000,59252000.000,-118486000.000,59745000.000,61102000.000
