,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,,,,,,,,,,,,,,,,,,,,,,,639000.000
AccretionOfDiscount,,,,,,,,,,,942000.000,,,,1025000.000,,,,1116000.000,,,,
AllocatedShareBasedCompensationExpense,,,,2076000.000,1891000.000,,2403000.000,2928000.000,3146000.000,3090000.000,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,194000.000,,,,179000.000,,,,222000.000,,,,260000.000,,,,65000.000,,,,20000.000
AmortizationOfFinancingCosts,,,,,,,,,,,10000.000,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,,,,,1408000.000,,1984000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,56916000.000,54146000.000,,46415000.000,41815000.000,40462000.000,-79878000.000,44710000.000,34227000.000,25808000.000,-72172000.000,33666000.000,33177000.000,39029000.000,-66960000.000,37345000.000,3693000.000,29988000.000,-19059000.000,52078000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,,,,,,,,1000000.000,,1400000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-28304000.000,,,,-11278000.000,,,,-60558000.000,,,,-29168000.000,,,,-87455000.000,,,,-15838000.000
ComprehensiveIncomeNetOfTax,,,-10422000.000,-16661000.000,-30539000.000,-32455000.000,-19370000.000,-18260000.000,-18560000.000,-21499000.000,-24889000.000,-24501000.000,11273000.000,569000.000,-17191000.000,-22510000.000,-12790000.000,-15954000.000,-25330000.000,-23345000.000,46790000.000,-18844000.000,-70603000.000
CostOfGoodsSold,,,,,,,,,,,,,,,,,,,,1784000.000,1940000.000,,6187000.000
Depreciation,,,83000.000,,,,76000.000,,,,8000.000,,,,51000.000,,,,78000.000,,,,117000.000
EarningsPerShareBasic,,,,,,,,,,,,,0.090,,,,-0.090,,,,3.270,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,,,,-0.140,-0.180,-0.090,-0.110,-0.150,-1.730,,,-4.670
EarningsPerShareDiluted,,,,,,,,,,,,,0.090,,,,-0.090,,,,1.120,,
EffectOfExchangeRateOnCash,,,,,,,,,,,,,,,,,,,-435000.000,,,,-14000.000
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,,,,,,0.000,-11600000.000,-6100000.000,-7700000.000,28006000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,,,,,,,,,,,,,,,,,,,,,,,15000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,,,,,,1612000.000,,2784000.000,-1806000.000,786000.000,-5644000.000,1475000.000
ForeignCurrencyTransactionGainLossUnrealized,,,,,,,,,,,,,,,,,,,2398000.000,,,,1420000.000
GainLossOnSaleOfPropertyPlantEquipment,,,-37000.000,,,,,,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,,,,,,,,12316000.000
GeneralAndAdministrativeExpense,5204000.000,3907000.000,4512000.000,4742000.000,5651000.000,5082000.000,5100000.000,6026000.000,6411000.000,6341000.000,7010000.000,6933000.000,7097000.000,7599000.000,8584000.000,10815000.000,12103000.000,12260000.000,16551000.000,,,,
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,,,,,,,,,,,,,,,0.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.160,-0.100,-0.160,-0.250,-0.440,-0.420,-0.210,-0.190,-0.190,-0.210,-0.230,-0.210,0.090,0.030,,,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,,,,,0.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,725000.000,,,,-4665000.000,,,,-1189000.000,,,,-3845000.000,,,,-1890000.000,,,,3465000.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,,,1959000.000,,,,-4039000.000,,,,5160000.000
IncreaseDecreaseInDeferredRentReceivables,,,73000.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredRevenue,,,-857000.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,,,,,,,,,,,,,,,158000.000,,,,4096000.000,,,,-2433000.000
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,,,-119000.000,,,,4000.000,,,,-64000.000,,,,-157000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,161000.000,,,,507000.000,,,,3000.000,,,,-196000.000,,,,303000.000,,,,-1337000.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,,,,,,,165000000.000,,,,
IncreaseDecreaseInRestrictedCashAndInvestments,,,,,,,,,,,,,,,,,,,,,,,-50000000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,,,,,,572000.000,,,,,,,,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,,,,,,,,,0.000,,,,,,,,22000000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,,,,,6985000.000,,,,,,,,28000.000,,
InterestExpense,101000.000,,2000.000,,,,,,,,1770000.000,1731000.000,1784000.000,1798000.000,1829000.000,1843000.000,1872000.000,1902000.000,1936000.000,1954000.000,1988000.000,1972000.000,1173000.000
InvestmentIncomeInterest,11000.000,9000.000,43000.000,46000.000,36000.000,22000.000,31000.000,17000.000,9000.000,8000.000,26000.000,26000.000,16000.000,20000.000,63000.000,67000.000,65000.000,32000.000,123000.000,163000.000,239000.000,97000.000,147000.000
LiabilitiesFairValueAdjustment,,,,,,,,,,,,,,,,,,,,,-6700000.000,,
NetCashProvidedByUsedInFinancingActivities,,,62000.000,,,,110000.000,,,,279000.000,,,,2986000.000,,,,164379000.000,,,,-13974000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,62000.000,,,,110000.000,,,,279000.000,,,,2986000.000,,,,164379000.000,,,,-13974000.000
NetCashProvidedByUsedInInvestingActivities,,,-19492000.000,,,,11388000.000,,,,-38893000.000,,,,-12505000.000,,,,-225795000.000,,,,48086000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-19492000.000,,,,11388000.000,,,,-38893000.000,,,,-12505000.000,,,,-225795000.000,,,,48086000.000
NetCashProvidedByUsedInOperatingActivities,,,-8874000.000,,,,-22776000.000,,,,-21944000.000,,,,-19649000.000,,,,-25604000.000,,,,-49936000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-8874000.000,,,,-22776000.000,,,,-21944000.000,,,,-19649000.000,,,,-25604000.000,,,,-49936000.000
NetIncomeLoss,-7568000.000,-4580000.000,-10414000.000,-16661000.000,-30564000.000,-32455000.000,-19368000.000,-18246000.000,-18572000.000,-21485000.000,-24898000.000,-24507000.000,11273000.000,607000.000,-17233000.000,-22504000.000,-11141000.000,-17809000.000,-22348000.000,-25230000.000,47663000.000,-24609000.000,-69087000.000
NetIncomeLossAttributableToParentDiluted,,,,,,,,,,,,,,,,,,,,,40963000.000,,
OperatingExpenses,8335000.000,5446000.000,11312000.000,17564000.000,31457000.000,33334000.000,20255000.000,19120000.000,19438000.000,21813000.000,24011000.000,23659000.000,17816000.000,20565000.000,19826000.000,25922000.000,20920000.000,17844000.000,28352000.000,39240000.000,,,66804000.000
OperatingIncomeLoss,-7478000.000,-4589000.000,-10455000.000,-16707000.000,-30600000.000,-32477000.000,-19398000.000,-18263000.000,-18581000.000,-20956000.000,-23154000.000,-22802000.000,13041000.000,2385000.000,-15467000.000,-20728000.000,-10946000.000,-12912000.000,-23319000.000,-33233000.000,42526000.000,-42944000.000,-53846000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,,,-1643000.000,,-3020000.000,1865000.000,-830000.000,5792000.000,-1517000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,-8000.000,,25000.000,,-2000.000,-14000.000,12000.000,-14000.000,9000.000,6000.000,,,42000.000,-6000.000,-1649000.000,1855000.000,-2982000.000,1885000.000,-873000.000,5765000.000,-1516000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,-8000.000,,25000.000,,-2000.000,-14000.000,12000.000,-14000.000,9000.000,6000.000,,,42000.000,-6000.000,-6000.000,-12000.000,38000.000,20000.000,-43000.000,-27000.000,1000.000
OtherNoncashIncomeExpense,,,,,,,,,,,,,,,-14000.000,,,,-18000.000,,,,-14000.000
OtherNonoperatingExpense,,,,,,,1000.000,,,,,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,-90000.000,9000.000,41000.000,46000.000,36000.000,22000.000,30000.000,17000.000,9000.000,-529000.000,-1744000.000,-1705000.000,-1768000.000,-1778000.000,-1766000.000,-1776000.000,-195000.000,-3521000.000,971000.000,8003000.000,5137000.000,18468000.000,-15241000.000
PaymentsToAcquireIntangibleAssets,,,,,,,,,,,,,,,,,,,60000000.000,,,,3414000.000
PaymentsToAcquireMarketableSecurities,,,37486000.000,,,,18577000.000,,,,50115000.000,,,,37594000.000,,,,23600000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,,28000.000,,,,11000.000,,,,228000.000,,,,
ProceedsFromConvertibleDebt,,,,,,,,,,,,,,,,,,,120000000.000,,,,
ProceedsFromIssuanceOfCommonStock,,,62000.000,,,,110000.000,,,,279000.000,,,,2986000.000,,,,36000.000,,,,
