,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2017-03-31
AccountsAndNotesReceivableNet,,,,,,46641.000,
AccountsNotesAndLoansReceivableNetCurrent,,,,4621.000,4621.000,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,477653.000
AccountsPayableCurrent,,,,,,220430.000,
AccountsReceivableNet,,,,,,60248.000,
AccountsReceivableNetCurrent,,,,,,,178065.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,4853.000,-14351.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,-21375.000,
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,,,,,142450.000
AdditionalPaidInCapital,,,,24030.000,24030.000,20563121.000,23537217.000
AdditionalPaidInCapitalCommonStock,,24030.000,24030.000,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,16531.000
Assets,6780.000,30351.000,21286.000,1461.000,1049.000,10834058.000,11665288.000
AssetsCurrent,4880.000,,,254.000,,1978383.000,2912392.000
AssetsHeldInTrustCurrent,,,,,,,2529583.000
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,,9239110.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,208723.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,29573.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,31019.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,1621129.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,8697374.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,9239110.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,65651.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,114942.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,137931.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,137931.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,137931.000,
Cash,,,,254.000,,,93101.000
CashAndCashEquivalentsAtCarryingValue,4130.000,28078.000,19921.000,254.000,,90343.000,93101.000
CommonStockParOrStatedValuePerShare,,,,0.001,0.001,0.000,0.000
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,500000000.000,500000000.000
CommonStockSharesIssued,7000000.000,9670000.000,9670000.000,9670000.000,9670000.000,37790.000,39820611.000
CommonStockSharesOutstanding,,9670000.000,9670000.000,9670000.000,9670000.000,37790.000,39820611.000
CommonStockValue,7000.000,9670.000,9670.000,9670.000,9670.000,3779.000,3981.000
DebtInstrumentFaceAmount,,,,4621.000,4621.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,43052.000,7970.000,,
DepositsAssetsCurrent,250.000,250.000,,,,,
DueToRelatedPartiesNoncurrent,4621.000,4621.000,4621.000,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,0.000,
FiniteLivedIntangibleAssetsGross,,,,,,,8702682.000
FiniteLivedIntangibleAssetsNet,,,,,,8795013.000,
FixturesAndEquipmentGross,,,,,,,50214.000
FundsHeldForClients,,,,,,-1630978.000,-2409006.000
IntangibleAssetsNetIncludingGoodwill,,,,,,0.000,
InventoryNet,,,,,,,7100.000
Liabilities,4621.000,4621.000,4621.000,10813.000,12544.000,1851408.000,2886659.000
LiabilitiesAndStockholdersEquity,6780.000,30351.000,21286.000,1461.000,1049.000,10834058.000,11665288.000
LiabilitiesCurrent,,,,10813.000,12544.000,,
LoansAndLeasesReceivableOther,,,,,-6100.000,,
NotesAndLoansPayable,,,,6100.000,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,563218.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,34483.000,
OtherAccruedLiabilitiesCurrent,,,,,1965.000,,
OtherAssetsNoncurrent,1900.000,,,,,,
OtherLiabilities,,,,92.000,,,
OtherLoansPayableLongTerm,,,,,4479.000,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,33453.000,
PrepaidExpenseCurrent,500.000,500.000,,,,,104543.000
PropertyPlantAndEquipmentGross,,1523.000,1365.000,1207.000,1049.000,65515.000,64565.000
PropertyPlantAndEquipmentNet,,,,,,60662.000,50214.000
RetainedEarningsAccumulatedDeficit,-4841.000,-7970.000,-17035.000,-43052.000,-45195.000,-11562875.000,-14620119.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,0.500,
SharesIssued,7000000.000,9670000.000,9670000.000,,,,
ShortTermNonBankLoansAndNotesPayable,,,,4621.000,,,
StockholdersEquity,2159.000,25730.000,16665.000,-9352.000,-11495.000,8982650.000,8778629.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2159.000,25730.000,16665.000,-9352.000,-11495.000,8982650.000,8778629.000
