,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,148100000.000,116700000.000,118400000.000,120900000.000,128200000.000,127400000.000,128500000.000,135100000.000,143700000.000,145700000.000,127600000.000,137600000.000
AccountsReceivableNetCurrent,403700000.000,332200000.000,336400000.000,331600000.000,372400000.000,308200000.000,332000000.000,343700000.000,414800000.000,376300000.000,366300000.000,402600000.000
AccruedIncomeTaxesCurrent,61500000.000,42500000.000,38300000.000,42900000.000,55800000.000,43700000.000,38300000.000,38700000.000,38800000.000,27400000.000,24600000.000,27600000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,548600000.000,553800000.000,562300000.000,562200000.000,588000000.000,603600000.000,620200000.000,643200000.000,644900000.000,668200000.000,670100000.000,692100000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-24200000.000,-77800000.000,-136900000.000,-186600000.000,-174000000.000,-216600000.000,-239600000.000,-254900000.000,-305700000.000,-304300000.000,-352700000.000,-326300000.000
AdditionalPaidInCapitalCommonStock,1031400000.000,1979000000.000,1981100000.000,1974200000.000,1973700000.000,1970400000.000,1972900000.000,1973900000.000,1976500000.000,1983300000.000,1987800000.000,1990100000.000
AllowanceForDoubtfulAccountsReceivable,5400000.000,,,,6600000.000,,,,3900000.000,,,
Assets,3090200000.000,2951300000.000,3038100000.000,2974100000.000,3145400000.000,3056400000.000,3035200000.000,3057700000.000,3091100000.000,3128100000.000,3154300000.000,3285200000.000
AssetsCurrent,687500000.000,619100000.000,637500000.000,653100000.000,737500000.000,691200000.000,679500000.000,727500000.000,790200000.000,768900000.000,882600000.000,928400000.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,27600000.000
BusinessCombinationContingentConsiderationLiability,900000.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,74400000.000,63200000.000,84100000.000,116100000.000,151300000.000,151400000.000,115500000.000,133900000.000,131600000.000,132100000.000,255800000.000,241200000.000
CashAndCashEquivalentsFairValueDisclosure,1400000.000,4100000.000,,,,,,,,,,
CommitmentsAndContingencies,0.000,,,,0.000,,,,0.000,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,84000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,74821348.000,123741468.000,123813644.000,124194630.000,124319279.000,124521872.000,124523299.000,124654747.000,124712240.000,124748251.000,124770928.000,124927160.000
CommonStockSharesOutstanding,74821300.000,123741468.000,123813600.000,0.000,,0.000,0.000,124654747.000,,124748251.000,124770928.000,124927160.000
CommonStockValue,700000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000
ConstructionInProgressGross,110900000.000,121000000.000,123600000.000,101100000.000,97600000.000,109500000.000,134100000.000,135100000.000,134100000.000,123200000.000,123400000.000,125300000.000
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,,,,,,,,,20300000.000,,,
DebtCurrent,25200000.000,36400000.000,28800000.000,24800000.000,23800000.000,24000000.000,24400000.000,25900000.000,27700000.000,99300000.000,23100000.000,23700000.000
DeferredCompensationPlanAssets,,,,,,,,,11100000.000,,,
DeferredFinanceCostsNoncurrentNet,19700000.000,9900000.000,10400000.000,10000000.000,9500000.000,9100000.000,8600000.000,,1800000.000,,,
DeferredIncomeTaxLiabilities,201100000.000,,,,226600000.000,,,,226200000.000,,,
DeferredRevenueCurrent,47100000.000,40100000.000,39700000.000,41700000.000,39000000.000,38000000.000,40800000.000,45200000.000,46200000.000,50000000.000,46600000.000,59400000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,16300000.000,,,,10500000.000,,,,8000000.000,,,
DeferredTaxAssetsGross,354100000.000,,,,335000000.000,,,,292200000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,-26000000.000,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,12700000.000,11800000.000,4100000.000,4200000.000,19700000.000,14800000.000,13400000.000,13000000.000,0.000,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,45400000.000,,,
DeferredTaxAssetsNet,135900000.000,,,,252600000.000,,,,222300000.000,,,
DeferredTaxAssetsNetNoncurrent,26300000.000,24400000.000,30900000.000,32000000.000,64100000.000,67500000.000,66100000.000,65800000.000,37500000.000,59600000.000,51200000.000,53000000.000
DeferredTaxAssetsOperatingLossCarryforwards,196200000.000,,,,204000000.000,,,,155000000.000,,,
DeferredTaxAssetsOther,16900000.000,,,,17100000.000,,,,22900000.000,,,
