,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,49419.000,35481.000,96681.000,135168.000,60649.000,92546.000,110128.000,-93315.000,-52807.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,25671.000,23445.000,23445.000,23446.000,23447.000,31334.000,36185.000,59415.000,32544.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,,,,598.000,,
AmortizationOfESOPAward,42269.000,42270.000,42270.000,42269.000,42270.000,42269.000,42270.000,42269.000,42270.000
CashAndCashEquivalentsPeriodIncreaseDecrease,961525.000,8592392.000,-1735480.000,-198543.000,16649526.000,14905250.000,-6044327.000,16186617.000,-24613518.000
CommonStockDividendsPerShareDeclared,,,-0.060,,,,,0.060,0.060
ComprehensiveIncomeNetOfTax,952959.000,673802.000,190076.000,,,,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,291778.000,547112.000,,25260.000,-408994.000,294391.000
CurrentIncomeTaxExpenseBenefit,565691.000,421989.000,297246.000,431673.000,329410.000,292876.000,2293.000,99330.000,323092.000
DeferredIncomeTaxExpenseBenefit,-205050.000,-65744.000,-59713.000,-118035.000,-27982.000,-143361.000,174709.000,88842.000,-35308.000
DepreciationDepletionAndAmortization,150377.000,152433.000,149624.000,147370.000,145384.000,137875.000,132436.000,120902.000,117395.000
DistributedEarnings,,,,-104815.000,-104447.000,,104620.000,105111.000,105400.000
DividendsCash,-108718.000,-108717.000,-107003.000,-107003.000,-106283.000,-106282.000,-106783.000,-106783.000,-106783.000
EarningsPerShareBasic,0.240,0.230,0.160,0.210,0.200,0.100,0.120,0.130,0.190
EarningsPerShareDiluted,0.240,0.230,0.160,0.210,0.200,0.100,0.120,0.130,0.190
EmployeeStockOwnershipPlanESOPCompensationExpense,26077.000,23394.000,21610.000,22039.000,22012.000,55298.000,20718.000,21119.000,20973.000
FeesAndCommissionsDepositorAccounts,536148.000,533256.000,552718.000,548557.000,524766.000,484199.000,508751.000,511880.000,630611.000
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,,,,,,,63927.000,,
GainsLossesOnSalesOfOtherRealEstate,,,,,,,,9611.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,788345.000,778533.000,519161.000,685495.000,658888.000,326770.000,386873.000,411241.000,629022.000
IncomeTaxExpenseBenefit,360641.000,356245.000,237533.000,313638.000,301428.000,149515.000,177002.000,188172.000,287784.000
IncomeTaxesPaidNet,680225.000,467000.000,130610.000,435000.000,321000.000,415543.000,155849.000,,175000.000
IncreaseDecreaseInAccruedInterestReceivableNet,-3666.000,33591.000,4824.000,19550.000,2554.000,-61819.000,32633.000,-37222.000,3750.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,36443.000,-99171.000,-245047.000,-24720.000,-72790.000,70461.000,-256672.000,310489.000,-11460.000
IncreaseDecreaseInDeferredIncomeTaxes,-205050.000,-65744.000,-59713.000,-118035.000,-27982.000,-143361.000,174709.000,-88842.000,35308.000
IncreaseDecreaseInDeposits,5544851.000,-187976.000,8579358.000,1926590.000,7225994.000,9746359.000,7253647.000,20770769.000,2364841.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,20621.000,-40479.000,93654.000,120390.000,121195.000,-284849.000,-176888.000,-571278.000,-194256.000
InformationTechnologyAndDataProcessing,73247.000,64298.000,51488.000,65180.000,66463.000,70110.000,73775.000,79048.000,70724.000
InterestAndDividendIncomeOperating,2377517.000,2494086.000,2312672.000,2322033.000,2251883.000,2120127.000,2069577.000,2116230.000,2169482.000
InterestAndDividendIncomeSecurities,997887.000,939250.000,792570.000,789865.000,736733.000,669812.000,629911.000,646140.000,817651.000
InterestAndFeeIncomeLoansAndLeasesHeldInPortfolio,1366027.000,1537598.000,1496448.000,1507750.000,1484891.000,1413548.000,1399141.000,1426556.000,1312109.000
InterestExpense,216447.000,210382.000,214491.000,192990.000,200612.000,187932.000,213014.000,203050.000,205691.000
InterestExpenseMoneyMarketDeposits,61101.000,59240.000,56712.000,58159.000,59187.000,,50596.000,49519.000,57048.000
InterestExpenseNegotiableOrderOfWithdrawalNOWDeposits,23183.000,18965.000,22216.000,21342.000,19414.000,,15323.000,16870.000,15110.000
InterestExpenseSavingsDeposits,13278.000,11508.000,9608.000,9592.000,16493.000,,18504.000,19429.000,20030.000
InterestExpenseTimeDeposits,118885.000,120669.000,125955.000,103897.000,105518.000,,128591.000,117232.000,113503.000
InterestIncomeExpenseAfterProvisionForLoanLoss,2136070.000,2193704.000,1923181.000,2064043.000,2011271.000,1857195.000,1736563.000,1898180.000,1918791.000
InterestIncomeExpenseNet,2161070.000,2283704.000,2098181.000,2129043.000,2051271.000,1932195.000,1856563.000,1913180.000,1963791.000
InterestPaid,216040.000,211920.000,210552.000,204116.000,197554.000,190317.000,210760.000,203687.000,204120.000
LaborAndRelatedExpense,988835.000,988260.000,988283.000,939152.000,934410.000,959215.000,949363.000,1001721.000,947829.000
LegalFees,34974.000,57035.000,79708.000,70276.000,59292.000,50706.000,61862.000,51298.000,85477.000
LoanProcessingFee,-13036.000,-9057.000,-9010.000,-10582.000,-12471.000,,-12457.000,-11276.000,-13399.000
LoansAndLeasesReceivableImpairedInterestIncomeRecognizedChangeInPresentValueAttributableToPassageOfTime,,,,0.000,304.000,,39940.000,12740.000,9589.000
LoansAndLeasesReceivableImpairedInterestLostOnNonaccrualLoans,,,,,,,113849.000,,
NetCashProvidedByUsedInFinancingActivities,5436133.000,-297838.000,8366287.000,1819587.000,6991302.000,9640077.000,7146864.000,20663986.000,2258058.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5436133.000,-297838.000,8366287.000,1819587.000,6991302.000,9640077.000,7146864.000,20663986.000,2258058.000
NetCashProvidedByUsedInInvestingActivities,-5027204.000,8314992.000,-10643473.000,-2780195.000,8986295.000,5115433.000,-13594311.000,-6068201.000,-27625271.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5027204.000,8314992.000,-10643473.000,-2780195.000,8986295.000,5115433.000,-13594311.000,-6068201.000,-27625271.000
NetCashProvidedByUsedInOperatingActivities,552596.000,575238.000,541706.000,762065.000,671929.000,149740.000,403120.000,1590832.000,753695.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,552596.000,575238.000,541706.000,762065.000,671929.000,149740.000,403120.000,1590832.000,753695.000
NetIncomeLoss,427704.000,422288.000,281628.000,371857.000,357460.000,177255.000,209871.000,223069.000,341238.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,366853.000,352999.000,,206228.000,219977.000,337055.000
NoninterestExpense,1971018.000,2017676.000,2024745.000,2006779.000,1960211.000,2102614.000,1960291.000,2127877.000,2004136.000
NoninterestExpenseDirectorsFees,62925.000,63150.000,73125.000,72000.000,60775.000,62050.000,56350.000,67900.000,53375.000
NoninterestIncomeOtherOperatingIncome,623293.000,602505.000,620725.000,628231.000,607828.000,572189.000,610601.000,640938.000,714367.000
OccupancyNet,361665.000,403650.000,371145.000,357336.000,367248.000,425772.000,327743.000,326602.000,340003.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,525255.000,251514.000,-91552.000,-80079.000,189652.000,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,291778.000,547112.000,,25260.000,-408994.000,294391.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,673802.000,,,,,,,
OtherComprehensiveIncomeOtherNetOfTax,952959.000,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,-168760.000,-147611.000,349589.000,-213996.000,-340297.000,-1165093.000,-59153.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,-91552.000,-80079.000,189652.000,-116093.000,-184611.000,-632063.000,-46847.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,-77208.000,-67532.000,159937.000,-97903.000,-155686.000,-533030.000,-39507.000
OtherIncome,64004.000,49397.000,48938.000,54873.000,52264.000,162658.000,72407.000,99532.000,52690.000
