,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1000000.000,,,,800000.000,,,
AllocatedShareBasedCompensationExpense,,,700000.000,,800000.000,900000.000,700000.000,800000.000
AmortizationOfFinancingCosts,300000.000,,,,4900000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,12996416.000,,11529777.000,,,
AssetImpairmentCharges,,57900000.000,0.000,,10100000.000,0.000,1200000.000,1800000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,4400000.000,3700000.000,1200000.000,3800000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-900000.000,,,,16000000.000,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,300000.000,,,,0.000,,,
ComprehensiveIncomeNetOfTax,,,1700000.000,,-41500000.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,-41500000.000,-6500000.000,200000.000,
CostOfGoodsSold,139500000.000,147500000.000,148200000.000,154600000.000,171100000.000,196900000.000,194600000.000,211400000.000
DeferredIncomeTaxExpenseBenefit,-900000.000,,,,-1000000.000,,,
DepreciationDepletionAndAmortization,10600000.000,,9300000.000,,11000000.000,12200000.000,12400000.000,12800000.000
EarningsPerShareBasic,,,0.120,,-0.384,0.001,0.031,
EarningsPerShareBasicAndDiluted,-0.150,-0.617,,,,,,
EarningsPerShareDiluted,,,0.120,,,0.001,0.030,
EffectOfExchangeRateOnCashAndCashEquivalents,-1400000.000,,,,2600000.000,,,
ForeignCurrencyTransactionGainLossBeforeTax,300000.000,-500000.000,-400000.000,100000.000,-800000.000,-700000.000,0.000,700000.000
ForeignCurrencyTransactionGainLossUnrealized,,,,,-100000.000,,,
GainLossOnSaleOfPropertyPlantEquipment,,0.000,0.000,,300000.000,1300000.000,0.000,-300000.000
GoodwillAcquiredDuringPeriod,,,,,40500000.000,,,
GoodwillImpairmentLoss,,,,,100000.000,,,
GrossProfit,14400000.000,34000000.000,55500000.000,55400000.000,42400000.000,57000000.000,71100000.000,78600000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-27000000.000,-71600000.000,18800000.000,16800000.000,-51600000.000,-6100000.000,5200000.000,10200000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-19300000.000,-79600000.000,15500000.000,-23000000.000,-51400000.000,100000.000,4300000.000,11300000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.149,-0.616,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,0.120,,-0.384,0.001,0.031,
IncomeLossFromContinuingOperationsPerDilutedShare,,,0.120,,,0.001,0.030,
IncomeLossFromDiscontinuedOperationsNetOfTax,-100000.000,-100000.000,0.000,-100000.000,0.000,0.000,0.000,-200000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,-0.001,-0.001,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,0.000,,0.000,0.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,0.000,,,0.000,0.000,
IncomeTaxExpenseBenefit,-7700000.000,8000000.000,3300000.000,39800000.000,-200000.000,-6200000.000,900000.000,-1100000.000
IncreaseDecreaseInDeferredRevenue,5300000.000,,,,5600000.000,,,
IncreaseDecreaseInOtherOperatingCapitalNet,500000.000,,,,1600000.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,32302.000,,0.000,2665659.000,5054113.000,
InterestIncomeExpenseNet,-6500000.000,-6500000.000,-6800000.000,-6700000.000,-9800000.000,-12600000.000,-12600000.000,-12800000.000
NetCashProvidedByUsedInFinancingActivities,-2900000.000,,,,286600000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2900000.000,,,,286600000.000,,,
NetCashProvidedByUsedInInvestingActivities,-6500000.000,,,,-266900000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-6500000.000,,,,-266900000.000,,,
NetCashProvidedByUsedInOperatingActivities,9900000.000,,,,-6300000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,10200000.000,,,,-6300000.000,,,
NetIncomeLossAvailableToCommonStockholdersBasic,-19400000.000,-79700000.000,,,,,,
OperatingIncomeLoss,-20900000.000,-64600000.000,25500000.000,23100000.000,-12300000.000,7200000.000,16600000.000,22400000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,-100000.000,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-12400000.000,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,-1900000.000,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,,,,,,300000.000,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,0.000,,-300000.000,-300000.000,,
OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationNetOfTax,,,0.000,,,0.000,0.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,-13600000.000,,9600000.000,-5300000.000,,
OtherComprehensiveIncomeLossNetOfTax,,,-13800000.000,,,,,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-30700000.000,,,,,,,
