,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,362000.000,,,,600000.000,,,,838000.000,,,,1082000.000,,,,1249000.000,,,,1498000.000
AllocatedShareBasedCompensationExpense,,406000.000,344000.000,466000.000,407000.000,584000.000,626000.000,594000.000,674000.000,1079000.000,881000.000,,,,,,,,,,1219000.000,,1524000.000
AmortizationOfDebtDiscountPremium,,,176000.000,6000.000,,,125000.000,,,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,110000.000,,,,155000.000,,,,229000.000
AmortizationOfIntangibleAssets,,,,256000.000,256000.000,,256000.000,361000.000,362000.000,406000.000,462000.000,789000.000,773000.000,771000.000,2609000.000,2635000.000,2628000.000,2764000.000,3062000.000,3068000.000,3110000.000,3098000.000,2692000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,4666517000.000,4257631.000,,3979748.000,4323373.000,4010403.000,-8390081.000,4798408.000,,,,,,,,,,,,
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,,,,,645162.000,,,,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,778000.000,391000.000,423000.000,210000.000,67000.000,4000.000,404000.000,216000.000,771000.000,267000.000,1184000.000,182000.000,247000.000,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,581000.000,,,,952000.000,,,,950000.000,,,,3186000.000,,,,3777000.000,,,,1391000.000
CapitalLeaseObligationsIncurred,,,903000.000,,,,,,,,,,,,,,,,,,,,
CashAcquiredFromAcquisition,,,,,,,,,,,280000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-10326000.000,,,,-835000.000,,,,6316000.000,,,,-10873000.000,,,,-5919000.000,,,,-5068000.000
