,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedLiabilitiesCurrentAndNoncurrent,3731000.000,6452000.000,5881000.000,12449000.000,11170000.000,13028000.000,14594000.000,16097000.000,20900000.000,17472000.000,11917000.000,18351000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,4403000.000,3964000.000,4310000.000,4662000.000,5796000.000,5368000.000,5727000.000,6017000.000,6380000.000,6751000.000,7117000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,178000.000,63000.000,121000.000,153000.000,-215000.000,-392000.000,-663000.000,-274000.000,187000.000,153000.000,-2071000.000,-1313000.000
AdditionalPaidInCapital,45363000.000,85017000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,84213000.000,84283000.000,84358000.000,84588000.000,84692000.000,84780000.000,84958000.000,85124000.000,81499000.000,112927000.000
AdvancesFromFederalHomeLoanBanks,,,125785000.000,34865000.000,79066000.000,47900000.000,127497000.000,103960000.000,93599000.000,88943000.000,82803000.000,82413000.000
Assets,729070000.000,784597000.000,879354000.000,868080000.000,921855000.000,937747000.000,1031555000.000,1073529000.000,1126930000.000,1154205000.000,1158960000.000,1175835000.000
AssetsFairValueDisclosure,39728000.000,,,,,,,,,,,
AssetsSoldUnderAgreementsToRepurchaseInterestRate,,,0.002,,,,0.002,,,,0.002,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,77259000.000,69286000.000,74929000.000,81200000.000,83042000.000,112644000.000,126499000.000,148839000.000,146813000.000,165547000.000,175652000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,552000.000,807000.000,,,,,,,,
AvailableForSaleSecurities,65528000.000,77839000.000,70299000.000,76617000.000,82236000.000,84566000.000,113371000.000,128570000.000,151841000.000,148981000.000,163051000.000,174139000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,385000.000,600000.000,1040000.000,552000.000,613000.000,279000.000,1336000.000,2284000.000,1868000.000,376000.000,367000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,311000.000,139000.000,159000.000,365000.000,265000.000,736000.000,503000.000,429000.000,496000.000,3583000.000,2591000.000
AvailableForSaleSecuritiesAmortizedCost,65286000.000,77765000.000,69838000.000,75736000.000,82049000.000,84218000.000,113828000.000,127737000.000,149986000.000,147609000.000,166258000.000,176363000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,105000.000,49000.000,70000.000,93000.000,128000.000,279000.000,315000.000,314000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,365000.000,265000.000,736000.000,503000.000,429000.000,496000.000,3583000.000,2591000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,21493000.000,39219000.000,12379000.000,15562000.000,29400000.000,25303000.000,66284000.000,27679000.000,35336000.000,35876000.000,124881000.000,120111000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,260000.000,216000.000,666000.000,410000.000,301000.000,217000.000,3268000.000,2277000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,12843000.000,31575000.000,6192000.000,11655000.000,25737000.000,22363000.000,62334000.000,22157000.000,28309000.000,26338000.000,115234000.000,110017000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,8650000.000,7644000.000,6187000.000,3907000.000,3663000.000,2940000.000,3950000.000,5522000.000,7027000.000,9538000.000,9647000.000,10094000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,12723000.000,18373000.000,17324000.000,22709000.000,25410000.000,22689000.000,23662000.000,24478000.000,27781000.000,25354000.000,27173000.000,26963000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,12825000.000,18428000.000,17433000.000,22899000.000,25334000.000,22671000.000,23494000.000,24494000.000,27938000.000,25447000.000,26771000.000,26611000.000
