,2011-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,458114.000,951423.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,104419.000,136944.000
AdvertisingExpense,,718705.000
AllocatedShareBasedCompensationExpense,,108244.000
AmortizationOfDebtDiscountPremium,546104.000,747612.000
AmortizationOfIntangibleAssets,29766.000,30180.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,3757583.000
CashAndCashEquivalentsPeriodIncreaseDecrease,25231.000,-10580.000
ConversionOfStockAmountIssued1,,74.000
CostOfGoodsSold,103389.000,1419047.000
DebtConversionConvertedInstrumentAmount1,458114.000,625913.000
DebtInstrumentConvertibleConversionRatio1,,1.220
DebtInstrumentDecreaseForgiveness,,14466.000
Depreciation,174173.000,11970.000
DepreciationDepletionAndAmortization,,42151.000
EarningsPerShareBasic,-0.100,-0.100
EarningsPerShareBasicAndDiluted,,-0.100
EarningsPerShareDiluted,-0.100,-0.100
EffectiveIncomeTaxRateContinuingOperations,,-0.003
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.335
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-0.002
GrossProfit,81820.000,1018355.000
ImpairmentOfIntangibleAssetsFinitelived,,0.000
IncomeTaxesPaidNet,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-125491.000,763046.000
IncreaseDecreaseInAccountsReceivable,2409.000,322392.000
IncreaseDecreaseInDeferredRevenue,166058.000,-2976.000
IncreaseDecreaseInDerivativeLiabilities,,3001.000
IncreaseDecreaseInInventories,20265.000,-10320.000
IncreaseDecreaseInNotesPayableCurrent,,678839.000
IncreaseDecreaseInOtherOperatingAssets,,-125531.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,40666.000,
IncreaseDecreaseInPrepaidExpense,,-28519.000
InterestExpense,608316.000,907612.000
InterestPaidNet,4368.000,
IssuanceOfStockAndWarrantsForServicesOrClaims,29354.000,64873.000
LongTermContractForPurchaseOfElectricPowerAmountOfLongTermDebtOrLeaseObligationOutstanding,,307662.000
NetCashProvidedByUsedInFinancingActivities,759500.000,1157047.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,759500.000,1157047.000
NetCashProvidedByUsedInInvestingActivities,-44808.000,-68278.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-44808.000,-68278.000
NetCashProvidedByUsedInOperatingActivities,-689461.000,-1099349.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-689461.000,-1099349.000
NetIncomeLoss,-1532399.000,-2753560.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,-2753560.000
NonoperatingGainsLosses,144882.000,188843.000
NonoperatingIncomeExpense,-463434.000,-718769.000
OperatingIncomeLoss,-1068966.000,-2034791.000
OperatingLeasesRentExpenseNet,,194400.000
OtherGeneralAndAdministrativeExpense,,1751006.000
PaymentsToAcquireIntangibleAssets,1231.000,198.000
PaymentsToAcquireOtherProductiveAssets,40142.000,
PaymentsToAcquirePropertyPlantAndEquipment,3435.000,68080.000
ProceedsFromConvertibleDebt,,1168200.000
ProceedsFromIssuanceOfCommonStock,,29701.000
ProceedsFromIssuanceOfDebt,465969.000,
ProceedsFromIssuanceOfLongTermDebt,297971.000,
ProceedsFromRepaymentsOfNotesPayable,0.000,
ProceedsFromWarrantExercises,,4370.000
ProvisionForDoubtfulAccounts,,2443.000
ReductionOfShortTermCapitalLeaseObligations,27810.000,151872.000
RepaymentsOfConvertibleDebt,,200201.000
ResearchAndDevelopmentExpense,,583435.000
RevenueFromRelatedParties,,-9800.000
Revenues,,2437402.000
SalesRevenueGoodsNet,185209.000,2437402.000
SalesRevenueNet,,2437402.000
SellingAndMarketingExpense,,718705.000
SellingGeneralAndAdministrativeExpense,1150786.000,
ShareBasedCompensation,104419.000,136944.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.838
StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,,0.000
StockIssuedDuringPeriodSharesIssuedForServices,,81500.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,465969.000,625913.000
StockIssuedDuringPeriodValueIssuedForCash,,29700.000
StockIssuedDuringPeriodValueIssuedForServices,,64874.000
StockIssuedDuringPeriodValueStockOptionsExercised,21260.000,
WeightedAverageNumberOfDilutedSharesOutstanding,15930327.000,26367254.000
WeightedAverageNumberOfSharesOutstandingBasic,15930327.000,26367254.000
