,2014-09-30,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,,,18.000,,,,
AssetRetirementObligationAccretionExpense,,,18.000,,,,
AssetRetirementObligationLiabilitiesIncurred,,,,9075.000,,,
CurrentIncomeTaxExpenseBenefit,0.000,0.000,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,55245.000,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,,-0.020,-0.020,-0.000,0.030
FairValueAssumptionsExpectedVolatilityRate,,,0.030,0.030,,,
FairValueAssumptionsRiskFreeInterestRate,,,0.180,0.180,,,
GeneralAndAdministrativeExpense,0.000,0.000,28590.000,22188.000,48682.000,18445.000,16679.000
IncreaseDecreaseInAccountsPayable,,,,10513.000,,,
InterestExpense,,,,552.000,38.000,,
LeaseOperatingExpense,,,4042.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,,12227.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,12227.000,,,
NetCashProvidedByUsedInOperatingActivities,,,,-12227.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,-12227.000,,,
NetIncomeLoss,-15986.000,-1565.000,-35929.000,-22740.000,-48900.000,-18445.000,-15218.000
NonoperatingIncomeExpense,,,-3279.000,-552.000,-38.000,,
OperatingExpenses,15986.000,1565.000,4060.000,22188.000,48682.000,18445.000,16679.000
OperatingIncomeLoss,-15986.000,-1565.000,,-22188.000,-48862.000,,
ProceedsFromRelatedPartyDebt,,,,12227.000,,,
Revenues,0.000,0.000,,,,,
SalesRevenueNet,0.000,0.000,,,,,
SellingGeneralAndAdministrativeExpense,15986.000,1565.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,131550000.000,1326281.000,2266965.000,29683931.000,-17496121.000
