,2015-03-31
AdjustmentForAmortization,0.000
CashPeriodIncreaseDecrease,1283.000
CostOfGoodsAndServicesSold,11384.000
CostOfRevenue,11384.000
Depreciation,0.000
GeneralAndAdministrativeExpense,386528.000
GrossProfit,43344.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,66106.000
IncreaseDecreaseInAccountsReceivable,-48052.000
IncreaseDecreaseInNotesPayableCurrent,0.000
IncreaseDecreaseInOperatingCapital,-4308.000
IncreaseDecreaseInPrepaidExpense,0.000
NetCashProvidedByUsedInFinancingActivities,420414.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,420414.000
NetCashProvidedByUsedInInvestingActivities,-8102.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-8102.000
NetCashProvidedByUsedInOperatingActivities,-411029.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-411029.000
NetIncomeLoss,-411029.000
OperatingExpenses,454373.000
OtherNonoperatingIncomeExpense,0.000
PaymentsToAcquireProductiveAssets,2154.000
PaymentsToAcquirePropertyPlantAndEquipment,54000.000
ProceedsFromIssuanceOfCommonStock,350000.000
ProfitLoss,-411029.000
Revenues,54728.000
SalesRevenueNet,54728.000
SellingExpense,67845.000
StockIssuedDuringPeriodSharesAcquisitions,350000000.000
