,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsAndNotesReceivableNet,488381.000,920561.000,1793734.000,2753276.000,2823169.000,4033793.000,4184620.000,6811004.000,8636728.000,10549113.000,13385314.000,13746991.000,13593548.000,14169494.000,14098561.000,14633923.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,3363324.000,5309349.000,6872046.000,4479720.000,4732163.000,7002560.000,8238360.000,6248821.000,6326893.000,7039840.000,8091277.000,6477486.000,7361031.000,8278569.000,9134243.000,6862975.000
AccumulatedAmortizationDeferredFinanceCosts,420716.000,849812.000,1299125.000,1758631.000,2218180.000,1967707.000,2279275.000,2580757.000,2882239.000,3183721.000,3485202.000,3786684.000,3787359.000,4063841.000,4340323.000,4616805.000
AccumulatedDistributionsInExcessOfNetIncome,6937904.000,11616140.000,18415942.000,24886871.000,31589529.000,39676640.000,47246703.000,54924829.000,61664247.000,69043974.000,76492911.000,82459284.000,88439459.000,94664799.000,101119778.000,107907065.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,-265347.000,-353515.000,-259284.000,986842.000,463244.000,642976.000,637968.000,231025.000,630373.000,348436.000,-117532.000
AdditionalPaidInCapital,93269104.000,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,148137844.000,200198600.000,249832390.000,305826051.000,350894196.000,388347427.000,423718601.000,453756092.000,451452874.000,452981513.000,454149077.000,453828351.000,453828351.000,453828351.000,453828351.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,22890.000,33800.000,43001.000,53286.000,63736.000,75305.000,85099.000,127407.000,158654.000,319376.000
Assets,177793082.000,249227406.000,314170975.000,402427232.000,401007674.000,455971157.000,697817542.000,692378909.000,687477369.000,679099882.000,675539446.000,667333707.000,658411431.000,650111060.000,639591535.000,636043063.000
BelowMarketLeaseAccumulatedAmortization,,,,,,,,,,407052.000,493613.000,580174.000,666735.000,753295.000,839856.000,926417.000
BelowMarketLeaseAmortizationIncomeAfterYearFive,,,,,,,,,,,269322.000,,,,170263.000,
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,,,,,,,,,,,346243.000,,,,343758.000,
BelowMarketLeaseAmortizationIncomeYearFive,,,,,,,,,,,115146.000,,,,99059.000,
BelowMarketLeaseAmortizationIncomeYearFour,,,,,,,,,,,115146.000,,,,115146.000,
BelowMarketLeaseAmortizationIncomeYearThree,,,,,,,,,,,115146.000,,,,115146.000,
BelowMarketLeaseAmortizationIncomeYearTwo,,,,,,,,,,,343758.000,,,,115146.000,
BelowMarketLeaseGross,,,,,,,,,,,1798374.000,,,,1798374.000,
BelowMarketLeaseNet,,,,,,,,,,,1304761.000,,,,958518.000,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,547798313.000,,,,,,,,,
CapitalLeaseObligations,,,,,,,,,,,115000000.000,,,,115000000.000,
