,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,,167000.000,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,716000.000,,,,1084000.000,,,,1361000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,717000.000,,,,1907000.000,,,,1325000.000,,,,1866000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,430000.000,,,,167000.000,,,,
AllocatedShareBasedCompensationExpense,,717000.000,1141000.000,1417000.000,1759000.000,1907000.000,2675000.000,2168000.000,364000.000,1325000.000,1775000.000,1833000.000,2102000.000,1866000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,6000.000,29000.000,24000.000,56000.000,54000.000,11000.000,6000.000,22000.000,16000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,644000.000,67000.000,,479000.000,59000.000,31000.000,-490000.000,417000.000,244000.000,94000.000,-239000.000,299000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,77000.000,56000.000,0.000,2000.000,0.000,20000.000,16000.000,7000.000,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,3000.000,0.000,0.000,0.000,155000.000,0.000,0.000,11000.000,0.000
CapitalExpendituresIncurredButNotYetPaid,,198000.000,,,,191000.000,,,,,,,,142000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-17654000.000,,,,-25099000.000,,,,-19251000.000,,,,-58339000.000
ComprehensiveIncomeNetOfTax,,6824000.000,12757000.000,13580000.000,16529000.000,14030000.000,17017000.000,15466000.000,20135000.000,15542000.000,17938000.000,15085000.000,16445000.000,12045000.000
CostOfServices,67718000.000,68396000.000,79601000.000,92269000.000,109836000.000,86158000.000,105557000.000,102010000.000,129664000.000,96153000.000,113126000.000,113852000.000,121637000.000,89647000.000
DebtInstrumentBasisSpreadOnVariableRate1,,0.020,,,,,,,,,,,,
DeferredCompensationArrangementWithIndividualCompensationExpense,,,,,,154000.000,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,1314000.000,,,,1306000.000,,,,1393000.000,,,,1179000.000
DepreciationAndAmortization,747000.000,775000.000,811000.000,813000.000,807000.000,780000.000,807000.000,802000.000,916000.000,1006000.000,1009000.000,1149000.000,1223000.000,1297000.000
EarningsPerShareBasic,,0.170,0.330,0.350,0.420,0.350,0.450,0.390,0.520,0.380,0.450,0.390,0.440,0.310
EarningsPerShareDiluted,,0.170,0.330,0.350,0.420,0.350,0.450,0.390,0.500,0.380,0.450,0.390,0.440,0.310
EffectiveIncomeTaxRateContinuingOperations,,,,,,0.414,0.405,0.429,,,0.397,0.400,,0.385
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.415,0.409,0.412,-0.886,,,,,,,,,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,0.003
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,,,,,,,,,,0.001
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,,,,,,,,,,,-0.007
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,,,,,,,,,,,,,,-0.001
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,,,,,,,,0.039
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,4739000.000,,,,167000.000,,,,0.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,4739000.000,,,,167000.000,,,,0.000
FederalIncomeTaxExpenseBenefitContinuingOperations,4910000.000,,,,,,,,,,,,,
FeesAndCommissionsOther,3413000.000,3742000.000,2603000.000,2805000.000,4206000.000,4317000.000,2111000.000,3069000.000,4426000.000,1875000.000,2543000.000,3619000.000,3749000.000,3021000.000
ImpairmentOfInvestments,,,,,,,,,,,,,,0.000
