,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,100000.000,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,1081704.000,939481.000,,,,,,,,,,
AccountsPayableCurrent,167738.000,238516.000,255000.000,384000.000,332000.000,195000.000,242000.000,102000.000,94000.000,51000.000,159000.000,1125000.000
AccountsReceivableNetCurrent,1359405.000,1549998.000,1088000.000,598000.000,581000.000,547000.000,394000.000,490000.000,658000.000,733000.000,524000.000,277000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,37000.000
AccruedBonusesCurrent,,,,,,,592000.000,609000.000,634000.000,722000.000,860000.000,
AccruedLiabilitiesCurrent,,,361000.000,803000.000,477000.000,713000.000,1018000.000,1149000.000,1331000.000,1649000.000,3377000.000,4180000.000
AccruedProfessionalFeesCurrent,,119430.000,,,,,,,,,,496000.000
AccruedRentCurrent,,,,,,,,,,,,50000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,483342.000,517466.000,555000.000,600000.000,645000.000,692000.000,739000.000,786000.000,834000.000,881000.000,,2627000.000
AdditionalPaidInCapital,38307103.000,39010827.000,12593000.000,22348000.000,22701000.000,27515000.000,28272000.000,28958000.000,29562000.000,29650000.000,30309000.000,121841000.000
AllowanceForDoubtfulAccountsReceivable,0.000,144000.000,0.000,20000.000,7000.000,0.000,0.000,0.000,0.000,10000.000,54000.000,
Assets,10662994.000,9524766.000,8089000.000,15747000.000,13094000.000,14797000.000,12902000.000,10796000.000,9042000.000,7541000.000,4259000.000,57794000.000
AssetsCurrent,9767954.000,8655558.000,6785000.000,14491000.000,11859000.000,13605000.000,11734000.000,9672000.000,7966000.000,6512000.000,4259000.000,56939000.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,170000.000,
CapitalLeaseObligations,,,164000.000,148000.000,128000.000,108000.000,88000.000,67000.000,46000.000,25000.000,4000.000,
CapitalLeaseObligationsCurrent,,,80000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,86000.000,65000.000,43000.000,22000.000,86000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,4000.000,7000.000,7000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,86000.000,86000.000,86000.000,86000.000,7000.000,7000.000,7000.000,7000.000,,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,65000.000,43000.000,22000.000,,
Cash,,,5119000.000,13268000.000,10448000.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,7696325.000,6388358.000,,,,12124000.000,10832000.000,8560000.000,6501000.000,5351000.000,3341000.000,54273000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,80.700,
ClassOfWarrantOrRightOutstanding,,,,,203214.000,203214.000,203214.000,203214.000,203214.000,203214.000,13534.000,
CommonStockCapitalSharesReservedForFutureIssuance,,,1287899.000,1422679.000,1936740.000,1881799.000,1881799.000,2233591.000,2147624.000,2132268.000,118694.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,100000000.000
CommonStockSharesIssued,3782629.000,3782629.000,3782629.000,7504990.000,7845530.000,10635454.000,10635454.000,10709080.000,10777906.000,10790422.000,742293.000,21401828.000
CommonStockSharesOutstanding,3782629.000,3782629.000,3782629.000,7504990.000,7845530.000,10635454.000,10635454.000,10709080.000,10777906.000,10790422.000,742293.000,21401828.000
CommonStockValue,37826.000,37826.000,38000.000,75000.000,78000.000,106000.000,106000.000,107000.000,108000.000,108000.000,7000.000,214000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,4167000.000
DebtInstrumentFaceAmount,182000.000,182000.000,,,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,0.034,0.034,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,11000.000
DeferredFinanceCostsNet,,,,,,,,,,,,25000.000
DeferredFinanceCostsNoncurrentGross,,,47000.000,,,,,,,,,
DeferredFinanceCostsNoncurrentNet,,,47000.000,,,,,,,,,
DeferredOfferingCosts,469000.000,,,,,,,,,,,
DeferredTaxAssetsGross,,,1396000.000,,,,5046000.000,,,,7792000.000,
DeferredTaxAssetsLiabilitiesNet,,,0.000,,,,0.000,,,,,
DeferredTaxAssetsNet,,,200000.000,,,,350000.000,,,,10000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,853000.000,,,,3913000.000,,,,6883000.000,
DeferredTaxAssetsOther,,,,,,,,,,,52000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,6000.000,,,,52000.000,,,,98000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,74000.000,,,,257000.000,,,,505000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,463000.000,,,,810000.000,,,,205000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,,,,14000.000,,,,49000.000,
DeferredTaxAssetsValuationAllowance,,,1196000.000,,,,4696000.000,,,,7782000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,200000.000,,,,350000.000,,,,10000.000,
DueToRelatedPartiesCurrent,1045000.000,1045000.000,1045000.000,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,16748.000,155563.000,257000.000,483000.000,407000.000,593000.000,234000.000,253000.000,303000.000,250000.000,125000.000,749000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,,7000000.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,,,,,,82000.000
GainContingencyUnrecordedAmount,,,100000.000,,,,,,,,,
InterestPayableCurrent,,,,,28000.000,50000.000,,,,,,
InventoryNet,193140.000,232064.000,179000.000,330000.000,536000.000,364000.000,187000.000,269000.000,213000.000,62000.000,64000.000,
LettersOfCreditOutstandingAmount,50000.000,50000.000,50000.000,,,,,,,,,
Liabilities,,,,,,,,,,,,9800000.000
LiabilitiesAndStockholdersEquity,10662994.000,,8089000.000,15747000.000,13094000.000,14797000.000,12902000.000,10796000.000,9042000.000,7541000.000,4259000.000,57794000.000
LiabilitiesCurrent,2137301.000,1995078.000,1989000.000,2495000.000,2075000.000,2114000.000,2468000.000,2443000.000,2597000.000,2853000.000,4585000.000,7279000.000
LongTermDebt,,,,,,,,,,,,4167000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,,667000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,2000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,,,,,1500000.000
LongTermNotesPayable,,,,,,,,,,,,2347000.000
NotesPayable,11000.000,11000.000,,,,,,,,,,4321000.000
NotesPayableCurrent,10597.000,10597.000,,,,,,,,,,1974000.000
NotesPayableFairValueDisclosure,11000.000,11000.000,,,,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,1058000.000,1105000.000,1105000.000,1105000.000,1105000.000,1105000.000,1105000.000,1045000.000,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,1357000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,216000.000,,,,173000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,277000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,148000.000,,,,,,,,,404000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,192000.000,,,,148000.000,,,,,391000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,285000.000
OtherAccruedLiabilitiesCurrent,60466.000,116693.000,62000.000,95000.000,42000.000,70000.000,84000.000,39000.000,83000.000,228000.000,148000.000,77000.000
