,2011-12-31
GeneralAndAdministrativeExpense,8371.000
IncomeLossFromContinuingOperations,-8371.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-8371.000
IncreaseDecreaseInAccruedLiabilities,1300.000
IncreaseDecreaseInDueToOfficersAndStockholders,8071.000
IncreaseDecreaseInPrepaidExpense,-1000.000
NetCashProvidedByUsedInFinancingActivities,8071.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,8071.000
NetCashProvidedByUsedInOperatingActivities,-8071.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-8071.000
NetIncomeLoss,-8371.000
OperatingExpenses,8371.000
WeightedAverageNumberOfSharesOutstandingBasic,10151000.000
