,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayable,1509.000,,,,,,,,,,,,,,
AccountsPayableCurrent,,,,18.000,278.000,1258.000,1368.000,3378.000,5218.000,5218.000,1019.000,2203.000,8739.000,10114.000,167399.000
AccountsPayableRelatedPartiesCurrent,3000.000,,,,,,,,,,,,,,
AccountsReceivableRelatedParties,,,,,,,,,,,51515.000,51515.000,,,
AccruedLiabilities,,,,,8297.000,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,8430.000,,864.000,2734.000,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,11327.000,16030.000,21609.000,27193.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,,,,,,,359.000,459.000,558.000,759.000,759.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-150342.000,,,,,,,,,,,
AdditionalPaidInCapital,4061.000,24061.000,24061.000,24061.000,24061.000,127336.000,185877.000,179193.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,213063.000,234607.000,287710.000,330689.000,358798.000,358798.000,409715.000
Assets,6576.000,4167.000,654.000,1861.000,1197.000,388.000,4003.000,8421.000,2374.000,4219.000,3212.000,2344.000,57094.000,37620.000,21005.000
AssetsCurrent,5990.000,3651.000,208.000,1486.000,892.000,154.000,3909.000,7270.000,1345.000,3289.000,2381.000,1613.000,55228.000,33503.000,14019.000
BankOverdrafts,,,136.000,,,,,,,,,,,,
Cash,5990.000,3651.000,,1486.000,892.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,5990.000,3651.000,,1486.000,892.000,154.000,234.000,4820.000,120.000,3289.000,2381.000,1613.000,48928.000,33503.000,14019.000
CashAndCashEquivalentsFairValueDisclosure,,,,,93076.000,,,,,,,,,,
CommonStockNoParValue,,,,,0.001,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,45000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25005000.000,25005000.000,75015000.000,75027369.000,75027369.000,36997970.000,36997970.000,36997970.000,36997970.000,36997970.000
CommonStockSharesOutstanding,,,,25000000.000,25000000.000,25005000.000,25005000.000,75015000.000,75027369.000,75027369.000,36997970.000,36997970.000,36997970.000,36997970.000,36997970.000
CommonStockValue,,25000.000,25000.000,25000.000,25000.000,25005.000,25005.000,75015.000,75027.000,75027.000,36998.000,36998.000,36998.000,36998.000,37426.000
CommonStockValueOutstanding,45000.000,,,,,,,,,,,,,,
ConvertibleDebt,,,,,,,,22512.000,,,,,,,
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,1064.000,18783.000,38154.000
ConvertibleNotesPayable,,,,,,,,,,,,,233484.000,269028.000,283083.000
ConvertibleNotesPayableCurrent,,,,,,,25957.000,72893.000,105465.000,140146.000,189597.000,204458.000,4921.000,31437.000,50679.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,,,,,,0.250
DebtInstrumentUnamortizedDiscount,,,,,,,,,20483.000,21741.000,22398.000,50516.000,49598.000,14055.000,14055.000
DeferredTaxAssetsGross,,,,,,60576.000,,,126314.000,,,,213481.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,60576.000,,,126314.000,,,,609945.000,,
DeferredTaxAssetsValuationAllowance,,,,,,60576.000,,,126314.000,,,,-213481.000,,
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,,,,,,,,184169.000,254288.000,445521.000
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,,,,254288.000,445521.000
DerivativeLiabilities,,,,,,,,,,,,,184169.000,254288.000,254288.000
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,91526.000,113910.000,180437.000
