,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,337759.000,88580.000,119122.000,78798.000,293898.000,132862.000,40866.000,66598.000,295546.000,109666.000,55947.000,51947.000,340348.000,104898.000,44802.000,111944.000,333751.000,125767.000,40606.000,46718.000,287754.000,142251.000,68623.000
AccountsReceivableNetCurrent,701747.000,184036.000,151631.000,139963.000,532419.000,253161.000,143031.000,166585.000,600399.000,242793.000,178368.000,178686.000,686878.000,268933.000,141092.000,187607.000,699168.000,175289.000,147781.000,179622.000,640154.000,306723.000,304353.000
AccrualForEnvironmentalLossContingencies,,,,822642.000,822642.000,822642.000,,822642.000,,,,822000.000,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,22952.000,,,,40271.000,17523.000,3711.000,11225.000,87846.000,58464.000,21203.000,29925.000,99925.000,79525.000,26119.000,8691.000,20335.000,,,,,
AccruedLiabilitiesCurrent,40805.000,10796.000,26686.000,23896.000,47279.000,13750.000,38795.000,27466.000,43357.000,15863.000,38381.000,139098.000,42227.000,15072.000,34805.000,17966.000,47942.000,14903.000,28874.000,25163.000,50512.000,19772.000,41834.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,731095.000,,,,759996.000,781428.000,797533.000,819356.000,841445.000,863258.000,839352.000,839100.000,861341.000,845543.000,841424.000,869233.000,896288.000,922780.000,949202.000,975623.000
AdditionalPaidInCapital,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000,3134722.000
AllowanceForDoubtfulAccountsReceivableCurrent,15683.000,15683.000,16283.000,15102.000,15402.000,15702.000,16052.000,16196.000,16496.000,16796.000,17196.000,16508.000,17158.000,17858.000,18458.000,16296.000,16596.000,16896.000,17196.000,16549.000,16849.000,17149.000,17449.000
Assets,1786284.000,1261609.000,1176088.000,1073354.000,1598430.000,1291404.000,1113710.000,1078383.000,1529043.000,1295036.000,1152607.000,1159256.000,1509842.000,1341959.000,1245732.000,1258451.000,1748521.000,1385327.000,1208720.000,1246737.000,1756099.000,1282235.000,1042369.000
AssetsCurrent,1316827.000,817476.000,702200.000,624738.000,1172846.000,886369.000,731130.000,716558.000,1180194.000,955466.000,828802.000,856211.000,1217225.000,1014558.000,915860.000,897688.000,1348194.000,979865.000,831067.000,893090.000,1411698.000,964256.000,750811.000
BankOverdrafts,,,,,,,,,,,,,,,,,,,,,17153.000,,
BuildingsAndImprovementsGross,,,,77348.000,,,,77348.000,77348.000,77348.000,77348.000,77348.000,77348.000,77348.000,77348.000,77348.000,77348.000,77348.000,77348.000,77348.000,77348.000,77348.000,77348.000
CashAndCashEquivalentsAtCarryingValue,29215.000,227385.000,167772.000,17949.000,40851.000,343149.000,283753.000,28564.000,26093.000,438648.000,336355.000,162435.000,1806.000,452930.000,305173.000,84204.000,29912.000,371114.000,282679.000,19259.000,5917.000,299932.000,123483.000
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,,,,2000000.000,,,,2000000.000,,,,2000000.000,,,,2000000.000,,,,2000000.000,,,
CommonStockSharesIssued,,,,969834.000,,,,969834.000,,,,969834.000,,,,969834.000,,,,969834.000,,,
