,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-31,2013-06-29,2013-09-28,2013-12-28,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,220600000.000,190100000.000,181400000.000,180300000.000,208300000.000,203500000.000,204100000.000,195700000.000,241100000.000,198600000.000,192400000.000,199300000.000,234100000.000,192600000.000,189500000.000,185300000.000,200800000.000,188200000.000,189200000.000,180300000.000,197800000.000
AccountsReceivableNetCurrent,342000000.000,314200000.000,327900000.000,295900000.000,350400000.000,347200000.000,352800000.000,320000000.000,368300000.000,339300000.000,343800000.000,316200000.000,336000000.000,318500000.000,308200000.000,276200000.000,317600000.000,305400000.000,307000000.000,279900000.000,322900000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,6700000.000,,,,4700000.000,,,,6800000.000,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,286400000.000,,,,315900000.000,,,,309200000.000,,,,348800000.000,,,,350000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,0.000,,,,-12600000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,-39400000.000,,,,-29900000.000,,,,-41100000.000,,,,35600000.000,,,,28200000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,700000.000,,,,7800000.000,,,,-76500000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-11300000.000,-23700000.000,-17100000.000,-16100000.000,-38700000.000,-41500000.000,-31300000.000,-34200000.000,-23800000.000,-29500000.000,-50700000.000,-81900000.000,-130200000.000,-126100000.000,-146800000.000,-151400000.000,-139000000.000,-143800000.000,-137200000.000,-167700000.000,-137000000.000
AdditionalPaidInCapital,298600000.000,766200000.000,776700000.000,781400000.000,784000000.000,786300000.000,791200000.000,795000000.000,872700000.000,876300000.000,881100000.000,883600000.000,885900000.000,842500000.000,844400000.000,846300000.000,856200000.000,863700000.000,867700000.000,1262900000.000,1262100000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,7700000.000,,,,6400000.000,,,,16800000.000,,,,8900000.000,,,,10600000.000
AlternativeInvestmentsFairValueDisclosure,,,,,,,,,,,,,,,,,,,,,472600000.000
Assets,3290900000.000,3331200000.000,3415500000.000,3406900000.000,3473800000.000,3278300000.000,3186100000.000,3216100000.000,3383500000.000,3354400000.000,3367000000.000,3381100000.000,3412500000.000,3329100000.000,3323200000.000,3319600000.000,3354800000.000,3285200000.000,3318000000.000,3461000000.000,3539300000.000
AssetsCurrent,1018300000.000,1089900000.000,1171600000.000,1155100000.000,1247100000.000,1070400000.000,963800000.000,943600000.000,1120800000.000,1083400000.000,1130100000.000,1144200000.000,1126300000.000,1072900000.000,1100500000.000,1122200000.000,1176100000.000,895500000.000,932800000.000,1105500000.000,1178100000.000
AssetsHeldForSaleCurrent,,,,,,,,,,,,,2600000.000,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,6800000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,25700000.000,22800000.000,,,,,,,,,,,,
BusinessCombinationIndemnificationAssetsRangeOfOutcomesValueHigh,,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,,900000000.000,900000000.000,900000000.000,,900000000.000,900000000.000,900000000.000,900000000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,27300000.000,25100000.000,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,36900000.000,36700000.000,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedLessNoncontrollingInterest,,,,,,,,27600000.000,24900000.000,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,298000000.000,392900000.000,440200000.000,452500000.000,524100000.000,334900000.000,206400000.000,192700000.000,339000000.000,311300000.000,361300000.000,394900000.000,370300000.000,329700000.000,374700000.000,436400000.000,484600000.000,183200000.000,208500000.000,429300000.000,490100000.000
CashFlowHedgeDerivativeInstrumentLiabilitiesAtFairValue,,,,,,,,,2700000.000,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,,,,97970674.000,98108438.000,98210746.000,98598655.000,98846185.000,102055058.000,102214378.000,102566236.000,102600004.000,102681964.000,100348016.000,100361552.000,100368622.000,101435762.000,102710986.000,102754116.000,103415393.000,103600540.000
CommonStockSharesOutstanding,67622349.000,96203739.000,97506953.000,,,,,,,,,,,,100361552.000,100368622.000,,102710986.000,102754116.000,103415393.000,103600540.000
CommonStockValue,700000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
DebtInstrumentCarryingAmount,,2121000000.000,2138700000.000,2137300000.000,2131600000.000,1985400000.000,1985400000.000,1978200000.000,1972000000.000,1972300000.000,1964100000.000,1955800000.000,1965900000.000,1935600000.000,1932700000.000,1925200000.000,1940900000.000,1822000000.000,1822700000.000,1626900000.000,1641100000.000
DebtInstrumentUnamortizedDiscount,,,,,,,0.000,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,,,,,,,,,,,,,,,,20800000.000,,,,18400000.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,17900000.000,,,,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,18500000.000,,,,12100000.000,,,,9900000.000,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,396000000.000,,,,374600000.000,,,,355900000.000,,,,314000000.000,,,,316500000.000
DeferredTaxAssetsGross,,,,,232600000.000,,,,211000000.000,,,,183600000.000,,,,158800000.000,,,,147600000.000
DeferredTaxAssetsNet,,,,,159500000.000,,,,156600000.000,,,,158600000.000,,,,131600000.000,,,,119900000.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,63800000.000,,,,114800000.000,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,15600000.000,,,,17200000.000,,,,17100000.000,,,,17700000.000,,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,566000000.000,,,,520500000.000,,,,19600000.000,,,,19200000.000
DeferredTaxAssetsOther,,,,,20200000.000,,,,7400000.000,,,,25300000.000,,,,14500000.000,,,,7900000.000
DeferredTaxAssetsOtherComprehensiveLoss,,,,,-21700000.000,,,,-16800000.000,,,,-24900000.000,,,,-21900000.000,,,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,50500000.000,,,,46800000.000,,,,26500000.000,,,,4300000.000,,,,0.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,82500000.000,,,,76500000.000,,,,86900000.000,,,,84400000.000,,,,79900000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,,,,,,,,,,,18300000.000,,,,18100000.000
DeferredTaxAssetsValuationAllowance,,,,,73100000.000,,,,54400000.000,,,,25000000.000,,,,27200000.000,,,,27700000.000
DeferredTaxLiabilities,,,,,236500000.000,,,,218000000.000,,,,197300000.000,,,,182400000.000,,,,196600000.000
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,,34600000.000,,,,31800000.000,,,,30800000.000,,,,30100000.000,,,,31500000.000
DeferredTaxLiabilitiesFinancingArrangements,,,,,78400000.000,,,,74500000.000,,,,58800000.000,,,,43400000.000,,,,27600000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,,236700000.000,,,,222700000.000,,,,218500000.000,,,,197700000.000,,,,217500000.000
DeferredTaxLiabilitiesNoncurrent,245700000.000,223600000.000,233500000.000,226800000.000,225300000.000,223200000.000,191000000.000,197600000.000,207100000.000,219700000.000,228600000.000,209900000.000,184400000.000,179900000.000,183100000.000,190200000.000,186000000.000,209400000.000,205300000.000,203300000.000,208800000.000
