,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,5925000.000,3505000.000,3987000.000,3508000.000,3035000.000,3656000.000,4691000.000,5136000.000,7314000.000,8697000.000,7506000.000,7139000.000,10791000.000,11723000.000,8538000.000,9661000.000,9466000.000,,7638000.000,6052000.000,8398000.000,12155000.000,7721000.000,6935000.000
AccountsPayableTradeCurrentAndNoncurrent,,,,,,,3511000.000,,,,6432000.000,,,,7547000.000,,,,6720000.000,,,,6925000.000,
AccountsReceivableNet,,,2228000.000,1599000.000,1066000.000,1298000.000,1611000.000,1680000.000,1675000.000,1881000.000,346000.000,523000.000,1299000.000,335000.000,110000.000,988000.000,954000.000,519000.000,332000.000,790000.000,1102000.000,514000.000,613000.000,144000.000
AccountsReceivableRelatedParties,,,,,,,,,,,0.000,,,,,,,,,,,,,
AccruedIncomeTaxes,,81000.000,33000.000,23000.000,23000.000,5000.000,,,,197000.000,346000.000,144000.000,33000.000,73000.000,43000.000,80000.000,,,,,21000.000,21000.000,19000.000,19000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,141000.000,,,,211000.000,,,,311000.000,,,,372000.000,,,,546000.000,
AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,176251000.000,177012000.000
AdditionalPaidInCapitalCommonStock,167051000.000,168306000.000,168620000.000,168891000.000,169215000.000,169542000.000,170070000.000,170404000.000,170535000.000,170672000.000,170811000.000,171030000.000,171021000.000,171180000.000,171452000.000,171752000.000,172751000.000,173044000.000,175963000.000,175975000.000,175982000.000,176078000.000,,
Assets,42504000.000,48996000.000,46379000.000,34981000.000,31029000.000,29092000.000,38699000.000,42069000.000,47683000.000,51149000.000,56879000.000,54110000.000,55506000.000,54418000.000,56367000.000,58858000.000,62009000.000,59552000.000,58478000.000,48424000.000,47339000.000,56575000.000,59821000.000,56396000.000
CashAndCashEquivalentsAtCarryingValue,609000.000,6488000.000,5639000.000,7913000.000,7011000.000,4442000.000,3539000.000,9335000.000,11411000.000,4188000.000,11895000.000,7363000.000,4814000.000,4927000.000,7498000.000,5430000.000,6152000.000,1761000.000,12448000.000,4613000.000,3377000.000,2464000.000,5761000.000,3702000.000
CustomerAdvancesAndDeposits,,,,,,,206000.000,,,,553000.000,,,,484000.000,,,,591000.000,,,,497000.000,
DebtCurrent,,,,,,,,,,,,,,,28700000.000,26700000.000,23300000.000,,,,,,,
DebtInstrumentCarryingAmount,,,,,11825000.000,13411000.000,22588000.000,17229000.000,19622000.000,21647000.000,,,,,,,,,,,,,43704000.000,43568000.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,1400000.000,2200000.000,2200000.000,2200000.000,2300000.000,2300000.000,2300000.000,2100000.000,,
DebtLongtermAndShorttermCombinedAmount,,,,,,,,,,26444000.000,,,,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,,,1148000.000,,,,1081000.000,,,,1324000.000,,,,1259000.000,,860000.000,,1286000.000,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,35000.000,,,,255000.000,
DeferredTaxAssetsGross,,,,,,,47173000.000,,,,47087000.000,,,,52164000.000,,,,51085000.000,,,,55994000.000,
DeferredTaxAssetsInventory,,,,,,,1051000.000,,,,44000.000,,,,1092000.000,,,,2094000.000,,,,1766000.000,
DeferredTaxAssetsInvestments,,,,,,,,,,,,,,,,,,,480000.000,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,0.000,,,,2000.000,,,,,
DeferredTaxAssetsNet,,,,,,,160000.000,,,,-243000.000,,,,29000.000,,,,-37000.000,,,,255000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,45330000.000,,,,46191000.000,,,,47967000.000,,,,47974000.000,,,,53721000.000,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,,,,,,45000000.000,46000000.000,46000000.000,46000000.000,47000000.000,48000000.000,48000000.000,48000000.000,50000000.000,48000000.000,,,,54000000.000,
DeferredTaxAssetsTaxDeferredExpense,,,,,,,112000.000,,,,159000.000,,,,92000.000,,,,4000.000,,,,7000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,397000.000,,,,494000.000,,,,457000.000,,,,411000.000,,,,387000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,,,,,,,,,,,,,,,,122000.000,,,,113000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,47013000.000,,,,47330000.000,,,,52135000.000,,,,51048000.000,,,,55739000.000,
DeferredTaxLiabilities,,,,,,,160000.000,,,,-243000.000,,,,-29000.000,,,,,,,,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,,,,136000.000,,,,-242000.000,,,,2233000.000,,,,,,,,,
DeferredTaxLiabilitiesInvestments,,,,,,,,,,,,,,,,,,,,,,,209000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,35000.000,,,,46000.000,
DueToAffiliateCurrentAndNoncurrent,5008000.000,5008000.000,5008000.000,5008000.000,5008000.000,5022000.000,5041000.000,5064000.000,4956000.000,4797000.000,4687000.000,4575000.000,4462000.000,4350000.000,15488000.000,17700000.000,17938000.000,17959000.000,19028000.000,17025000.000,15692000.000,15763000.000,15866000.000,15944000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,1700000.000,1436000.000,1000000.000,843000.000,706000.000,569000.000,800000.000,664000.000,498000.000,396000.000,500000.000,400000.000,300000.000,300000.000,,100000.000,100000.000,100000.000,,
EquityMethodInvestmentOwnershipPercentage,,,,,,,0.500,,0.500,0.500,0.500,0.500,,,,,,,,,,,,
EquityMethodInvestments,,,,,,,0.000,,,,,,,,,,,,,,,,,
EscrowDeposit,,,,,,,570000.000,,,,143000.000,152000.000,282000.000,389000.000,179000.000,500000.000,600000.000,800000.000,1000000.000,1100000.000,1100000.000,1000000.000,800000.000,1000000.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
InventoryOperativeBuilders,,6215000.000,12095000.000,,,,,,,,,,,,,,,,,,,,,
InventoryRealEstateConstructionInProcess,8559000.000,5505000.000,,,,,,,,,,,,,,,,,,,,,,
InventoryRealEstateHeldForSale,,,,,,,,,,,,,,,,,,,,,,,0.000,
InventoryRealEstateLandAndLandDevelopmentCosts,,,,,16861000.000,17643000.000,27781000.000,25376000.000,28427000.000,39171000.000,39843000.000,41075000.000,43387000.000,41573000.000,40889000.000,44674000.000,47058000.000,49145000.000,38223000.000,35370000.000,34914000.000,48189000.000,49842000.000,49438000.000
LettersOfCreditOutstandingAmount,,,,,0.000,0.000,66000.000,66000.000,3613000.000,4260000.000,4300000.000,5700000.000,4300000.000,4800000.000,4300000.000,3700000.000,3700000.000,3500000.000,2700000.000,1900000.000,1900000.000,1400000.000,1100000.000,1100000.000
Liabilities,35583000.000,34156000.000,33835000.000,21055000.000,19891000.000,22094000.000,32320000.000,27429000.000,31892000.000,35338000.000,37820000.000,37790000.000,42759000.000,43798000.000,54512000.000,58299000.000,58508000.000,57033000.000,53037000.000,45633000.000,47293000.000,53948000.000,51444000.000,50522000.000
LiabilitiesAndStockholdersEquity,42504000.000,48996000.000,46379000.000,34981000.000,31029000.000,29092000.000,38699000.000,42069000.000,47683000.000,51149000.000,56879000.000,54110000.000,55506000.000,54418000.000,56367000.000,58858000.000,62009000.000,59552000.000,58478000.000,48424000.000,47339000.000,56575000.000,59821000.000,56396000.000
LineOfCredit,,,,,,,,,,,,,,,2400000.000,2400000.000,2200000.000,,,,,,,
LineOfCreditFacilityAmountOutstanding,,,,,,,,,,,,,,2400000.000,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,,,,,,,,5000000.000,5000000.000,4000000.000,,,,,,,
LoansReceivableWithFixedRatesOfInterest1,,,,,,,,,,,,,,180000.000,180000.000,,,,,,,,,
LongTermDebt,,,,,16833000.000,18433000.000,27629000.000,22293000.000,24578000.000,,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,3354000.000,3225000.000,3096000.000,2967000.000,2838000.000,2709000.000,2580000.000,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,558000.000,425000.000,14027000.000,,,,11506000.000,,,,,,,,20779000.000,,,,37434000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,2451000.000,2322000.000,2193000.000,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,263000.000,3968000.000,,5064000.000,4956000.000,4797000.000,,,0.000,,2064000.000,2077000.000,2970000.000,3408000.000,,,,,,115000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,4980000.000,4275000.000,6422000.000,9689000.000,9413000.000,7954000.000,4687000.000,4575000.000,4462000.000,4395000.000,8829000.000,12664000.000,13198000.000,14128000.000,3051000.000,2650000.000,2287000.000,4545000.000,,1997000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,7678000.000,6540000.000,4084000.000,4174000.000,4875000.000,8555000.000,11195000.000,12761000.000,18507000.000,20442000.000,6320000.000,7055000.000,9619000.000,19683000.000,21569000.000,19820000.000,23880000.000,27189000.000,6270000.000,6198000.000
