,2016-12-30,2017-03-31
AllocatedShareBasedCompensationExpense,2300000.000,1400000.000
AmortizationOfIntangibleAssets,1300000.000,1300000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,17400000.000,
ComprehensiveIncomeNetOfTax,11100000.000,15000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,100000.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,11200000.000,15000000.000
ContributionOfProperty,12300000.000,
CostOfRevenue,98600000.000,97200000.000
DeferredIncomeTaxExpenseBenefit,5200000.000,
Depreciation,3100000.000,
DilutiveSecurities,,300000.000
EarningsPerShareBasic,,0.400
EarningsPerShareDiluted,,0.400
EffectOfExchangeRateOnCashAndCashEquivalents,700000.000,
EffectiveIncomeTaxRateContinuingOperations,0.388,0.330
FairValueOfAssetsAcquired,2600000.000,
GrossProfit,58800000.000,57600000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,18300000.000,22400000.000
IncomeLossFromEquityMethodInvestments,100000.000,
IncomeTaxExpenseBenefit,7100000.000,7400000.000
IncreaseDecreaseInAccountsPayable,-1900000.000,
IncreaseDecreaseInAccountsReceivable,-9900000.000,
IncreaseDecreaseInAccruedLiabilities,-2400000.000,
IncreaseDecreaseInDeferredRevenue,-500000.000,
IncreaseDecreaseInInventories,6700000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,2400000.000,
InterestExpense,600000.000,1000000.000
InvestmentIncomeInterest,100000.000,0.000
NetCashProvidedByUsedInFinancingActivities,1800000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1800000.000,
NetCashProvidedByUsedInInvestingActivities,-4300000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4300000.000,
NetCashProvidedByUsedInOperatingActivities,19200000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,19200000.000,
NetIncomeLoss,11100000.000,15000000.000
NetIncomeLossAttributableToNoncontrollingInterest,100000.000,0.000
NonoperatingIncomeExpense,-300000.000,-1100000.000
OperatingExpenses,40200000.000,34100000.000
OperatingIncomeLoss,18600000.000,23500000.000
OtherComprehensiveIncomeLossNetOfTax,0.000,0.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,0.000,0.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForWritedownOfSecuritiesTax,0.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,0.000,0.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,0.000,
OtherNoncashIncomeExpense,-200000.000,
OtherNonoperatingIncomeExpense,200000.000,-100000.000
PaymentsForProceedsFromOtherInvestingActivities,-700000.000,
PaymentsToAcquirePropertyPlantAndEquipment,5000000.000,
ProceedsFromContributionsFromParent,1800000.000,
ProceedsFromSaleOfAvailableForSaleSecurities,0.000,
ProfitLoss,11200000.000,15000000.000
ResearchAndDevelopmentExpense,13300000.000,14400000.000
Revenues,157400000.000,154800000.000
SalesRevenueNet,157400000.000,154800000.000
SellingGeneralAndAdministrativeExpense,26900000.000,19700000.000
ShareBasedCompensation,2300000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,3300000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,0.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,0.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,0.000,
StandardProductWarrantyAccrualPayments,2700000.000,
StandardProductWarrantyAccrualWarrantiesIssued,2700000.000,
StockIssuedDuringPeriodSharesStockOptionsExercised,0.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,37800000.000
WeightedAverageNumberOfSharesOutstandingBasic,,37500000.000
