,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,,,,,,,,,20220.000,,
AmortizationOfDebtDiscountPremium,,,,,,,,,26154.000,,
CashPeriodIncreaseDecrease,45608.000,,,,-59512.000,,,,-19708.000,,
DebtConversionConvertedInstrumentAmount1,64825.000,,,,0.000,,,,0.000,,
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,,,,,-540.000,884.000,-1315.000,601.000,44.000,140.000,-59.000
EarningsPerShareBasic,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,22068.000,,26015.000
GeneralAndAdministrativeExpense,69972.000,53151.000,61257.000,-54634.000,48892.000,36829.000,54266.000,-84243.000,66617.000,204828.000,75555.000
IncomeTaxesPaid,0.000,,,,0.000,,,,0.000,,
IncreaseDecreaseInAccountsPayable,-3888.000,,,,-2830.000,,,,4308.000,,
IncreaseDecreaseInAccruedLiabilities,3871.000,,,,2000.000,,,,21210.000,,
IncreaseDecreaseInDueToRelatedParties,1687.000,,,,1500.000,,,,5624.000,,
IncreaseDecreaseInNotesPayableCurrent,0.000,,,,0.000,,,,,,
IncreaseDecreaseInPrepaidExpense,-40000.000,,,,-3757.000,,,,39000.000,,
InterestExpense,,,,,0.000,,,,,,
InterestIncomeExpenseNet,,,,,,,,,-21430.000,-21430.000,-14836.000
InterestPaid,0.000,,,,0.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivities,159687.000,,,,7500.000,,,,28098.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,159687.000,,,,7500.000,,,,28098.000,,
NetCashProvidedByUsedInInvestingActivities,-30000.000,,,,0.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-30000.000,,,,0.000,,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,-84079.000,,,,-67012.000,,,,-47806.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-84079.000,,,,-67012.000,,,,-47806.000,,
NetIncomeLoss,-74862.000,-75990.000,-77500.000,-73798.000,-83625.000,-75937.000,-109881.000,-68212.000,-132544.000,-256174.000,-179594.000
OfficersCompensation,,,,,25000.000,25000.000,50000.000,,,,
OperatingExpenses,74862.000,75990.000,77500.000,-93890.000,83085.000,76821.000,108566.000,84592.000,111158.000,234884.000,138684.000
PaymentsOfStockIssuanceCosts,,,,,,,,,7526.000,,
ProceedsFromIssuanceOfCommonStock,158000.000,,,,6000.000,,,,22474.000,,
ProfessionalFees,4890.000,22839.000,16243.000,-39256.000,9193.000,14992.000,4300.000,10443.000,19541.000,8806.000,11878.000
RelatedPartyCosts,,,,,,,,,25000.000,21250.000,51250.000
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
StockIssuedDuringPeriodValueIssuedForServices,30800.000,,,,21200.000,,,,0.000,,
WeightedAverageNumberOfSharesOutstandingBasic,63984554.000,66134429.000,66620057.000,-133439039.000,68731842.000,68812168.000,68860739.000,-137419003.000,70125079.000,70229520.000,71734342.000
