,2011-03-31,2011-06-30,2011-09-30,2011-12-31
AllocatedShareBasedCompensationExpense,,15473000.000,13426000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,4496.000,0.000,
BasicEarningsPerShareProForma,,,0.120,
BusinessAcquisitionsProFormaNetIncomeLoss,,-31941000.000,8228000.000,
BusinessAcquisitionsProFormaRevenue,,103801000.000,106808000.000,
BusinessCombinationAcquisitionRelatedCosts,487000.000,1446000.000,5591000.000,3219000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountContingentAssetsAndLiabilitiesRecognizedLiability,0.000,36711000.000,-5295000.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,-36711000.000,5295000.000,
CapitalLeaseObligationsIncurred,0.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,43032000.000,,,
ComprehensiveIncomeNetOfTax,,-37917000.000,7491000.000,
CostOfGoodsSoldAmortization,,14758000.000,13057000.000,
CostOfRevenue,38242000.000,43221000.000,39690000.000,35335000.000
CostmethodInvestmentsOtherThanTemporaryImpairment,,3700000.000,,
CurrentIncomeTaxExpenseBenefit,,1500000.000,-2100000.000,
DeferredIncomeTaxExpenseBenefit,116000.000,,,
DepreciationDepletionAndAmortization,14434000.000,,,
DilutedEarningsPerShareProForma,,,0.110,
EarningsPerShareBasic,0.090,,0.100,
EarningsPerShareBasicAndDiluted,,-0.510,,
EarningsPerShareDiluted,0.080,,0.100,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,534000.000,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,534000.000,,,
GainLossOnDispositionOfProperty,-18000.000,,,
GainLossOnInvestments,,4259000.000,0.000,
GrossProfit,60427000.000,60468000.000,67118000.000,60912000.000
ImpairmentOfInvestments,,1276000.000,0.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,7012000.000,-36713000.000,5068000.000,7621000.000
IncomeTaxExpenseBenefit,1008000.000,-1532000.000,-2141000.000,42355000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-3365000.000,,,
IncreaseDecreaseInAccountsReceivable,19738000.000,,,
IncreaseDecreaseInDeferredRevenue,1497000.000,,,
IncreaseDecreaseInInventories,-1799000.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,1542000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-2321000.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,4232000.000,
InventoryWriteDown,1535000.000,,,
NetCashProvidedByUsedInFinancingActivities,8810000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,8810000.000,,,
NetCashProvidedByUsedInInvestingActivities,17481000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,17481000.000,,,
NetCashProvidedByUsedInOperatingActivities,16741000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,16741000.000,,,
NetIncomeLoss,6004000.000,-35181000.000,7209000.000,-34734000.000
NonoperatingIncomeExpense,311000.000,93000.000,94000.000,3025000.000
OperatingExpenses,53726000.000,100257000.000,62144000.000,53333000.000
OperatingIncomeLoss,6701000.000,-39789000.000,4974000.000,7579000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,-2745000.000,292000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,-2736000.000,282000.000,
PaymentsOfStockIssuanceCosts,0.000,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,53000.000,,,
PaymentsToAcquireLongtermInvestments,,10000000.000,0.000,
PaymentsToAcquireMarketableSecurities,18624000.000,,,
PaymentsToAcquireOtherInvestments,2500000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,1397000.000,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,9164000.000,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,40002000.000,,,
ProvisionForDoubtfulAccounts,14000.000,,,
RepaymentsOfOtherDebt,835000.000,,,
ResearchAndDevelopmentExpense,32825000.000,40789000.000,39848000.000,39997000.000
Revenues,98669000.000,103689000.000,106808000.000,96247000.000
SalesRevenueNet,98669000.000,103689000.000,106808000.000,96247000.000
SellingGeneralAndAdministrativeExpense,20414000.000,21311000.000,22000000.000,27074000.000
ShareBasedCompensation,10627000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTerm,,0.490,0.500,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.430,0.430,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.002,0.001,
StandardProductWarrantyAccrualPayments,,-62000.000,-5000.000,
StandardProductWarrantyAccrualWarrantiesIssued,,-450000.000,-13000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,72696.000,,73498000.000,
WeightedAverageNumberOfSharesOutstandingBasic,68002.000,,69266000.000,
