,2014-06-30,2015-06-30,2016-06-30
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,0.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,195226.000,2118187.000,901867.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,-879557.000,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,4675321.000,
AllocatedShareBasedCompensationExpense,195226.000,2118187.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,7083918.000,31230841.000,37782363.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,2840775.000
ComprehensiveIncomeNetOfTax,,,-16998638.000
Depreciation,,16355.000,21525.000
DepreciationDepletionAndAmortization,1321.000,16355.000,21525.000
EarningsPerShareBasicAndDiluted,-0.410,-1.020,-0.630
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-0.485
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,0.069
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,0.000,0.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,0.000,0.000
FairValueAdjustmentOfWarrants,3595788.000,387898.000,-3806847.000
GeneralAndAdministrativeExpense,1357863.000,5556400.000,5786208.000
GoodwillAcquiredDuringPeriod,,,1870924.000
GoodwillImpairmentLoss,,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,-16998638.000
IncomeTaxExpenseBenefit,0.000,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,3135022.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,168621.000,563974.000,-191973.000
InterestExpenseRelatedParty,12945.000,,
InterestPaid,12945.000,,
LeaseAndRentalExpense,,119747.000,139797.000
NetCashProvidedByUsedInContinuingOperations,1731041.000,2745408.000,
NetCashProvidedByUsedInFinancingActivities,3109967.000,12501233.000,19898079.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3109967.000,12501233.000,19898079.000
NetCashProvidedByUsedInInvestingActivities,-15847.000,-83269.000,-502206.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-15847.000,-83269.000,-502206.000
NetCashProvidedByUsedInOperatingActivities,-1363079.000,-9672556.000,-16555098.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1363079.000,-9672556.000,-16555098.000
NetIncomeLoss,,-14347877.000,-16998638.000
NetIncomeLossAvailableToCommonStockholdersBasic,-5280842.000,-22192520.000,-16998638.000
NonoperatingIncomeExpense,-3608733.000,-387898.000,3806847.000
OperatingExpenses,,,20805485.000
OperatingIncomeLoss,-1672109.000,-13959979.000,-20805485.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,495603.000
PaymentsToAcquirePropertyPlantAndEquipment,15847.000,83269.000,6603.000
PreferredStockDividendsIncomeStatementImpact,,7844643.000,
ProceedsFromIssuanceOfConvertiblePreferredStock,,12500000.000,
ProceedsFromIssuanceOfPrivatePlacement,3225000.000,,
ProceedsFromStockOptionsExercised,,1233.000,34093.000
PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,,0.000,0.000
ResearchAndDevelopmentExpense,314246.000,8403579.000,15019277.000
ShareBasedCompensation,195226.000,2118187.000,901867.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,,400000.000,
StockIssuedDuringPeriodValueIssuedForCash,3225000.000,,
StockIssuedDuringPeriodValueNewIssues,,,19863986.000
StockIssuedDuringPeriodValueStockOptionsExercised,,1233.000,34093.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,8300000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,12817944.000,21754623.000,27060326.000
