,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2891000.000,3742000.000,2310000.000,2543000.000,3354000.000,3368000.000,3396000.000,4730000.000,5215000.000,3612000.000,3968000.000,4131000.000,5788000.000,5894000.000,7161000.000,7538000.000,7710000.000,7458000.000,7721000.000,5673000.000,7157000.000,5959000.000,6617000.000
AccountsPayableOtherCurrent,263000.000,147000.000,111000.000,84000.000,21000.000,19000.000,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,2006000.000,2164000.000,1626000.000,2090000.000,2899000.000,1961000.000,2228000.000,3235000.000,3185000.000,2143000.000,2561000.000,2881000.000,3759000.000,2500000.000,2978000.000,3586000.000,3744000.000,2894000.000,2675000.000,3544000.000,3055000.000,2485000.000,2414000.000
AccruedLiabilitiesCurrent,179000.000,177000.000,196000.000,200000.000,204000.000,214000.000,209000.000,154000.000,134000.000,136000.000,126000.000,144000.000,147000.000,130000.000,141000.000,155000.000,151000.000,168000.000,183000.000,192000.000,220000.000,215000.000,191000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,26000.000,,,,40000.000,,,,107000.000,,,,,,,,,
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,25000.000,34000.000,50000.000,69000.000,78000.000,50000.000,38000.000,49000.000,64000.000,40000.000,58000.000,58000.000,90000.000,107000.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1444000.000,1586000.000,1739000.000,1891000.000,2199000.000,2351000.000,2471000.000,2600000.000,2662000.000,2796000.000,2947000.000,3099000.000,3243000.000,3405000.000,3604000.000,3817000.000,4008000.000,4216000.000,4416000.000,4574000.000,4719000.000,4719000.000,4984000.000
AdditionalPaidInCapital,,,,,,,,,,,,,25625000.000,26300000.000,26543000.000,26891000.000,27094000.000,27399000.000,27613000.000,30044000.000,30182000.000,29971000.000,30111000.000
AdditionalPaidInCapitalCommonStock,22645000.000,22766000.000,22924000.000,23055000.000,23741000.000,23996000.000,24680000.000,24749000.000,24908000.000,25276000.000,25395000.000,25529000.000,,,,,,,,,,543000.000,
AllowanceForDoubtfulAccountsReceivable,,,,,,399000.000,,,,324000.000,,,,253000.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,105000.000,135000.000,135000.000,135000.000,200000.000,399000.000,300000.000,365000.000,375000.000,324000.000,310000.000,310000.000,414000.000,253000.000,252000.000,333000.000,416000.000,356000.000,263000.000,306000.000,256000.000,256000.000,282000.000
Assets,12899000.000,13998000.000,13355000.000,13357000.000,15210000.000,13836000.000,14167000.000,15593000.000,16420000.000,14749000.000,14981000.000,15239000.000,17639000.000,17100000.000,19965000.000,20655000.000,20162000.000,19851000.000,18985000.000,20893000.000,21490000.000,18852000.000,17243000.000
AssetsCurrent,8228000.000,9308000.000,8729000.000,8791000.000,10764000.000,9331000.000,9696000.000,11061000.000,11783000.000,9974000.000,10295000.000,10639000.000,12524000.000,11499000.000,13901000.000,14569000.000,13851000.000,13453000.000,12168000.000,13385000.000,13617000.000,10321000.000,8504000.000
BuildingsAndImprovementsGross,,,,,,1737000.000,,,,1829000.000,1832000.000,1858000.000,1858000.000,1868000.000,1868000.000,1871000.000,1871000.000,1875000.000,1875000.000,1875000.000,1875000.000,1875000.000,1875000.000
CapitalLeaseObligations,,,,,,167000.000,,,,185000.000,,,,601000.000,568000.000,538000.000,510000.000,643000.000,687000.000,641000.000,598000.000,621000.000,576000.000
CapitalLeaseObligationsCurrent,43000.000,54000.000,56000.000,58000.000,64000.000,69000.000,72000.000,80000.000,80000.000,79000.000,63000.000,45000.000,119000.000,125000.000,125000.000,127000.000,127000.000,153000.000,151000.000,142000.000,179000.000,183000.000,187000.000
CapitalLeaseObligationsNoncurrent,124000.000,168000.000,153000.000,137000.000,104000.000,98000.000,79000.000,67000.000,48000.000,106000.000,92000.000,86000.000,489000.000,476000.000,443000.000,411000.000,383000.000,490000.000,536000.000,499000.000,419000.000,438000.000,389000.000
CapitalLeasedAssetsGross,,,,,,,,,,,,,,903000.000,903000.000,903000.000,857000.000,857000.000,944000.000,228000.000,226000.000,226000.000,226000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,205000.000,,,,233000.000,,,,762000.000,715000.000,672000.000,644000.000,775000.000,816000.000,773000.000,694000.000,708000.000,662000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,92000.000,,,,100000.000,,,,179000.000,133000.000,90000.000,62000.000,209000.000,168000.000,109000.000,56000.000,223000.000,230000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,,,,,,,,6000.000,1000.000
CapitalLeasesFutureMinimumPaymentsDueInFourAndFiveYears,,,,,,,,,,12000.000,,,,104000.000,103000.000,103000.000,103000.000,26000.000,49000.000,65000.000,38000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,14000.000,,,,24000.000,,,,166000.000,166000.000,166000.000,166000.000,154000.000,169000.000,169000.000,174000.000,62000.000,48000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,28000.000,,,,40000.000,,,,149000.000,149000.000,149000.000,149000.000,193000.000,217000.000,217000.000,213000.000,190000.000,155000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,71000.000,,,,57000.000,,,,164000.000,164000.000,164000.000,164000.000,193000.000,213000.000,213000.000,213000.000,227000.000,228000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,38000.000,,,,48000.000,,,,161000.000,147000.000,134000.000,134000.000,132000.000,129000.000,132000.000,96000.000,87000.000,86000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,,,,,,394000.000,430000.000,461000.000,,,,226000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassFlightEquipmentGross,,,,,,,,,,,,,,,,,,903000.000,944000.000,944000.000,943000.000,903000.000,944000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassOtherPropertyPlantAndEquipmentNet,,,,,294000.000,309000.000,309000.000,322000.000,322000.000,415000.000,415000.000,415000.000,890000.000,,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassPropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,,,138000.000,149000.000,179000.000,192000.000,208000.000,231000.000,254000.000,274000.000,290000.000,,,,,,,,,,
Cash,1114000.000,554000.000,713000.000,101000.000,1429000.000,1163000.000,726000.000,816000.000,1046000.000,1104000.000,1104000.000,1213000.000,1705000.000,959000.000,1221000.000,215000.000,1203000.000,1816000.000,648000.000,969000.000,1947000.000,451000.000,197000.000
CashAndCashEquivalentsAtCarryingValue,1114000.000,554000.000,713000.000,,,,,,,,,,,,,,,,,,,,
CashFDICInsuredAmount,,,,,250000.000,250000.000,,,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,101963.000,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000,19500000.000
CommonStockSharesIssued,10824708.000,10859813.000,10885833.000,10960088.000,11821319.000,12084673.000,12518333.000,12666117.000,12809992.000,12992832.000,13042952.000,13050252.000,13060971.000,13068058.000,13081947.000,13117573.000,13147815.000,13160860.000,13184331.000,13908247.000,13908846.000,13982230.000,
CommonStockSharesOutstanding,10824708.000,10859813.000,10885833.000,10960088.000,11821319.000,12084673.000,12518333.000,12666117.000,12809992.000,12992832.000,13042952.000,13050252.000,13060971.000,13068058.000,13081947.000,13117573.000,13147815.000,13160860.000,13184331.000,13908247.000,13908846.000,13982230.000,13982230.000
CommonStockValue,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
CompensatingBalanceAmount,,,,,,,,,,,,,,2328000.000,1767000.000,1611000.000,1509000.000,,,,,,
ConstructionInProgressGross,,,,,,,,,,,,,,,,,,977000.000,1515000.000,3074000.000,3584000.000,4610000.000,4893000.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,,,,,11000.000,4000.000,78000.000,
DebtInstrumentUnamortizedDiscountPremiumNet,651000.000,639000.000,626000.000,614000.000,589000.000,576000.000,563000.000,550000.000,538000.000,526000.000,513000.000,501000.000,488000.000,1031000.000,1017000.000,990000.000,962000.000,935000.000,907000.000,880000.000,852000.000,825000.000,797000.000
DeferredFinanceCostsGross,,,,,,80000.000,,,,100000.000,,,,107000.000,,,,,,,,,
DeferredFinanceCostsNoncurrentNet,29000.000,55000.000,85000.000,67000.000,32000.000,54000.000,42000.000,31000.000,37000.000,60000.000,49000.000,34000.000,17000.000,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,,,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,6000000.000,,,,6400000.000,,,,7600000.000,,,,9034000.000,,,,10325000.000,
