,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-09-30,2016-03-31,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,,15843.000,3611.000,119060.000
BusinessDevelopment,,,,,,0.000,0.000,,,,0.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,43225.000,,9295.000,,
CashPeriodIncreaseDecrease,,-25.000,,,,-609.000,,,,0.000,,,,,,,
CostOfGoodsSold,,,,,,,,,,,,,0.000,,,,
CostOfServicesDirectLabor,,,,,,,,,,,,,26803.000,6447.000,19500.000,6000.000,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,,,,,,,,-74980.000,-107578.000,-5515.000
DepreciationAndAmortization,,,,,,,,,,,,,47.000,46.000,,,
DepreciationAndAmortizationDiscontinuedOperations,,,,,,,,,,,,,3512.000,,,,
DepreciationExpenseOnReclassifiedAssets,,,,,,,,,,,,,,,0.000,0.000,0.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,-235402.000,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,,,,,0.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,,,,,,,,,,,,,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,,,,,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,,,,,,,,,,,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,0.000,,,,
DisposalGroupNotDiscontinuedOperationLossGainOnWriteDown,,,,,,,,,,,,,0.000,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,,-0.010,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,0.350,,,,
FacilityMembershipAndOperationsCosts,,,,,,,8000.000,2000.000,,,0.000,0.000,,,,,
GainLossOnDispositionOfAssets,,,,,,,,,,,,,0.000,,,,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,,,,,,,,,,-22855.000,-115274.000,-234210.000,-344935.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,,929850.000
GeneralAndAdministrativeExpense,,,,,,,,,,700.000,3591.000,2790.000,19971.000,33247.000,40965.000,22898.000,39234.000
GrossProfit,,,,,,,,,,,,,0.000,,,,
IncomeLossFromContinuingOperations,,-7526.000,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,314232.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,,,-5307.000,,,,-7221.000,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,0.000,0.000,0.000,-0.010,0.000,0.000,0.000,,-0.090,-0.010,-0.000,0.000
IncreaseDecreaseInAccountsPayable,,-2080.000,,,,99.000,,,,635.000,,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,14599.000,,,,6586.000,,,,,,,
IncreaseDecreaseInAccountsPayableTrade,,,,,,,,,,,,,-1037.000,,30656.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,0.000,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,,,,,,380.000,,
IncreaseDecreaseInDueToRelatedParties,,10057.000,,,,,,,,,,,,,1000.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,,,,,,,,,0.000,,,,
IncreaseDecreaseInPrepaidExpense,,-476.000,,,,-10000.000,,,,0.000,,,,,,,
