,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,1986726.000,,,,,,,,,,,,2545672.000,2569636.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,742032.000,
AccountsPayableCurrent,,,,,797908.000,,,,797908.000,,,,,,,,,,,,797908.000,797908.000
AccruedLiabilitiesCurrent,,,,,1953934.000,,,,,,,,,,,,,,,,,
AccumulatedAmortizationOfCurrentDeferredFinanceCosts,,,,,,,,,,,,,,,-50347.000,-196158.000,,,,,,
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,,,,,,,,,,,,,,-13822.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,10891.000,,10891.000,10891.000,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,,,,,26580244.000,,,,30078730.000,,,,31409427.000,,,,,,,,35171780.000,35464894.000
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,,,,,,,,,-14121000.000,,,,-15695872.000,,,,-16137700.000,
Assets,,,,,236724.000,,,,328044.000,,,,,,,,,,,,93378.000,204547.000
AssetsCurrent,,,,,229724.000,,,,321044.000,,,,,,,,,,,,93378.000,204547.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,18698.000,,,,,
CarryingValueOfSecuritiesPurchasedUnderAgreementsToResellAndDepositsPaidForSecuritiesBorrowed,,,,,,2345621.000,,,,,,,,,,,,,,,,
Cash,254149.000,293855.000,,5905.000,,2198003.000,2058331.000,63836.000,22132.000,57666.000,61054.000,41178.000,27661.000,,,,26298.000,49921.000,16642.000,47813.000,93378.000,200320.000
CashAndCashEquivalentsAtCarryingValue,,,,,95069.000,,,,22132.000,,,,,,98856.000,6110.000,,,,,93378.000,200320.000
CommonStockParOrStatedValuePerShare,,,,,0.010,,,,0.001,,,,,,,,,,,,0.001,0.001
