,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedInvestmentIncomeReceivable,,,,,,,452293.000,,,,697899.000,,,,753000.000,,,,925000.000,,,,1143000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,9708421.000,,,,-8350524.000,,,,9507000.000,,,,10684000.000,,,,11908000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2208736.000,3101487.000,2690106.000,2421999.000,3179547.000,3553664.000,3244963.000,2771256.000,703111.000,-933036.000,-762947.000,112252.000,1021000.000,1373000.000,1867000.000,1862000.000,640000.000,1054000.000,1569000.000,1664000.000,2726000.000,2566000.000,-225000.000,157000.000
AdditionalPaidInCapital,2104218.000,2121136.000,2128700.000,2186111.000,2242906.000,2293954.000,2341814.000,2378110.000,2430202.000,2483466.000,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,2537208.000,2670082.000,2736000.000,2798000.000,2910000.000,2972000.000,3033000.000,3107000.000,3217000.000,3280000.000,3346000.000,3412000.000,3473000.000,3506000.000
AdvancesFromFederalHomeLoanBanks,6000000.000,6000000.000,3000000.000,,0.000,0.000,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,,158000.000,148000.000,,496000.000,353000.000,398000.000,392000.000,321000.000,1068000.000,873000.000,993000.000,862000.000,854000.000,833000.000,722000.000,680000.000,680000.000,680000.000,680000.000,680000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,,,,,7659158.000,7614864.000,7602000.000,7541000.000,7534000.000,7409000.000,7390000.000,7389000.000,7356000.000,7557000.000,7680000.000,7767000.000,7832000.000,7827000.000
Assets,572261868.000,583954870.000,612171658.000,593512631.000,596417090.000,627816876.000,660580756.000,648418314.000,644229870.000,659191951.000,671852542.000,687591402.000,678319000.000,706821000.000,749665000.000,753552000.000,764008000.000,793723000.000,897038000.000,905750000.000,925635000.000,947018000.000,1002110000.000,989879000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,102844168.000,100292962.000,98351452.000,109869340.000,118132314.000,118727370.000,119041606.000,119406565.000,122743000.000,121865000.000,118103000.000,118023000.000,126808000.000,127705000.000,128880000.000,141434000.000,145666000.000,155717000.000,160715000.000,169602000.000
