,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,274598000.000,353902000.000,360515000.000,401053000.000,318823000.000,299322000.000,381338000.000,3002000000.000,3468000000.000,3199000000.000,3357000000.000,3627000000.000,3928000000.000,4070000000.000,4283000000.000,2992000000.000,2548000000.000,3005000000.000,2037000000.000,1859000000.000,2002000000.000,2493000000.000,2509000000.000,2900000000.000,2936000000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,27000000.000,34000000.000,53000000.000,,96000000.000,88000000.000,42000000.000,62000000.000,94000000.000,10000000.000,256000000.000,25000000.000,46000000.000,21000000.000,19000000.000,43000000.000,188000000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,24000000.000,,,,45000000.000,,,,,,,,,,,,,
AccountsReceivableNetCurrent,492324000.000,520482000.000,545829000.000,568579000.000,476662000.000,438625000.000,541345000.000,2910000000.000,3527000000.000,3079000000.000,3288000000.000,3359000000.000,3959000000.000,3983000000.000,4164000000.000,2879000000.000,2464000000.000,3168000000.000,2413000000.000,2118000000.000,2080000000.000,2542000000.000,2668000000.000,3002000000.000,3025000000.000
AccountsReceivableRelatedParties,,,,,,,,94000000.000,,,,165000000.000,,,,,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,142000000.000,172000000.000,177000000.000,,184000000.000,255000000.000,195000000.000,210000000.000,127000000.000,201000000.000,428000000.000,268000000.000,173000000.000,354000000.000,144000000.000,209000000.000,289000000.000
AccrualForEnvironmentalLossContingencies,13000000.000,12800000.000,12600000.000,13700000.000,11400000.000,9300000.000,8600000.000,211000000.000,205000000.000,188000000.000,223000000.000,395000000.000,401000000.000,390000000.000,384000000.000,391000000.000,379000000.000,383000000.000,375000000.000,367000000.000,326000000.000,324000000.000,321000000.000,345000000.000,316000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,52051000.000,68536000.000,85426000.000,77073000.000,53082000.000,78956000.000,92950000.000,203000000.000,231000000.000,260000000.000,276000000.000,214000000.000,230000000.000,295000000.000,313000000.000,236000000.000,240000000.000,302000000.000,202000000.000,76000000.000,,,,63000000.000,
AccruedEmployeeBenefitsCurrent,32792000.000,,,,,,,,,,,,,,,,,,,,,,,,
AccruedEnvironmentalLossContingenciesCurrent,,,,,,,,46000000.000,41000000.000,38000000.000,38000000.000,45000000.000,70000000.000,71000000.000,71000000.000,39000000.000,46000000.000,49000000.000,48000000.000,41000000.000,33000000.000,35000000.000,42000000.000,32000000.000,28000000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,,,,,,165000000.000,164000000.000,150000000.000,185000000.000,350000000.000,331000000.000,319000000.000,313000000.000,352000000.000,333000000.000,334000000.000,327000000.000,326000000.000,293000000.000,289000000.000,279000000.000,313000000.000,288000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1373800000.000,1471509000.000,1570112000.000,1677522000.000,1321339000.000,1399713000.000,1379944000.000,1639000000.000,1881000000.000,2032000000.000,2262000000.000,2483000000.000,2661000000.000,2888000000.000,3143000000.000,3457000000.000,3655000000.000,5242000000.000,5465000000.000,5782000000.000,5974000000.000,6434000000.000,6866000000.000,7303000000.000,7760000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,1527000.000,882000.000,-17000.000,114000.000,0.000,0.000,0.000,,1000000.000,,1000000.000,2000000.000,2000000.000,2000000.000,3000000.000,3000000.000,4000000.000,3000000.000,2000000.000,0.000,2000000.000,5000000.000,5000000.000,2000000.000,4000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,-10000000.000,,,,56000000.000,,,,-57000000.000,,,,8000000.000,,,,7000000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,15962000.000,12174000.000,12406000.000,6569000.000,23361000.000,-12177000.000,-10351000.000,-13000000.000,-5000000.000,-9000000.000,3000000.000,61000000.000,50000000.000,52000000.000,54000000.000,-56000000.000,-13000000.000,-14000000.000,-14000000.000,4000000.000,-10000000.000,-6000000.000,-4000000.000,8000000.000,8000000.000
AdvancesToAffiliate,,,,,,,,,,,,,,,,,,,,,,,,90000000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,6461000.000,6443000.000,6577000.000,7651000.000,538000.000,538000.000,538000.000,1000000.000,,,,,,,,,,,,,,,,,
AssetRetirementObligation,,,,,,,,140000000.000,,,,180000000.000,,,,186000000.000,,,,212000000.000,,,,170000000.000,
AssetRetirementObligationLegallyRestrictedAssetsFairValue,,,,,,,,,,,,,,,,,,,,6000000.000,,,,13000000.000,
Assets,12251446000.000,14641403000.000,15078048000.000,15518616000.000,17407790000.000,17859419000.000,18297560000.000,43230000000.000,44368000000.000,43651000000.000,43556000000.000,43702000000.000,43589000000.000,44223000000.000,48571000000.000,48221000000.000,50629000000.000,67551000000.000,64145000000.000,65173000000.000,64315000000.000,66041000000.000,67927000000.000,70191000000.000,72437000000.000
AssetsCurrent,1108982000.000,1264026000.000,1237170000.000,1275494000.000,1055983000.000,1037561000.000,1089717000.000,5404000000.000,6359000000.000,5858000000.000,6582000000.000,6239000000.000,7069000000.000,7213000000.000,7444000000.000,5439000000.000,6206000000.000,7259000000.000,5325000000.000,4698000000.000,4759000000.000,5329000000.000,5481000000.000,5729000000.000,5505000000.000
AssetsFairValueDisclosure,,,,,,,,,,,170000000.000,,,,,,,,,,,,,,
AssetsHeldForSaleCurrent,,,,,,,7482000.000,184000000.000,136000000.000,102000000.000,16000000.000,0.000,167000000.000,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,190996000.000,985000000.000,992000000.000,1000000000.000,145000000.000,0.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,2640000.000,1996000.000,3151000.000,1229000.000,11000.000,11000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,,,2000000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,,,,19000000.000,19000000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,1438704000.000,1419591000.000,,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,60138000.000,130906000.000,136233000.000,106816000.000,156535000.000,186910000.000,110354000.000,311000000.000,528000000.000,532000000.000,1064000000.000,549000000.000,979000000.000,1120000000.000,1060000000.000,639000000.000,1789000000.000,1615000000.000,858000000.000,527000000.000,715000000.000,386000000.000,377000000.000,360000000.000,291000000.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,,,1615000000.000,858000000.000,,,,,,
CrudeOilAndNaturalGasLiquids,,,,,,,,,,,,,572000000.000,478000000.000,459000000.000,,470000000.000,599000000.000,461000000.000,,453000000.000,564000000.000,590000000.000,,784000000.000
CustomerAdvancesAndDepositsCurrent,35521000.000,45764000.000,109228000.000,84300000.000,5006000.000,5153000.000,16653000.000,44000000.000,36000000.000,83000000.000,55000000.000,126000000.000,59000000.000,84000000.000,74000000.000,82000000.000,75000000.000,100000000.000,105000000.000,95000000.000,,,,56000000.000,
DebtCurrent,,,,,,,,,,240000000.000,240000000.000,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,6590000000.000,7660000000.000,8080000000.000,,8850000000.000,9150000000.000,9040000000.000,,16910000000.000,17140000000.000,16650000000.000,,17580000000.000,17570000000.000,,,,,,,,,,,
DebtInstrumentFairValue,7310000000.000,8380000000.000,8580000000.000,8390000000.000,9720000000.000,9970000000.000,10230000000.000,,18350000000.000,17780000000.000,17160000000.000,,18650000000.000,19120000000.000,20090000000.000,,22030000000.000,29240000000.000,26080000000.000,,25490000000.000,29250000000.000,31380000000.000,,33090000000.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,0.045,,,,0.045,,,,0.045,,,,,
DebtInstrumentUnamortizedDiscount,,,,-15457000.000,-21140000.000,-20847000.000,-20563000.000,,,,,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,,,,,,,259000000.000,172000000.000,,,,,,
DeferredCosts,,,,,,,,140000000.000,,,,144000000.000,,,,220000000.000,,,,198000000.000,,,,217000000.000,
DeferredFinanceCostsNet,,,41370000.000,46618000.000,61866000.000,58392000.000,56295000.000,54000000.000,,,,70000000.000,,,,63000000.000,,,,11000000.000,,,,3000000.000,
DeferredIncomeTaxLiabilities,,,,,,,,4316000000.000,,,,4293000000.000,,,,4554000000.000,,,,4355000000.000,,,,4802000000.000,
DeferredIncomeTaxesAndOtherTaxLiabilitiesNoncurrent,,,,,,,,,86000000.000,84000000.000,243000000.000,,164000000.000,152000000.000,,,,,,,,,,,
DeferredRevenue,,,,,,,,,,3000000.000,,,,,,,,,,,,,,,
DeferredRevenueCurrent,,,,,,,,,,,2000000.000,,66000000.000,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,,,,,486000000.000,,,,327000000.000,,,,394000000.000,,,,526000000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,-3606000000.000,,,,412000000.000,,,,243000000.000,,,,273000000.000,,,,408000000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,-61000.000,,,,-130000000.000,,,,,,,,14000000.000,11000000.000,0.000,0.000,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,125900000.000,,,,-1000000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNetCurrent,,,,,,,,-123000000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,-73000000.000,,,,-111000000.000,,,,58000000.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,800000000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,710000000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,,,,,,,,,,,,,,,,6000000.000,,,,,
DeferredTaxAssetsOther,,,,,,,,288000000.000,,,,104000000.000,,,,111000000.000,,,,142000000.000,,,,84000000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,268000000.000,,,,217000000.000,,,,116000000.000,,,,155000000.000,,,,380000000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,,,127000000.000,,,,57000000.000,,,,47000000.000,,,,36000000.000,,,,30000000.000,
