,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AssetImpairmentCharges,,,,,21438.000,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,-13.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,16995.000,,,,-33052.000,,
ComprehensiveIncomeNetOfTax,,-163303.000,-559658.000,,-117231.000,-81620.000,-40795.000
Depreciation,415.000,415.000,415.000,606.000,368.000,371.000,427.000
EarningsPerShareBasicAndDiluted,,0.020,0.060,,-0.010,-0.010,-0.000
GeneralInsuranceExpense,215.000,,,,,,
GrossProfit,0.000,,,,,,
InterestExpense,898.000,,,,,,
InterestPaidNet,898.000,,,,633.000,,
MaintenanceCosts,94.000,,,,,,
MarketingAndAdvertisingExpense,250.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,-39599.000,,,,15176.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-39599.000,,,,15176.000,,
NetCashProvidedByUsedInInvestingActivities,-648.000,,,,-303.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-648.000,,,,-303.000,,
NetCashProvidedByUsedInOperatingActivities,57241.000,,,,-47925.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,57241.000,,,,-47925.000,,
NetIncomeLoss,-43174.000,-163303.000,-559658.000,-48732.000,-117231.000,-81620.000,-40795.000
NonoperatingIncomeExpense,-13.000,,,,,,
OperatingExpenses,43161.000,163303.000,559658.000,48745.000,117231.000,81620.000,40795.000
OperatingIncomeLoss,-43161.000,,,,,,
OperatingLeasesRentExpenseNet,2100.000,,,,2100.000,,
OtherIncome,0.000,,,,,,
OtherNonoperatingIncomeExpense,-13.000,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,660.000,,,,303.000,,
ProceedsFromContributedCapital,42000.000,,,,,,
ProceedsFromRelatedPartyDebt,,,,,15176.000,,
ProceedsFromRepaymentsOfShortTermDebt,-81599.000,,,,,,
ProceedsFromSaleOfAvailableForSaleSecurities,13.000,,,,,,
ProfessionalFees,22686.000,153731.000,101358.000,14343.000,71417.000,59945.000,16243.000
ResearchAndDevelopmentExpense,4000.000,,1500.000,,12750.000,11500.000,12000.000
Revenues,0.000,,,,,,
SalariesAndWages,1641.000,,,,,,
SalesRevenueNet,0.000,,,,,,
SellingAndMarketingExpense,,,450000.000,,,,
SellingGeneralAndAdministrativeExpense,8642.000,7664.000,6385.000,5296.000,8568.000,8804.000,8625.000
ShareBasedCompensation,,,,,47500.000,,
StockIssuedDuringPeriodSharesPurchaseOfAssets,1525000.000,,,,1525000.000,,
SuppliesAndPostageExpense,128.000,,,,,,
SuppliesExpense,47.000,,,,,,
UtilitiesCosts,962.000,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,9780046.000,10111380.000,,10287132.000,10349799.000,10380077.000
