,2011-09-30,2012-09-30,2013-09-30,2014-09-30,2015-09-30,2016-09-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,692000.000,1416000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,171000.000,52000.000,8000.000,202000.000,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-54000.000,-25000.000,298000.000,427000.000,178000.000,456000.000
AmortizationOfDebtDiscountPremium,,6250.000,44956.000,83327.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,433438.000,245998.000,,0.000,0.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,-41000.000,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,108000.000,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,308000.000,368000.000,-324000.000,-761000.000,-4559000.000,449000.000
CommonStockDividendsPerShareDeclared,0.170,0.130,0.130,0.150,0.230,0.300
CurrentFederalTaxExpenseBenefit,,78900.000,1652900.000,3080100.000,5017000.000,6324000.000
CurrentIncomeTaxExpenseBenefit,,107500.000,2032200.000,3901200.000,6106000.000,6835000.000
CurrentStateAndLocalTaxExpenseBenefit,,28600.000,379300.000,821100.000,1089000.000,511000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,0.007,0.007,,
DebtInstrumentPeriodicPayment,,68750.000,,,,
DebtInstrumentPeriodicPaymentPrincipal,,,,153333.000,,
DeferredFederalIncomeTaxExpenseBenefit,,531700.000,1060900.000,1312000.000,1444000.000,1539000.000
DeferredIncomeTaxExpenseBenefit,626000.000,678000.000,1299300.000,1493900.000,1308000.000,1358000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,122100.000,238400.000,181900.000,-136000.000,-181000.000
Depreciation,,,,,,210000.000
DepreciationAndAmortization,102000.000,95000.000,188000.000,242000.000,265000.000,353000.000
DividendsCommonStockCash,945000.000,685000.000,729000.000,898000.000,1386000.000,1500000.000
EarningsPerShareBasic,0.210,0.170,0.830,1.310,1.930,2.840
EarningsPerShareDiluted,0.210,0.170,0.830,1.300,1.910,2.790
EffectiveIncomeTaxRateContinuingOperations,,0.439,0.409,0.413,0.394,0.363
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,0.350,0.350
