,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,11000.000,107000.000,365000.000,584000.000,267000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,579000.000,548000.000,660000.000,887000.000,1063000.000,994000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,115236.000,77.000,4.000,0.000,0.000
BankOwnedLifeInsuranceIncome,678000.000,703000.000,845000.000,862000.000,960000.000,974000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,79274000.000,-44507000.000,-4300000.000,21951000.000,10327000.000,-36047000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,,7000.000,50000.000,129000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAdditions,,,,0.000,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToFromNonaccretableDifference,,,,,-60000.000,-244000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesProvisionForLoanLosses1,,,0.000,0.000,,
CommonStockDividendsPerShareDeclared,0.280,0.280,0.560,0.840,0.440,0.480
ComprehensiveIncomeNetOfTax,9124000.000,8618000.000,11221000.000,14699000.000,16216000.000,14467000.000
CurrentFederalTaxExpenseBenefit,,5473000.000,3605000.000,4235000.000,5881000.000,2839000.000
CurrentIncomeTaxExpenseBenefit,,6656000.000,4961000.000,5694000.000,7219000.000,3264000.000
CurrentStateAndLocalTaxExpenseBenefit,,1183000.000,1356000.000,1459000.000,1338000.000,425000.000
DebtInstrumentInterestRateDuringPeriod,,,0.068,0.072,0.058,0.060
DeferredCompensationArrangementWithIndividualCompensationExpense,,58000.000,81000.000,101000.000,116000.000,124000.000
DeferredFederalIncomeTaxExpenseBenefit,,-1756000.000,2257000.000,1299000.000,1036000.000,-1000000.000
DeferredIncomeTaxExpenseBenefit,1955000.000,-1906000.000,2428000.000,1389000.000,1158000.000,-1108000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-150000.000,171000.000,90000.000,122000.000,-108000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,528000.000,533000.000,632000.000,549000.000,207000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.030,0.030,0.030,0.030,0.030
Depreciation,,,,385000.000,746000.000,767000.000
