,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,37089.000,37089.000,37089.000,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,6879.000,32110.000,37338.000,43256.000,,28144.000,,2515.000,58104.000,82376.000,62332.000,58480.000,93460.000,73431.000,37689.000,108422.000,59110.000,59753.000,70901.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,0.000,,,,,,,,,,
AccountsPayableCurrent,,,,,34567.000,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,52432.000,,,,6911.000,,,,,,,,,,
AccountsReceivableNetCurrent,101885.000,97778.000,189520.000,94865.000,88806.000,192439.000,,81590.000,86564.000,102788.000,230972.000,139867.000,168488.000,135409.000,141467.000,231951.000,156977.000,200846.000,232060.000
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,,,,,,,2500.000,2500.000
AccruedLiabilitiesAndOtherLiabilities,,,,,143872.000,85813.000,137968.000,195302.000,248837.000,307442.000,383705.000,420244.000,24098.000,96126.000,184732.000,260370.000,49984.000,126628.000,157389.000
AccruedLiabilitiesCurrent,,,,,,,,,,8144.000,10730.000,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,372975.000,420224.000,,,,,,,
AccruedLiabilitiesForCommissionsExpenseAndTaxes,,,,,,,,,,,10730.000,,,,,,,,
AccruedSalariesCurrentAndNoncurrent,,,,,90808.000,66813.000,112423.000,161957.000,201026.000,231098.000,277475.000,297424.000,,37553.000,83765.000,120724.000,,39976.000,70280.000
AccruedSalesCommissionCurrent,,,,,,,,,,,,,,31273.000,46367.000,57746.000,,59352.000,32509.000
AccruedSalesCommissionCurrentAndNoncurrent,,,,,,,,,,,,,24098.000,,,,49984.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,66236.000,66685.000,67131.000,67565.000,-70484.000,0.000,67659.000,68062.000,67247.000,70911.000,70911.000,71765.000,-68941.000,74852.000,74852.000,80707.000,69918.000,80300.000,77372.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,12603.000,30904.000,,26274.000,10846.000,4881.000,-33965.000,-93509.000,-77925.000,-83978.000,-29887.000,-45083.000,-75398.000,-75078.000,-69733.000
AdditionalPaidInCapital,42666.000,4266.000,4266.000,4266.000,555773.000,1064437.000,,1160835.000,2206424.000,2543848.000,2636757.000,2732132.000,3314187.000,3540342.000,3662604.000,3784865.000,4190320.000,4314296.000,4741028.000
Assets,228128.000,331651.000,407081.000,468373.000,461267.000,742735.000,,492738.000,1069956.000,942041.000,818818.000,758841.000,660417.000,559086.000,547855.000,607218.000,450071.000,391499.000,761475.000
AssetsCurrent,223938.000,327869.000,402802.000,464528.000,454221.000,736244.000,,486462.000,1064252.000,876187.000,757908.000,677532.000,649560.000,548028.000,529278.000,584989.000,439408.000,378963.000,741871.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,108882.000,108882.000,108882.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,,,,,,,,,,226342.000,226342.000,226342.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,6185.000,6185.000,6185.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,,,4726.000,4726.000,4726.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,,,,,,,41842.000,41842.000,41842.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,,31874.000,31874.000,31874.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,,,,,,,,,,3813.000,3813.000,3813.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,,,,,,,,,,62285.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,,,,7175.000,7175.000,7175.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,184500.000,184500.000,184500.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,122053.000,230091.000,213282.000,369663.000,365415.000,511180.000,443692.000,404872.000,977688.000,760399.000,493618.000,525072.000,469994.000,400277.000,373869.000,327606.000,266860.000,166717.000,502949.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000
CommonStockSharesIssued,49334000.000,49334000.000,49334000.000,49334000.000,49334000.000,49844000.000,49844000.000,49844000.000,50642500.000,50795500.000,50795500.000,50795500.000,50876600.000,50876600.000,50876600.000,50876600.000,50931266.000,50931266.000,51164200.000
CommonStockSharesOutstanding,49334000.000,49334000.000,49334000.000,49334000.000,49334000.000,49844000.000,49844000.000,49844000.000,50642500.000,50795500.000,50795500.000,50795500.000,50876600.000,50876600.000,50876600.000,50876600.000,50931266.000,50931266.000,51164200.000
CommonStockValue,49334.000,49334.000,49334.000,49334.000,49334.000,49844.000,,49844.000,50643.000,50796.000,50796.000,50796.000,50877.000,50877.000,50877.000,50877.000,50932.000,50932.000,51165.000
CompensatedAbsencesLiability,,,497897.000,579713.000,564793.000,85813.000,137968.000,190559.000,,290185.000,,,,,,,,,
DebtInstrumentAnnualPrincipalPayment,,,,,,35904.000,,,,,,,,,,,,,
DeferredRevenue,,,,,,,,,44845.000,,,,77864.000,,,,94711.000,,
DeferredRevenueCurrent,,,,,59312.000,66046.000,93350.000,63230.000,44845.000,61112.000,121892.000,91897.000,77864.000,73626.000,134865.000,101710.000,94711.000,80781.000,140097.000
DeferredTaxAssetsValuationAllowance,-519482.000,,,,,,,,,,,,,,,,,,
DepositLiabilitiesAccruedInterest,,,,,18064.000,,2345.000,4745.000,6911.000,8144.000,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,485475.000,452318.000,515077.000,,,,,,,,,,,
