,2011-06-30,2011-09-30,2011-11-30,2012-02-29,2012-05-31
AccountsPayableAndAccruedLiabilities,25.000,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,3915.000,,,
AccountsPayableCurrent,,,620636.000,596827.000,606369.000
AccountsPayableOtherCurrent,,,11782.000,13340.000,
AccountsPayableRelatedPartiesCurrent,,6000.000,148468.000,187500.000,232500.000
AccruedLiabilitiesCurrent,,,28268.000,24148.000,26429.000
AdditionalPaidInCapital,49320.000,48640.000,4756185.000,5635109.000,6018179.000
AssetRetirementObligation,,,204562.000,204562.000,204562.000
Assets,19494.000,9277.000,1416097.000,1373922.000,1161427.000
AssetsCurrent,19494.000,9277.000,372417.000,332798.000,123155.000
Cash,19494.000,7277.000,,,
CashAndCashEquivalentsAtCarryingValue,19494.000,7277.000,370126.000,331131.000,121488.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,6800000.000,13600000.000,69448447.000,70198447.000,70198447.000
CommonStockSharesOutstanding,6800000.000,13600000.000,69448447.000,70198447.000,70198447.000
CommonStockValue,680.000,1360.000,6945.000,7020.000,7020.000
DepositAssets,,,204562.000,204562.000,204562.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-30531.000,-50638.000,-4785749.000,-6119584.000,-6963173.000
Liabilities,25.000,9915.000,1438716.000,1851377.000,2099401.000
LiabilitiesAndStockholdersEquity,19494.000,9277.000,1416097.000,1373922.000,1161427.000
LiabilitiesCurrent,25.000,9915.000,809154.000,821815.000,869839.000
LiabilitiesNoncurrent,,,629562.000,1029562.000,1229562.000
LongTermNotesPayable,,,425000.000,425000.000,425000.000
MineralPropertiesNet,,,789632.000,791190.000,792499.000
NotesPayableRelatedPartiesNoncurrent,,,,400000.000,400000.000
OtherAccruedLiabilitiesCurrent,,,,,4541.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,2000.000,,,
PrepaidExpenseCurrent,,,2291.000,1667.000,1667.000
PropertyPlantAndEquipmentNet,,,49486.000,45372.000,41211.000
PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,,,130702.000,,138977.000
RedeemableConvertiblePreferredStockRedemptionPricePerShare,,,2.000,2.000,
RedeemableConvertiblePreferredStockSharesAuthorized,,,700000.000,700000.000,
RedeemableConvertiblePreferredStockSharesIssued,,,0.000,0.000,
RedeemableConvertiblePreferredStockSharesOutstanding,,,0.000,0.000,
StockholdersEquity,19469.000,-638.000,-22619.000,-477455.000,-937974.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,19469.000,-638.000,-22619.000,-477455.000,-937974.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,6800000.000,,,,
