,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrent,2636000.000,2499000.000,2213000.000,2580000.000,2473000.000,3853000.000,4050000.000,3764000.000,4203000.000,5868000.000,7187000.000,10095000.000,5605000.000,7451000.000,6829000.000,8182000.000,8275000.000,6450000.000
AccountsReceivableNetCurrent,22664000.000,28476000.000,26965000.000,27848000.000,28805000.000,39049000.000,32506000.000,34315000.000,35754000.000,45544000.000,45694000.000,43707000.000,41785000.000,47698000.000,50791000.000,52886000.000,47613000.000,54268000.000
AccruedIncomeTaxesCurrent,891000.000,574000.000,779000.000,836000.000,1868000.000,2130000.000,4037000.000,1910000.000,1443000.000,3334000.000,563000.000,1415000.000,1913000.000,4953000.000,2351000.000,1482000.000,2012000.000,4598000.000
AccruedLiabilitiesCurrent,7260000.000,8330000.000,9442000.000,8369000.000,10027000.000,12096000.000,14226000.000,8052000.000,11486000.000,13337000.000,17716000.000,16359000.000,30774000.000,31784000.000,35276000.000,26182000.000,19103000.000,24427000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,,,,,200000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,6537000.000,,,,7506000.000,,,,10078000.000,,,,10706000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,771000.000,-1065000.000,-2769000.000,-1570000.000,-4239000.000,-2908000.000,-1145000.000,-3412000.000,-2632000.000,1030000.000,2953000.000,2908000.000,1984000.000,-7549000.000,-13299000.000,-27750000.000,-25009000.000,-23339000.000
AdditionalPaidInCapitalCommonStock,182730000.000,187750000.000,194379000.000,203475000.000,211448000.000,221857000.000,229277000.000,239739000.000,247944000.000,243882000.000,236481000.000,245968000.000,252589000.000,261617000.000,279584000.000,290079000.000,304457000.000,117260000.000
AllowanceForDoubtfulAccountsReceivable,,,192000.000,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,263000.000,250000.000,192000.000,233000.000,181000.000,226000.000,271000.000,308000.000,336000.000,345000.000,473000.000,804000.000,809000.000,717000.000,1088000.000,693000.000,637000.000,513000.000
Assets,298441000.000,331882000.000,362408000.000,393152000.000,425201000.000,475056000.000,517395000.000,548991000.000,593453000.000,635058000.000,706342000.000,752337000.000,783298000.000,780216000.000,825032000.000,834709000.000,878931000.000,827757000.000
AssetsCurrent,201741000.000,197093000.000,182908000.000,203678000.000,216220000.000,239648000.000,266660000.000,307613000.000,218500000.000,258860000.000,242785000.000,289370000.000,260612000.000,272840000.000,316087000.000,311527000.000,309872000.000,265962000.000
AssetsFairValueDisclosure,,,122024000.000,130969000.000,149701000.000,165585000.000,159606000.000,188749000.000,90335000.000,98506000.000,67682000.000,89000000.000,85180000.000,81924000.000,98362000.000,88259000.000,54229000.000,30398000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,19586000.000,29876000.000,29798000.000,29765000.000,26619000.000
AvailableForSaleSecurities,,,,,,,,,,40095000.000,30339000.000,23737000.000,20055000.000,19583000.000,29807000.000,29777000.000,29714000.000,26588000.000
AvailableForSaleSecuritiesAmortizedCost,,,29705000.000,31855000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,11000.000,75000.000,30000.000,54000.000,34000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,23606000.000,17679000.000,29757000.000,13992000.000,32862000.000,3562000.000,26926000.000,23258000.000,6104000.000,5062000.000,,5117000.000,22021000.000,18294000.000,22345000.000,19400000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,11000.000,75000.000,30000.000,54000.000,34000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,23606000.000,17679000.000,29757000.000,13992000.000,32862000.000,3562000.000,26926000.000,23258000.000,6104000.000,5062000.000,,5117000.000,22021000.000,18294000.000,22345000.000,19400000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,13091000.000,12781000.000,12799000.000,8201000.000,20444000.000,16846000.000,11015000.000,9249000.000,5136000.000,5199000.000,17494000.000,11560000.000,9415000.000,5658000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,13070000.000,12815000.000,12823000.000,8232000.000,20351000.000,16819000.000,11012000.000,9251000.000,5144000.000,5189000.000,17423000.000,11538000.000,9387000.000,5643000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,122041000.000,130975000.000,52211000.000,51425000.000,62074000.000,52576000.000,47471000.000,40108000.000,30320000.000,23715000.000,20030000.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,122041000.000,130975000.000,39120000.000,38644000.000,49275000.000,44375000.000,27027000.000,23262000.000,19305000.000,14466000.000,14894000.000,14387000.000,12382000.000,18238000.000,20350000.000,20961000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,122024000.000,130969000.000,39121000.000,38647000.000,49276000.000,44438000.000,27028000.000,23276000.000,19327000.000,14486000.000,14911000.000,14394000.000,12384000.000,18239000.000,20327000.000,20945000.000
AvailableForSaleSecuritiesDebtSecurities,,,122024000.000,130969000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,29688000.000,31849000.000,52191000.000,51462000.000,62099000.000,52670000.000,47379000.000,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,-17000.000,-6000.000,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,,,0.000,0.000,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses1,,,19000.000,12000.000,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,31000.000,-3000.000,28000.000,1000.000,113000.000,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,,,19000.000,12000.000,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,31000.000,-3000.000,28000.000,1000.000,113000.000,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,3513000.000,960000.000,973000.000,600000.000,121000.000,123000.000,0.000,,,,,,,,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,4046000.000,2543000.000,3513000.000,960000.000,973000.000,600000.000,,123000.000,0.000,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,102433000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,1026000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesDeferredRevenue,,,2918000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,63234000.000,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,0.000,,,,,,,,
CapitalUnitsAuthorized,,,,,,,133000000.000,,,,,,,,,,,
CapitalizedComputerSoftwareNet,,,,,,,,,,,300000.000,,,,200000.000,,,
CashAndCashEquivalentsAtCarryingValue,169513000.000,135823000.000,122707000.000,139336000.000,144008000.000,157060000.000,179702000.000,221325000.000,148894000.000,182831000.000,165973000.000,208335000.000,187217000.000,195203000.000,237942000.000,221573000.000,226076000.000,172591000.000
CashEquivalentsAtCarryingValue,,,92336000.000,99120000.000,97510000.000,114123000.000,97507000.000,136079000.000,42956000.000,58411000.000,37343000.000,65263000.000,65125000.000,62341000.000,68555000.000,58482000.000,24515000.000,3810000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,123000000.000,123000000.000,123000000.000,123000000.000,123000000.000,123000000.000,123000000.000,123000000.000,123000000.000,123000000.000,123000000.000,123000000.000,123000000.000,123000000.000,123000000.000,123000000.000,123000000.000,123000000.000
CommonStockSharesIssued,72801342.000,73042747.000,73367367.000,73886692.000,74123658.000,74431573.000,74633412.000,75121383.000,75328950.000,75244873.000,75009620.000,75375143.000,75425742.000,75628926.000,75911349.000,76368473.000,76575254.000,71744028.000
CommonStockSharesOutstanding,72801342.000,73042747.000,73367367.000,73886692.000,74123658.000,74431573.000,74633412.000,75121383.000,75328950.000,75244873.000,75009620.000,75375143.000,75425742.000,75628926.000,75911349.000,76368473.000,76575254.000,71744028.000
CommonStockValue,73000.000,73000.000,73000.000,74000.000,74000.000,74000.000,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,76000.000,76000.000,76000.000,77000.000,72000.000
ConcentrationRiskPercentage,,,0.100,,,,,,,,,,,,,,,
DeferredFinanceCostsGross,,,,,,,,,,,600000.000,,,,600000.000,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,29286000.000,,,,27681000.000,,,
