,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableCurrent,520526.000,435878.000,407994.000,503711.000,521797.000,87571.000,76508.000,90244.000,189777.000,57743.000,370213.000,147089.000,216324.000,257914.000,348253.000,285945.000,268211.000,174487.000,123495.000,80477.000,23598.000
AccountsReceivableNetCurrent,408490.000,296745.000,1244462.000,995426.000,851986.000,1036199.000,795850.000,287399.000,370338.000,476661.000,1259294.000,244602.000,298723.000,185253.000,1329327.000,589767.000,793768.000,230301.000,497862.000,198953.000,259624.000
AccruedLiabilitiesCurrent,173490.000,168406.000,216491.000,184636.000,192025.000,167415.000,409883.000,231348.000,316734.000,419657.000,377944.000,456938.000,699975.000,379458.000,443798.000,206702.000,248571.000,337674.000,236665.000,208993.000,188328.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5185402.000,5200133.000,5191705.000,5207149.000,5222593.000,5238038.000,5255646.000,5268684.000,5281723.000,5294761.000,5312129.000,5320454.000,5328779.000,5337104.000,5348560.000,5357705.000,5366849.000,5375994.000,5386655.000,5396110.000,5405566.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-374858.000,-374858.000,-854943.000,-822135.000,-789327.000,-756519.000,-556224.000,-535366.000,-514509.000,-493650.000,-806880.000,-775672.000,-744464.000,-713257.000,-892243.000,-858677.000,-825111.000,-791546.000,-853243.000,-822878.000,-792514.000
AdditionalPaidInCapital,2874894.000,2877779.000,2880571.000,2882842.000,2882842.000,2882842.000,2882842.000,2882842.000,2882842.000,2882842.000,2882842.000,2882842.000,2882842.000,2882842.000,2882842.000,2882842.000,2882842.000,2882842.000,2882842.000,2883970.000,2883970.000
AllowanceForNotesAndLoansReceivableCurrent,18093.000,18093.000,0.000,,,,,,,,,,,,,,,,,,
Assets,3895079.000,3990094.000,4334752.000,4509662.000,4493142.000,4535659.000,4069021.000,4015793.000,4310988.000,5959296.000,4679058.000,4005918.000,4148172.000,4401697.000,4698132.000,4295327.000,4261821.000,4129772.000,3932219.000,3754106.000,3703814.000
AssetsCurrent,2891957.000,2998795.000,3350392.000,3540746.000,3530768.000,3586353.000,3124821.000,3056322.000,3356920.000,5016541.000,3757159.000,3091120.000,3211174.000,3470336.000,3781361.000,3378148.000,3341479.000,3217754.000,3033559.000,2864901.000,2811238.000
BillingsInExcessOfCost,,,2790988.000,,,,3323400.000,,,,0.000,,,,,,,,,,
BuildingsAndImprovementsGross,1930119.000,1930119.000,1930119.000,1948165.000,1948165.000,1948165.000,1948165.000,1948165.000,1948165.000,1948165.000,1948165.000,1948165.000,1948165.000,1948165.000,1948165.000,1948165.000,1957815.000,1957815.000,1957815.000,1957815.000,1963939.000
Cash,636802.000,789167.000,328313.000,492166.000,417013.000,394304.000,321020.000,820668.000,248471.000,688515.000,480107.000,677149.000,170586.000,620050.000,347598.000,293778.000,241806.000,346784.000,539742.000,496376.000,433994.000
CashAndCashEquivalentsAtCarryingValue,636802.000,789167.000,328313.000,492166.000,417013.000,394304.000,321020.000,820668.000,248471.000,688515.000,480107.000,677149.000,170586.000,620050.000,347598.000,293778.000,241806.000,346784.000,539742.000,496376.000,433994.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000
CommonStockSharesIssued,1693397.000,1693397.000,1693397.000,1693397.000,1693397.000,1693397.000,1693397.000,1693397.000,1693397.000,1693397.000,1693397.000,1693397.000,1693397.000,1693397.000,1693397.000,1693397.000,1693397.000,1693397.000,1693397.000,1693397.000,1693397.000
CommonStockSharesOutstanding,1362031.000,1362031.000,1362031.000,1362031.000,1362031.000,1362031.000,1362031.000,1362031.000,1362031.000,1362031.000,1362031.000,1362031.000,1362031.000,1693397.000,1362031.000,1362031.000,1362031.000,1362031.000,1362031.000,1366731.000,1366731.000
CommonStockValue,16934.000,16934.000,16934.000,16934.000,16934.000,16934.000,16934.000,16934.000,16934.000,16934.000,16934.000,16934.000,16934.000,16934.000,16934.000,16934.000,16934.000,16934.000,16934.000,16934.000,16934.000
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,1142090.000,971997.000,927078.000,1324423.000,1145095.000,908149.000,699343.000,63800.000,,,0.000,,,,,,,,,,
CustomerDepositsCurrent,,,,,,,,,,,,,,,,,,,43586.000,,
DeferredCosts,65095.000,65095.000,65095.000,65095.000,65095.000,65095.000,65095.000,65095.000,65095.000,65095.000,65095.000,65095.000,65095.000,65095.000,65095.000,65095.000,65095.000,65095.000,65095.000,65095.000,65095.000
DeferredRevenue,,,,,,,,,,1581611.000,,,,,,,,,,,
DeferredTaxAssetsGross,,,174073.000,,,,67901.000,,,,60123.000,,,,87664.000,,,,73296.000,,
DeferredTaxAssetsGrossNoncurrent,,,1183845.000,,,,1143755.000,,,,1059778.000,,,,1085808.000,,,,1040782.000,,
DeferredTaxAssetsInventory,,,117694.000,,,,22081.000,,,,26482.000,,,,44815.000,,,,49683.000,,
DeferredTaxAssetsNet,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
DeferredTaxAssetsNetCurrent,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
DeferredTaxAssetsNetNoncurrent,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,,739961.000,,,,773535.000,,,,623833.000,,,,615601.000,,,,542344.000,,
DeferredTaxAssetsTaxDeferredExpense,,,9926.000,,,,20502.000,,,,-27826.000,,,,-30945.000,,,,-27118.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,16080.000,,,,4422.000,,,,1959.000,,,,9985.000,,,,0.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,,,,,,,50578.000,,,,42687.000,,,,51933.000,,,,51376.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,433958.000,,,,349718.000,,,,463771.000,,,,501152.000,,,,525556.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,0.000,,,,0.000,,,,0.000,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,174073.000,,,,67901.000,,,,60123.000,,,,87664.000,,,,73296.000,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,1183845.000,,,,1143755.000,,,,1059778.000,,,,1085808.000,,,,1040782.000,,
DeferredTaxLiabilitiesPrepaidExpenses,,,6928.000,,,,9180.000,,,,11005.000,,,,19069.000,,,,27763.000,,
DefinedBenefitPensionPlanLiabilitiesCurrent,58612.000,65256.000,65792.000,58594.000,99087.000,128357.000,154960.000,153457.000,168351.000,183245.000,188018.000,153425.000,171453.000,189481.000,203757.000,201014.000,235060.000,269103.000,301229.000,310860.000,358240.000
DefinedBenefitPensionPlanLiabilitiesNoncurrent,533621.000,533621.000,1013706.000,980898.000,948090.000,915282.000,714986.000,694129.000,673271.000,652412.000,965642.000,934434.000,903226.000,872020.000,1051005.000,1017439.000,983874.000,950308.000,1012005.000,981640.000,951276.000
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,0.037,,,,0.045,,,,0.040,,,,0.040,,,,0.035,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease,,,0.030,,,,0.030,,,,0.030,,,,0.030,,,,0.028,,
DefinedBenefitPlanBenefitObligation,,,2617579.000,,,,2552889.000,,,,2990505.000,,,,3286682.000,,,,3464138.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,,,,,826000.000,,,,875000.000,,,,902000.000,,,,889000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveRollingYearsThereafter,,,731000.000,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextRollingTwelveMonths,,,89000.000,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,,,,93000.000,,,,109000.000,,,,116000.000,,,,142000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsRollingYearFive,,,115000.000,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsRollingYearFour,,,105000.000,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsRollingYearTwo,,,89000.000,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,,,,143000.000,,,,159000.000,,,,160000.000,,,,172000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,,,,122000.000,,,,152000.000,,,,157000.000,,,,164000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,97000.000,,,,110000.000,,,,131000.000,,,,149000.000,,,,161000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,,,,101000.000,,,,118000.000,,,,128000.000,,,,158000.000,,
DefinedBenefitPlanFairValueOfPlanAssets,,,1538081.000,,,,1682943.000,,,,1836846.000,,,,2031920.000,,,,2150904.000,,
DefinedBenefitPlanFundedStatusOfPlan,,,-1079498.000,,,,-869946.000,,,,-1153660.000,,,,-1254762.000,,,,-1313234.000,,
EmployeeRelatedLiabilitiesCurrent,134387.000,180761.000,220575.000,239487.000,208110.000,233723.000,191280.000,139954.000,121850.000,149259.000,120685.000,163638.000,146067.000,170644.000,200186.000,149879.000,133308.000,171620.000,152573.000,152621.000,124516.000
FixturesAndEquipmentGross,263030.000,263030.000,263030.000,263030.000,263030.000,263030.000,263030.000,263030.000,265087.000,265087.000,268700.000,268700.000,268700.000,268700.000,268700.000,268699.000,268700.000,268700.000,268700.000,268700.000,268700.000
InventoryFinishedGoods,,,26027.000,25110.000,26273.000,25432.000,24592.000,312956.000,499145.000,1590069.000,292380.000,520893.000,430134.000,270875.000,115563.000,96995.000,24572.000,21036.000,66652.000,11420.000,292792.000
InventoryNet,659295.000,857325.000,781037.000,672862.000,1060712.000,1169983.000,1221944.000,1811386.000,2677751.000,3780435.000,1960564.000,2130208.000,2685694.000,2586846.000,2031232.000,2426770.000,2227258.000,2532936.000,1889908.000,2073614.000,2037723.000
InventoryRawMaterials,,,554071.000,562892.000,755987.000,696265.000,886516.000,988220.000,1125272.000,1236059.000,1090503.000,996350.000,1173744.000,1231008.000,1162958.000,1136666.000,991021.000,1139604.000,878989.000,976850.000,880759.000
InventoryWorkInProcess,,,200939.000,84860.000,278452.000,448286.000,310836.000,510210.000,1053334.000,954307.000,577681.000,612965.000,1081816.000,1084963.000,752711.000,1193109.000,1211665.000,1372296.000,944267.000,1085344.000,864172.000
LandImprovements,651015.000,651015.000,651015.000,651015.000,651015.000,651015.000,651015.000,651015.000,651015.000,651015.000,651015.000,651015.000,651015.000,651015.000,651015.000,651015.000,651015.000,651015.000,651015.000,651015.000,651015.000
Liabilities,,,2231672.000,1995710.000,1995011.000,1903272.000,1564909.000,1823954.000,2231074.000,4051289.000,2522502.000,1855524.000,2137045.000,2369517.000,2746999.000,2360979.000,2369024.000,2403192.000,1825967.000,1984591.000,2095958.000
LiabilitiesAndStockholdersEquity,3895079.000,3990094.000,4334752.000,4509662.000,4493142.000,4535659.000,4069021.000,4015793.000,4310988.000,5959296.000,4679058.000,4005918.000,4148172.000,4401697.000,4698132.000,4295327.000,4261821.000,4129772.000,3932219.000,3754106.000,3703814.000
LiabilitiesCurrent,1176837.000,1140123.000,1200674.000,1001250.000,1035841.000,981888.000,847453.000,1129825.000,1557803.000,3398877.000,1556860.000,921090.000,1233819.000,1497497.000,1695994.000,1343540.000,1385150.000,1452884.000,813962.000,1002951.000,1144682.000
LineOfCredit,,,275000.000,,,350000.000,,,750000.000,,,,,,,,,,,,
LineOfCreditFacilityInterestRateAtPeriodEnd,,,,,,,,,,,,,,,,,,0.045,,0.045,0.048
LongTermNotesPayable,24679.000,20961.000,17292.000,13562.000,11080.000,6102.000,2470.000,,,,0.000,,,,0.000,,,,,,
