,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,69343000.000,74737000.000,83353000.000,72079000.000,85606000.000,86830000.000,89653000.000,83731000.000,93205000.000,82398000.000,78078000.000,70858000.000,68453000.000,66011000.000
AccountsPayableCurrent,18621000.000,21512000.000,23899000.000,22831000.000,24766000.000,24500000.000,36920000.000,25935000.000,23553000.000,30743000.000,,,,,,,,,,,,,,
AccruedEmployeeBenefitsCurrent,46882000.000,44091000.000,39704000.000,44632000.000,45388000.000,48118000.000,40986000.000,44691000.000,43059000.000,39302000.000,31888000.000,38274000.000,39984000.000,43344000.000,34171000.000,40223000.000,44286000.000,44088000.000,32127000.000,42998000.000,42128000.000,40768000.000,35939000.000,40585000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,,,4320000.000,,,
AccruedInsuranceNoncurrent,24415000.000,27074000.000,28496000.000,30438000.000,28296000.000,31868000.000,34647000.000,31485000.000,31786000.000,35148000.000,38002000.000,34228000.000,36842000.000,40364000.000,37268000.000,33842000.000,33407000.000,37577000.000,37588000.000,40349000.000,36121000.000,35636000.000,36637000.000,38432000.000
AccruedLiabilitiesCurrent,22395000.000,27433000.000,21705000.000,24027000.000,23742000.000,20840000.000,22996000.000,19963000.000,20792000.000,26780000.000,,,,,2200000.000,2300000.000,4161000.000,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,2824000.000,,,,2263000.000,,,,3414000.000,,,,380000.000,,,,175000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,63440000.000,65167000.000,66795000.000,73026000.000,74391000.000,80258000.000,83170000.000,90163000.000,97452000.000,104957000.000,112604000.000,120464000.000,128538000.000,136936000.000,145571000.000,154479000.000,149662000.000,158614000.000,167662000.000,176888000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,6194000.000,4774000.000,1478000.000,1665000.000,1756000.000,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,1916000.000,1877000.000,1883000.000,1537000.000,3226000.000,3318000.000,3396000.000,3678000.000,3397000.000,3690000.000,4165000.000,3507000.000,3124000.000,2915000.000,4001000.000,3601000.000,3990000.000,3434000.000,3789000.000
AdditionalPaidInCapital,352414000.000,352501000.000,352819000.000,353036000.000,353309000.000,353468000.000,354083000.000,354288000.000,354671000.000,354956000.000,355570000.000,355826000.000,356129000.000,356519000.000,357051000.000,357351000.000,357839000.000,357999000.000,358665000.000,358883000.000,359205000.000,359413000.000,359853000.000,360078000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,3324000.000,,,,4281000.000,,,,3416000.000,,,,3592000.000,,,,3191000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,6322000.000,5761000.000,4703000.000,4426000.000,4348000.000,3475000.000,3324000.000,3870000.000,4396000.000,4308000.000,4281000.000,5081000.000,4035000.000,3959000.000,3416000.000,4371000.000,4832000.000,4617000.000,3592000.000,3479000.000,3631000.000,3696000.000,3191000.000,3611000.000
Assets,481551000.000,549079000.000,583477000.000,585267000.000,581685000.000,563506000.000,571356000.000,568653000.000,558886000.000,572725000.000,590183000.000,570364000.000,605561000.000,603888000.000,534973000.000,530562000.000,535454000.000,507272000.000,531770000.000,530724000.000,552419000.000,530676000.000,509734000.000,502535000.000
AssetsCurrent,160156000.000,154185000.000,141516000.000,141082000.000,138739000.000,128465000.000,137314000.000,140178000.000,133798000.000,148678000.000,150884000.000,133493000.000,146372000.000,143240000.000,121781000.000,122164000.000,124449000.000,119687000.000,112069000.000,112025000.000,169329000.000,147846000.000,129387000.000,120111000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,52845000.000,55519000.000,54635000.000,60366000.000,57273000.000,58372000.000,56792000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,12436000.000,8812000.000,8675000.000,8515000.000,8401000.000,13003000.000,10430000.000,12634000.000,4978000.000,21499000.000,16705000.000,5707000.000,2758000.000,2529000.000,1463000.000,2451000.000,1840000.000,961000.000,981000.000,586000.000,797000.000,567000.000,1010000.000,0.000
AvailableForSaleSecurities,,,,,,,,,,,31055000.000,,,,43271000.000,,,47004000.000,49583000.000,49280000.000,47207000.000,44312000.000,40670000.000,39471000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,2193000.000,2561000.000,2304000.000,2455000.000,2884000.000,2400000.000,2289000.000,2113000.000,2915000.000,2996000.000,3074000.000,2430000.000,2631000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,170000.000,121000.000,263000.000,157000.000,157000.000,266000.000,466000.000,570000.000,338000.000,318000.000,248000.000,297000.000,235000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,24608000.000,25036000.000,21720000.000,24280000.000,21812000.000,28974000.000,29127000.000,34585000.000,34758000.000,42012000.000,40974000.000,38466000.000,38440000.000,45181000.000,48040000.000,46703000.000,44529000.000,41486000.000,38537000.000,37075000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,,,64000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,157000.000,,,,570000.000,,,,297000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,7320000.000,,,,7392000.000,,,,9558000.000,,,,16422000.000,,,,9439000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,,,233000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,4052000.000,,,,7392000.000,,,,7761000.000,,,,14436000.000,,,,8502000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,3268000.000,,,,,,,,1797000.000,,,,1986000.000,,,,937000.000,
AvailableForSaleSecuritiesCurrent,19954000.000,17283000.000,9114000.000,8773000.000,14993000.000,14942000.000,12920000.000,17602000.000,16352000.000,19042000.000,19150000.000,22441000.000,22738000.000,24177000.000,23436000.000,24797000.000,25352000.000,26330000.000,26417000.000,25486000.000,27465000.000,25801000.000,24081000.000,22756000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,,23500000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,203000.000,240000.000,270000.000,338000.000,331000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,,195000.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,,270000.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,,75000.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,1887000.000,2050000.000,2050000.000,2132000.000,1850000.000,,,,,,,,,,,,,,,
BridgeLoan,9000000.000,48000000.000,38000000.000,38000000.000,,,,,,,,,,,,,,,,,,,,
