,2017-03-31
AccountsPayableCurrent,10539.000
AccountsReceivableNetCurrent,11043.000
AccruedLiabilitiesCurrent,61556.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3480.000
AdditionalPaidInCapitalCommonStock,1033004.000
Assets,60953.000
AssetsCurrent,51205.000
CashAndCashEquivalentsAtCarryingValue,40162.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,300000000.000
CommonStockSharesIssued,88257734.000
CommonStockSharesOutstanding,88257734.000
CommonStockSharesSubscribedButUnissued,88257734.000
CommonStockValue,8826.000
LiabilitiesAndStockholdersEquity,60953.000
LiabilitiesCurrent,102095.000
NotesPayableCurrent,30000.000
PreferredStockParOrStatedValuePerShare,0.001
PreferredStockSharesAuthorized,100000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PreferredStockValue,0.000
PropertyPlantAndEquipmentGross,13228.000
PropertyPlantAndEquipmentNet,9748.000
RetainedEarningsAccumulatedDeficit,-1082972.000
StockholdersEquity,-41142.000
