,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsAndNotesReceivableNet,,,,,,,,,,,,70667.000,227559.000
AccountsPayableAndAccruedLiabilitiesCurrent,85757.000,66414.000,101687.000,118597.000,76285.000,122943.000,115049.000,212961.000,1075817.000,1605047.000,1557488.000,1884647.000,1779112.000
AccountsReceivableNet,1823.000,12854.000,460.000,2038.000,,,,,1470844.000,1712556.000,,,
AccountsReceivableNetCurrent,,,,,,,,,,,1539392.000,1357689.000,955994.000
AccruedSalariesCurrent,287116.000,323648.000,418688.000,450783.000,276250.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,-2304.000,-8471.000,-3984.000
AdditionalPaidInCapital,73655.000,73655.000,74615.000,74615.000,187920.000,4560205.000,4208516.000,4448297.000,5869147.000,6784441.000,6838283.000,7000018.000,7321231.000
AdditionalPaidInCapitalCommonStock,,,2000.000,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,2375.000,3132.000,3132.000,0.000,0.000,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,1000.000,,,,,,,,48191.000,48191.000,312601.000
Assets,61692.000,64401.000,87935.000,88573.000,139568.000,3816465.000,245091.000,83020.000,1697069.000,2518438.000,1750830.000,1432355.000,1150169.000
AssetsCurrent,57819.000,60045.000,83978.000,84906.000,68229.000,69730.000,245091.000,83020.000,1697069.000,2518438.000,1744030.000,1425555.000,1143369.000
BankOverdrafts,,,432.000,,,,,,,,,,
Cash,18973.000,13705.000,16799.000,17339.000,68229.000,69730.000,245091.000,83020.000,221788.000,769654.000,180743.000,37537.000,16254.000
CashAndCashEquivalentsAtCarryingValue,18973.000,13705.000,16799.000,17339.000,68229.000,,245091.000,83020.000,221788.000,769654.000,,,
CashFDICInsuredAmount,,,,,,,,,,,,250000.000,250000.000
CommonStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,-1180760.000,,,,
CommonStockSharesAuthorized,,,74000000.000,74000000.000,74000000.000,74000000.000,74000000.000,74000000.000,74000000.000,74000000.000,74000000.000,149000000.000,149000000.000
CommonStockSharesIssued,,,20630667.000,20630667.000,21325667.000,37725554.000,41336667.000,42323136.000,46666221.000,48690531.000,48833919.000,49448919.000,50735215.000
CommonStockSharesOutstanding,,,20630667.000,20630667.000,21335667.000,37725554.000,41336667.000,42323136.000,46666221.000,48690531.000,48833919.000,49448919.000,50735215.000
CommonStockSharesSubscriptions,,,,,,,,,-243000.000,,,,
CommonStockValue,20631.000,20631.000,20631.000,20631.000,21326.000,37726.000,41337.000,42322.000,46665.000,48689.000,48833.000,49448.000,50735.000
CommonStockholdersEquity,,,-743175.000,-792014.000,-787518.000,,,,,,,,
ConvertibleDebtCurrent,,,,,,42000.000,42000.000,42000.000,21000.000,,,,
ConvertibleNotesPayable,,,,,,,,,21000.000,0.000,,,
DebtCurrent,,,,,,,,,,100000.000,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,664126.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,,0.250,,
DebtInstrumentFaceAmount,,,,,,,,,,,,,675685.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,-247142.000
DeferredRevenueCurrent,,,,,,,,,,,,,8211.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,1233100.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,,,,5200.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,2235200.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,,,,,996900.000,,
DerivativeLiabilitiesCurrent,,,,,,,,,,,,88230.000,640357.000
DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsNet,,,,,71339.000,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,42000.000,,,,,,
ExcessStockSharesAuthorized,,,,,,,,,,,75000000.000,150000000.000,150000000.000
Goodwill,,,,,,3746735.000,,,,,,,
InterestPayableCurrent,28986.000,35222.000,45131.000,52946.000,15559.000,18319.000,21079.000,24090.000,274569.000,,,,41437.000
InventoryFinishedGoods,,,59130.000,,,,,,,,,,
InventoryFinishedGoodsAndWorkInProcess,,,,,,,,,,157000.000,,,
InventoryGross,,,,,,,,,,257000.000,,,
InventoryNet,36018.000,33486.000,66719.000,65513.000,,,,,,,,,
InventoryRawMaterials,,,7589.000,,,,,,,,,,
InventoryWorkInProcess,,,,,,,,,,100000.000,,,
Liabilities,705466.000,757390.000,900946.000,950522.000,1001672.000,396820.000,293866.000,394789.000,1514225.000,1605047.000,1557488.000,2129762.000,3133243.000
LiabilitiesAndStockholdersEquity,61692.000,64401.000,87935.000,88573.000,139568.000,3816465.000,245091.000,83020.000,1697069.000,2518438.000,1750830.000,1432355.000,1150169.000
LiabilitiesCurrent,705466.000,757390.000,900946.000,950522.000,1001672.000,396820.000,293866.000,394789.000,1514225.000,1605047.000,1557488.000,2129762.000,3133243.000
LongTermNotesPayable,248284.000,257560.000,296874.000,298765.000,115738.000,115738.000,115738.000,115738.000,115738.000,,,,
MarketableSecuritiesFixedMaturitiesCurrent,248284.000,257560.000,-296874.000,,,,,,,,,,
NoncontrollingInterestInVariableInterestEntity,-53916.000,-55492.000,-71836.000,-71935.000,-76586.000,,,,,,,,
NonredeemableNoncontrollingInterest,2000.000,2000.000,2000.000,2000.000,2000.000,,,,,,,,
NotesPayable,43416.000,54372.000,38134.000,29431.000,5000.000,5000.000,12065.000,,,,,,
NotesPayableCurrent,,,,,,,,,,,,,664126.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,156885.000,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,-3009.000,,,9175.000,,
OperatingLossCarryforwards,,,,,,,710000.000,,,,1731000.000,,
OtherAssets,1232.000,1232.000,1232.000,1232.000,71339.000,3746735.000,,,,,,,
OtherAssetsCurrent,1005.000,,,16.000,,,,,,,,,
OtherAssetsNoncurrent,,-1232.000,-1232.000,,,,,,,,6800.000,6800.000,6800.000
OtherNotesPayableCurrent,248284.000,257560.000,296874.000,298765.000,115738.000,115738.000,115738.000,115738.000,115738.000,,,,
PreferredStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,,,,,,,,,
PrepaidExpenseCurrent,,,,,,,,,,,23895.000,30329.000,171121.000
PrepaidExpenseCurrentAndNoncurrent,,,,,,,,,4437.000,1479.000,,,
PropertyPlantAndEquipmentNet,2641.000,3124.000,2725.000,2435.000,,,,,,,,,
PropertyPlantAndEquipmentOther,,,5875.000,,,,,,,,,,
PropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,-3150.000,,,,,,,,,,
RedeemableNoncontrollingInterestEquityCarryingAmount,-51916.000,-53492.000,-69836.000,-69935.000,-74586.000,,,,,,,,
RetainedEarningsAccumulatedDeficit,-686144.000,-733783.000,-838421.000,-887260.000,-960014.000,-1178286.000,-4298628.000,-4902388.000,-5732968.000,-5919739.000,-6691470.000,-7738402.000,-9351056.000
SecurityDeposit,1232.000,1232.000,1232.000,1232.000,,,,,,,6800.000,6800.000,6800.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,,,,,,,,470000.000,940000.000
ShortTermBankLoansAndNotesPayable,,,,,,,42000.000,,,,,,
StockholdersEquity,-643774.000,-692989.000,-813011.000,-861949.000,-862104.000,3419645.000,-48775.000,-311769.000,182844.000,913391.000,193342.000,-697407.000,-1983074.000
StockholdersEquityBeforeTreasuryStock,-591858.000,-639497.000,,,,,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-643774.000,-692989.000,-813011.000,-861949.000,-862104.000,3419645.000,-48775.000,-311769.000,182844.000,913391.000,193342.000,-697407.000,-1983074.000
StockholdersEquityNoteSubscriptionsReceivable,,,,,-36750.000,,,,,,,,
UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,,,283400.000,,,,288400.000,,,,,,
ValuationAllowanceAmount,,,-426300.000,,,,-288400.000,,,,,,
