,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,1221.000,1221.000,3760.000,4719.000,
AdditionalPaidInCapital,21510.000,21510.000,26648.000,31842.000,34001.000,36175.000,38360.000
Assets,,,,,,,35173.000
AssetsCurrent,22096.000,5728.000,3358.000,3238.000,3118.000,2999.000,10173.000
AssetsNoncurrent,,,,,,,25000.000
Cash,20596.000,4978.000,3358.000,3238.000,3118.000,2999.000,6222.000
CashAndCashEquivalentsAtCarryingValue,20596.000,4978.000,3358.000,3238.000,3118.000,2999.000,6222.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesOutstanding,8390000.000,8390000.000,8390000.000,8390000.000,8390000.000,8390000.000,8390000.000
CommonStockValueOutstanding,8390.000,8390.000,8390.000,8390.000,8390.000,8390.000,8390.000
DueToRelatedPartiesCurrent,27615.000,28062.000,28062.000,28062.000,28062.000,28534.000,
LiabilitiesAndStockholdersEquity,22096.000,5728.000,3358.000,3238.000,3118.000,2999.000,35173.000
LiabilitiesCurrent,27615.000,28062.000,29283.000,29283.000,31822.000,33253.000,72225.000
NotesPayableCurrent,,,,,,,25000.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,472.000,47225.000
PrepaidExpenseCurrent,1500.000,750.000,,,,,3951.000
RetainedEarningsAccumulatedDeficit,-35419.000,-52234.000,-60963.000,-66277.000,-71095.000,-74819.000,-83802.000
StockholdersEquity,-5519.000,-22334.000,-25925.000,-26045.000,-28704.000,-30254.000,-37052.000
