,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AssetManagementCosts,232951.000,178606.000,172555.000,158288.000,121989.000,97214.000,93711.000,87362.000,86656.000,83448.000,79265.000,69839.000,71065.000,74121.000,108033.000,152647.000,123574.000,110358.000,107719.000,126414.000,106166.000,101780.000,95265.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,77370842.000,,,,-2574719.000,,,,-7534234.000,,,,47174622.000,,,,10497685.000,,,,-8647993.000
DividendIncomeOperating,3519.000,1946.000,2463.000,4724.000,2968.000,4217.000,2828.000,2498.000,2022.000,1850.000,1749.000,1680.000,1698.000,2894.000,2494.000,2496.000,1335.000,332.000,13724.000,15286.000,12436.000,9271.000,11597.000
FloorBrokerageExchangeAndClearanceFees,24920.000,20507.000,20097.000,17288.000,14218.000,11642.000,9330.000,10637.000,9866.000,9277.000,9667.000,7102.000,8929.000,12902.000,23331.000,23539.000,25482.000,26475.000,28452.000,25577.000,25981.000,21279.000,16808.000
GainLossOnSaleOfInvestments,2534107.000,2779514.000,22202880.000,-18707753.000,18656454.000,-5088266.000,6835114.000,-3943212.000,952430.000,-347337.000,1037389.000,3975000.000,-5067119.000,-21229426.000,-2665018.000,20860371.000,-24265894.000,-5915108.000,-6020582.000,-1239887.000,1604088.000,7622233.000,-8585002.000
IncreaseDecreaseDueFromOfficersAndStockholders,,,-86597.000,,,,-94690.000,,,,-121502.000,,,,-85387.000,,,,-158010.000,,,,78648.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,,,,,,,,,,,,,,,-446.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,76.000,,,,0.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInDividendsReceivable,,,419.000,,,,-462.000,,,,-32.000,,,,-118.000,,,,4272.000,,,,672.000
IncreaseDecreaseInDueToOfficersAndStockholders,,,,,,,,,,,,,,,-2942.000,,,,-3175.000,,,,-1880.000
IncreaseDecreaseInFinancialInstrumentsUsedInOperatingActivities,,,17183315.000,,,,-294494.000,,,,2558325.000,,,,-557348.000,,,,-3778661.000,,,,2713489.000
IncreaseDecreaseInOtherAccountsPayable,,,-180350.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,6194.000,,,,-8328.000,,,,-7180.000,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,5689.000,,,,40.000,,,,15.000,,,,,,,,,,,,
IncreaseDecreaseInPayablesToBrokerDealers,,,73.000,,,,-925.000,,,,0.000,,,,,,,,,,,,-1550.000
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,,,,-11455.000,,,,-11581.000,,,,-11454.000
IncreaseDecreaseInTradingLiabilities,,,-33.000,,,,0.000,,,,,,,,,,,,,,,,
InterestIncomeOperating,979.000,1967.000,4523.000,2173.000,3125.000,1814.000,1391.000,1349.000,993.000,1548.000,2001.000,914.000,1156.000,1200.000,3105.000,9837.000,12325.000,15165.000,35590.000,54750.000,50661.000,54115.000,72810.000
LicenseCosts,,,,,,,2343.000,,,,1982.000,,,,2701.000,3816.000,3089.000,2759.000,2693.000,3161.000,2654.000,2544.000,2382.000
NetCashProvidedByUsedInFinancingActivities,,,72632604.000,,,,-9458214.000,,,,-5830392.000,,,,49360812.000,,,,12722475.000,,,,1470945.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,72632604.000,,,,-9458214.000,,,,-5830392.000,,,,49360812.000,,,,12722475.000,,,,1470945.000
NetCashProvidedByUsedInOperatingActivities,,,4738238.000,,,,6883495.000,,,,-1703842.000,,,,-2186190.000,,,,-2224790.000,,,,-10118938.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,4738238.000,,,,6883495.000,,,,-1703842.000,,,,-2186190.000,,,,-2224790.000,,,,-10118938.000
NetIncomeLoss,-1931254.000,-8328316.000,14974251.000,-16473015.000,18039587.000,-2363671.000,3728234.000,-7060884.000,2662100.000,3631297.000,-912582.000,3141041.000,-6637563.000,-22691637.000,2319723.000,16886559.000,-23030119.000,-5359343.000,-8113755.000,1226777.000,4221704.000,7788472.000,-9350705.000
NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,,,,,,,,-6.820,2.780,,-0.990,4.110,-8.140,-25.210,1.110,6.490,-9.830,-1.650,-2.770,0.390,1.470,2.720,-4.090
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,-7.250,1.870,,-0.890,4.020,-8.610,-20.510,0.970,6.430,-9.680,-2.320,-3.650,0.310,1.770,3.640,-4.110
NoninterestExpenseDirectorsFees,,,,,,,,,,,,,,,2717.000,2992.000,2726.000,2405.000,2209.000,3774.000,2201.000,2135.000,2069.000
NoninterestExpenseTransferAgentAndCustodianFees,,,,,,,20000.000,,,,20000.000,,,,20000.000,,,,20000.000,,,,20000.000
OperatingExpenses,332384.000,254068.000,,246651.000,215972.000,,188826.000,183346.000,165565.000,146576.000,141716.000,129964.000,154487.000,158731.000,183759.000,242647.000,214371.000,201786.000,199926.000,217778.000,207751.000,197053.000,197728.000
OtherExpenses,16275.000,55759.000,11258.000,11666.000,12363.000,18263.000,6211.000,5333.000,5349.000,51704.000,5240.000,4950.000,4749.000,,,,,,,,,,
OtherGeneralExpense,,,,,,,,,,,185000.000,,,,,,,,,,,,
OtherIncome,9000.000,2450.000,5250.000,3500.000,2100.000,1400.000,700.000,2450.000,1400.000,1050.000,700.000,1050.000,2450.000,2450.000,6650.000,700.000,1400.000,2100.000,3150.000,2450.000,3500.000,2100.000,350.000
PartnersCapitalAccountContributions,,,81310937.000,,,,,,,,,,,,52773037.000,,,,12722475.000,,,,1470945.000
PartnersCapitalAccountRedemptions,,,8678333.000,,,,9458214.000,,,,5830392.000,,,,5101497.000,,,,,,,,
PartnersCapitalAccountUnitsContributed,,,1450000.000,,,,,,,,,,,,1550000.000,,,,550000.000,,,,50000.000
PartnersCapitalAccountUnitsRedeemed,,,150000.000,,,,150000.000,,,,100000.000,,,,150000.000,,,,,,,,
ProceedsFromPartnershipContribution,,,81310937.000,,,,0.000,,,,0.000,,,,54462309.000,,,,12722475.000,,,,1470945.000
ProfessionalFees,99645.000,,59408.000,59409.000,67402.000,89424.000,68120.000,68432.000,51985.000,36892.000,36090.000,36491.000,58035.000,55185.000,35523.000,48071.000,47791.000,48081.000,47271.000,47271.000,59040.000,57606.000,69750.000
Revenues,-1598870.000,-8074248.000,,,,,,,,,,3249642.000,-6561635.000,,2454763.000,17077368.000,-22875473.000,-5221840.000,-7980384.000,1386073.000,4354411.000,7915697.000,-9231624.000
SalesRevenueNet,-1607870.000,-8076698.000,,,,,,,,,,3248592.000,-6564085.000,,2448113.000,17076668.000,-22876873.000,-5223940.000,-7983534.000,1383623.000,4350911.000,7913597.000,-9231974.000
UnrealizedGainLossOnDerivativesAndCommodityContracts,,,-6995003.000,,,,-2967729.000,,,,-1828979.000,,,,5107532.000,,,,-2012266.000,,,,-731379.000
UnrealizedGainLossOnInvestments,-4146475.000,-10860125.000,-6995003.000,2451023.000,-446691.000,2869289.000,-2967729.000,-2987275.000,1840482.000,4104732.000,-1828979.000,-729002.000,-1499820.000,-1376054.000,5107532.000,-3796036.000,1375361.000,675671.000,-2012266.000,2553474.000,2683726.000,227978.000,-731379.000
WeightedAverageLimitedPartnershipUnitsOutstanding,3057143.000,2354348.000,2109341.000,2018681.000,1442935.000,-3898006.000,1028889.000,1034615.000,956522.000,-2022903.000,917222.000,763736.000,815761.000,-1600281.000,2098333.000,2602747.000,2341848.000,-4675668.000,2928571.000,3130769.000,2879348.000,-6103169.000,2287222.000
