,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,9952000.000,8622000.000,10586000.000,6751000.000,8001000.000,10534000.000,9916000.000,9565000.000,7853000.000,10084000.000,9860000.000,11680000.000
AccountsReceivableNet,20240000.000,18524000.000,14717000.000,15165000.000,16876000.000,20892000.000,19940000.000,20032000.000,20971000.000,20748000.000,20309000.000,24336000.000
AccruedIncomeTaxesCurrent,23000.000,1380000.000,,,1869000.000,1724000.000,1329000.000,7304000.000,186000.000,,,
AccruedIncomeTaxesNoncurrent,2094000.000,2357000.000,3245000.000,3508000.000,3164000.000,3573000.000,4021000.000,3559000.000,3739000.000,832000.000,1031000.000,2076000.000
AccruedInsuranceCurrent,723000.000,1015000.000,1232000.000,260000.000,337000.000,861000.000,899000.000,835000.000,262000.000,,,
AccruedLiabilitiesAndOtherLiabilities,14855000.000,20151000.000,20882000.000,21736000.000,24307000.000,24485000.000,26392000.000,33455000.000,24447000.000,25700000.000,26640000.000,32985000.000
AccruedLiabilitiesCurrent,,,,,,24485000.000,26392000.000,33455000.000,24447000.000,25700000.000,,
AccruedMarketingCostsCurrent,,1240000.000,2204000.000,942000.000,934000.000,1239000.000,1204000.000,1149000.000,1324000.000,1531000.000,1322000.000,1475000.000
AccruedProfessionalFeesCurrent,1782000.000,2595000.000,2127000.000,2844000.000,3137000.000,2702000.000,2693000.000,2803000.000,2635000.000,2728000.000,2951000.000,6408000.000
AccruedRentCurrent,125000.000,,,,149000.000,,,,172000.000,696000.000,683000.000,669000.000
AccruedRentCurrentAndNoncurrent,947000.000,,,,1125000.000,,,,1408000.000,,,
AccruedRentNoncurrent,1281000.000,1250000.000,1331000.000,1352000.000,1371000.000,1331000.000,3212000.000,3367000.000,3331000.000,3173000.000,3012000.000,2858000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,54386000.000,58696000.000,64650000.000,69358000.000,56326000.000,59325000.000,64274000.000,67936000.000,72069000.000,75568000.000,80037000.000,85312000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1812000.000,1731000.000,1386000.000,-69000.000,-970000.000,-7460000.000,-5130000.000,-4729000.000,-7673000.000,-3858000.000,-5437000.000,-4923000.000
AdditionalPaidInCapital,277084000.000,278923000.000,290457000.000,298353000.000,302881000.000,306533000.000,311505000.000,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,312589000.000,320670000.000,323446000.000,330858000.000,339743000.000
AllowanceForDoubtfulAccountsReceivable,1395000.000,2129000.000,1827000.000,1726000.000,2200000.000,2877000.000,2673000.000,3028000.000,2233000.000,2237000.000,1997000.000,2558000.000
Assets,286539000.000,300895000.000,319877000.000,330851000.000,346696000.000,361225000.000,378080000.000,392816000.000,402395000.000,413743000.000,421722000.000,418228000.000
AssetsCurrent,177655000.000,187750000.000,197688000.000,205301000.000,213113000.000,215066000.000,221800000.000,232047000.000,212619000.000,223467000.000,231024000.000,200813000.000
AssetsFairValueDisclosure,0.000,0.000,,,0.000,,,,,,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,1091000.000,1161000.000,1121000.000,1366000.000,2387000.000,907000.000,2561000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,1150000.000,1223000.000,1183000.000,1154000.000,63000.000,62000.000,1627000.000
CapitalLeaseObligationsCurrent,,,,,,,,1830000.000,1898000.000,2177000.000,2182000.000,2041000.000
CapitalLeaseObligationsNoncurrent,147000.000,621000.000,891000.000,993000.000,918000.000,1008000.000,1916000.000,2138000.000,2738000.000,2708000.000,2389000.000,1982000.000
CapitalLeasedAssetsGross,1593000.000,2368000.000,2973000.000,3262000.000,3327000.000,3496000.000,5284000.000,6517000.000,6749000.000,7564000.000,7771000.000,7784000.000
CapitalLeasesFutureMinimumPaymentsDue,654000.000,1322000.000,1725000.000,1878000.000,1767000.000,1901000.000,3322000.000,4114000.000,4773000.000,4999000.000,4656000.000,4087000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,486000.000,,,,830000.000,,,,2111000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,0.000,0.000,0.000,0.000,90000.000,94000.000,92000.000,92000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,68000.000,146000.000,234000.000,0.000,44000.000,201000.000,251000.000,90000.000,100000.000,124000.000,124000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,277000.000,496000.000,628000.000,274000.000,416000.000,1011000.000,1421000.000,437000.000,681000.000,778000.000,779000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,168000.000,445000.000,664000.000,795000.000,663000.000,760000.000,1369000.000,1895000.000,1603000.000,1881000.000,1963000.000,1966000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,0.000,0.000,0.000,0.000,442000.000,461000.000,451000.000,453000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,24000.000,15000.000,95000.000,102000.000,90000.000,92000.000,144000.000,146000.000,137000.000,115000.000,85000.000,63000.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,630000.000,1307000.000,1630000.000,1776000.000,1677000.000,1809000.000,3178000.000,3968000.000,4636000.000,4884000.000,4571000.000,4024000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,532000.000,419000.000,221000.000,,681000.000,741000.000,547000.000,,1782000.000,1248000.000,673000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,874000.000,988000.000,1176000.000,1311000.000,1459000.000,1479000.000,1765000.000,2158000.000,2564000.000,3170000.000,3644000.000,4181000.000
CapitalizedComputerSoftwareGross,4806000.000,5225000.000,6101000.000,6774000.000,7815000.000,7944000.000,9212000.000,10515000.000,11791000.000,13952000.000,15419000.000,17186000.000
CapitalizedComputerSoftwareNet,3192000.000,3498000.000,4024000.000,4501000.000,5235000.000,5188000.000,5871000.000,6502000.000,7125000.000,8238000.000,8765000.000,9423000.000
CashAndCashEquivalentsAtCarryingValue,137171000.000,148192000.000,155473000.000,161008000.000,175400000.000,172173000.000,179608000.000,189347000.000,177083000.000,186223000.000,194194000.000,160088000.000
CommonStockSharesAuthorized,,,,,,,66666663.000,66666663.000,66666663.000,66666663.000,66666663.000,66666663.000
CommonStockSharesIssued,,,,,,,38431767.000,38528363.000,38686288.000,38958497.000,39161964.000,39206737.000
CommonStockSharesOutstanding,,,,,,,38431767.000,38528363.000,38686288.000,38958497.000,39161964.000,39206737.000
CommonStockValue,,,,,,,735000.000,736000.000,739000.000,744000.000,747000.000,748000.000
ContractualObligation,16771000.000,29098000.000,30049000.000,25245000.000,30737000.000,30242000.000,33059000.000,37033000.000,34630000.000,38134000.000,33611000.000,35452000.000
ContractualObligationDueAfterFifthYear,2068000.000,2011000.000,3198000.000,3064000.000,1894000.000,1962000.000,4416000.000,4415000.000,1091000.000,2556000.000,2186000.000,4179000.000
ContractualObligationDueInFifthYear,1680000.000,1736000.000,2363000.000,2343000.000,1131000.000,1867000.000,2588000.000,2709000.000,2734000.000,3759000.000,3526000.000,4239000.000
ContractualObligationDueInFourthYear,3031000.000,3139000.000,3846000.000,3956000.000,2330000.000,3091000.000,3588000.000,4158000.000,2820000.000,4101000.000,3871000.000,4627000.000
ContractualObligationDueInNextTwelveMonths,3553000.000,,,,11887000.000,,,,12503000.000,,,
ContractualObligationDueInSecondYear,3286000.000,6690000.000,7546000.000,7944000.000,7270000.000,7972000.000,8915000.000,11928000.000,10913000.000,11744000.000,11652000.000,12394000.000
ContractualObligationDueInThirdYear,3153000.000,3590000.000,4737000.000,4991000.000,6225000.000,6976000.000,7923000.000,10535000.000,4569000.000,5869000.000,5706000.000,6448000.000
ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,,11932000.000,8359000.000,2947000.000,,8374000.000,5629000.000,3288000.000,,10105000.000,6670000.000,3565000.000
DebtInstrumentUnamortizedDiscount,,,,,,681000.000,804000.000,760000.000,717000.000,673000.000,629000.000,
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,1002000.000,133000.000,3248000.000,328000.000,328000.000,328000.000
DeferredCosts,2921000.000,3528000.000,2294000.000,2003000.000,2037000.000,1864000.000,1096000.000,871000.000,,,,
DeferredCostsCurrent,861000.000,765000.000,509000.000,516000.000,360000.000,175000.000,125000.000,126000.000,,,,
DeferredFinanceCostsCurrentNet,,,,,,381000.000,100000.000,99000.000,100000.000,100000.000,100000.000,100000.000
DeferredFinanceCostsNet,,,,,,100000.000,456000.000,431000.000,407000.000,382000.000,357000.000,332000.000
DeferredFinanceCostsNoncurrentNet,,,,,,481000.000,356000.000,332000.000,307000.000,282000.000,257000.000,232000.000
DeferredRevenueCurrent,21163000.000,24708000.000,24099000.000,22733000.000,22592000.000,24319000.000,23922000.000,22325000.000,22339000.000,21650000.000,21011000.000,19477000.000
DeferredRevenueNoncurrent,9029000.000,9777000.000,10931000.000,11233000.000,10241000.000,9941000.000,9990000.000,9389000.000,7951000.000,8231000.000,7231000.000,6989000.000
DeferredSalesCommission,5625000.000,5631000.000,7412000.000,7033000.000,7423000.000,7377000.000,7691000.000,8766000.000,8222000.000,8671000.000,8577000.000,8660000.000
DeferredTaxAssetsDeferredIncome,3165000.000,,,,4955000.000,,,,9059000.000,,,
DeferredTaxAssetsGross,18336000.000,,,,20637000.000,,,,37958000.000,,,
DeferredTaxAssetsLiabilitiesNet,5327000.000,,,,13811000.000,,,,3087000.000,,,
DeferredTaxAssetsNetCurrent,6505000.000,6724000.000,6746000.000,6715000.000,7458000.000,7435000.000,7449000.000,7439000.000,,,,
DeferredTaxAssetsNetNoncurrent,1282000.000,993000.000,1009000.000,955000.000,6353000.000,6232000.000,6322000.000,6283000.000,6573000.000,6686000.000,6576000.000,6538000.000
