,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,50383000.000,59480000.000,44711000.000,60812000.000,65309000.000,66173000.000,69608000.000,74748000.000,81249000.000,106422000.000,82861000.000,118080000.000,95963000.000,92100000.000,85355000.000,89976000.000,105311000.000,139429000.000,86797000.000,97515000.000,117628000.000,116469000.000,101612000.000,104915000.000
AccountsReceivableFromSecuritization,,,,,,,,,,,,,,,,,,359415000.000,,,,,,
AccountsReceivableGross,,,,,661740000.000,683744000.000,741544000.000,773436000.000,843071000.000,944826000.000,1068270000.000,1103880000.000,1179314000.000,1253523000.000,1365807000.000,1382242000.000,1451937000.000,1501674000.000,1587856000.000,1537488000.000,1544339000.000,1534215000.000,1556439000.000,1480900000.000
AccountsReceivableNet,,,,,,,,,,,,,,1105640000.000,1201351000.000,1211903000.000,1269015000.000,1302061000.000,1375576000.000,1323968000.000,1320588000.000,1307170000.000,1318066000.000,1245375000.000
AccountsReceivableNetCurrent,311322000.000,305623000.000,316385000.000,313139000.000,329989000.000,345546000.000,378050000.000,395085000.000,428083000.000,473795000.000,527267000.000,548482000.000,583687000.000,598241000.000,643094000.000,653141000.000,685933000.000,706934000.000,743931000.000,727079000.000,733718000.000,688011000.000,702162000.000,652046000.000
AccountsReceivableNetNoncurrent,258968000.000,255346000.000,272938000.000,271984000.000,281767000.000,287494000.000,313011000.000,324213000.000,352134000.000,400606000.000,457413000.000,470233000.000,495904000.000,507399000.000,558257000.000,558762000.000,583082000.000,595127000.000,631645000.000,596889000.000,586870000.000,619159000.000,615904000.000,593329000.000
AccruedIncomeTaxesCurrent,1127000.000,1756000.000,2028000.000,2394000.000,1374000.000,1658000.000,4618000.000,8612000.000,2187000.000,2242000.000,2924000.000,17371000.000,2380000.000,2685000.000,3450000.000,5651000.000,3093000.000,4004000.000,2823000.000,2999000.000,1692000.000,2435000.000,3318000.000,4207000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,,,39374000.000,43900000.000,46503000.000,52068000.000,43099000.000,47132000.000
AccruedLiabilitiesCurrent,27229000.000,29579000.000,24030000.000,22314000.000,20315000.000,21156000.000,20716000.000,23394000.000,24890000.000,30374000.000,27944000.000,29968000.000,32115000.000,39300000.000,27479000.000,23972000.000,31309000.000,34465000.000,30037000.000,36332000.000,34363000.000,41660000.000,26456000.000,33965000.000
AccruedRentCurrentAndNoncurrent,,,,,,,6400000.000,,,,10600000.000,,,,,,,,,,,,,
