,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,121324.000,,,168315.000,190087.000,227957.000,245485.000,287146.000,270380.000,289724.000,284687.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,121324.000,146971.000,151910.000,168315.000,190087.000,227957.000,245485.000,287146.000,270380.000,289724.000,284687.000
AccountsPayableAndAccruedLiabilitiesNoncurrent,6082.000,6076.000,5893.000,5788.000,5856.000,5788.000,5418.000,5351.000,5435.000,,
AccountsPayableFairValueDisclosure,42145.000,54968.000,48613.000,73878.000,87895.000,119460.000,154668.000,205377.000,227525.000,252350.000,253860.000
AccountsPayableOtherCurrent,258399.000,191118.000,244859.000,232711.000,140796.000,162454.000,268686.000,205385.000,174375.000,175604.000,180330.000
AccountsPayableTradeCurrent,278857.000,269659.000,358185.000,461056.000,551575.000,545072.000,527317.000,496549.000,448809.000,448173.000,461628.000
AccountsReceivableGrossCurrent,278857.000,278914.000,358185.000,461056.000,551575.000,545072.000,527317.000,496549.000,448809.000,448173.000,461628.000
AccountsReceivableNet,278857.000,,,461056.000,551575.000,545072.000,527317.000,496549.000,448809.000,448173.000,461628.000
AccruedPayrollTaxesCurrent,3771.000,6313.000,4940.000,6447.000,6291.000,6976.000,2523.000,2231.000,4932.000,5271.000,5468.000
AccruedProfessionalFeesCurrent,3805.000,3801.000,3687.000,3622.000,5554.000,5513.000,5489.000,5402.000,6555.000,6433.000,6523.000
AccruedSalariesCurrent,27624.000,33537.000,37050.000,31614.000,24094.000,29825.000,10302.000,9753.000,9437.000,3082.000,2023.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-2776.000,-3774.000,-4643.000,-5524.000,,,,,,,
AdditionalPaidInCapital,1031162.000,,,1158237.000,1165712.000,1165712.000,1165712.000,1165712.000,1165712.000,1165712.000,1165712.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,10728.000,11873.000,14269.000,-16343.000,,,,,10543.000,,
AdvancesFairValueDisclosure,122423.000,122301.000,150927.000,172040.000,216312.000,212101.000,205777.000,203214.000,19.000,,
Assets,1915920.000,,,1905859.000,2198652.000,2159317.000,2169494.000,2098775.000,1570167.000,1477508.000,1508695.000
AssetsCurrent,875303.000,,,1026201.000,1252849.000,1204551.000,1173428.000,1127154.000,565187.000,492623.000,487081.000
AssetsNoncurrent,1040617.000,,,879658.000,945803.000,954766.000,996066.000,971621.000,1004980.000,984885.000,1021614.000
AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,64123.000,64176.000,35359.000,35048.000,97903.000,95045.000,90209.000,82926.000,63459.000,54797.000,63073.000
BadDebtReserveForTaxPurposesOfQualifiedLender,569.000,,20888.000,47432.000,,2853.000,,,,,
BankOverdrafts,218816.000,167723.000,168291.000,162124.000,172122.000,162627.000,153937.000,156486.000,156678.000,149341.000,165914.000
CapitalLeaseObligations,26630.000,,,,,,,,,,
CapitalLeasedAssetsGross,40964.000,39922.000,37740.000,36106.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,-7406.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,4961.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,5412.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,6473.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,8595.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableNextRollingTwelveMonths,8595.000,,,,,,,,,,
Cash,80046.000,89367.000,59696.000,69279.000,89219.000,87707.000,85664.000,97072.000,3515.000,1733.000,2402.000
CashAndCashEquivalentsAtCarryingValue,88616.000,,,84243.000,97960.000,96018.000,106606.000,103781.000,13250.000,9862.000,2402.000
