,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2589000.000,2589000.000,1795000.000,2067000.000,2905000.000,4069000.000,3424000.000,3412000.000,3201000.000,3555000.000,2684000.000
AccountsReceivableNetCurrent,4317000.000,5198000.000,5647000.000,6936000.000,3647000.000,4249000.000,2713000.000,2403000.000,2812000.000,3082000.000,2734000.000
AccruedLiabilitiesCurrent,4593000.000,5772000.000,5446000.000,6691000.000,7043000.000,6959000.000,5748000.000,7416000.000,7507000.000,6507000.000,8362000.000
AccruedProfessionalFeesCurrent,181000.000,72000.000,129000.000,462000.000,1424000.000,1208000.000,1702000.000,2151000.000,2876000.000,803000.000,2073000.000
AccruedSalesCommissionCurrent,1081000.000,1969000.000,1856000.000,1580000.000,1777000.000,1960000.000,1549000.000,2143000.000,1925000.000,1222000.000,2049000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,743000.000,621000.000,668000.000,714000.000,772000.000,841000.000,911000.000,981000.000,1059000.000,1192000.000,1335000.000
AdditionalPaidInCapitalCommonStock,2196000.000,229795000.000,230376000.000,230969000.000,293598000.000,294227000.000,295419000.000,296377000.000,298514000.000,299133000.000,301200000.000
AllowanceForDoubtfulAccountsReceivable,,312000.000,,,,456000.000,,,,400000.000,400000.000
AllowanceForDoubtfulAccountsReceivableCurrent,209000.000,,279000.000,227000.000,263000.000,,508000.000,480000.000,400000.000,,
Assets,62275000.000,139078000.000,136104000.000,134413000.000,190628000.000,140805000.000,127444000.000,118709000.000,121019000.000,114283000.000,96053000.000
AssetsCurrent,47162000.000,123883000.000,120693000.000,118836000.000,174852000.000,139125000.000,118146000.000,109426000.000,111853000.000,100005000.000,81119000.000
CashAndCashEquivalentsAtCarryingValue,19816000.000,96729000.000,93586000.000,89659000.000,148939000.000,112801000.000,93493000.000,86159000.000,79282000.000,67212000.000,58757000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,47710.000,47710.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
