,2016-09-30,2017-03-31
CapitalLeasesIncomeStatementDirectFinancingLeaseRevenue,,20304.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1670628.000,605937.000
DistributionMadeToLimitedPartnerCashDistributionsPaid,,56263.000
FeesAndCommissions,,31213.000
GeneralAndAdministrativeExpense,,60900.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,116475.000
IncreaseDecreaseInLeasingReceivables,,-87147.000
IncreaseDecreaseInOtherOperatingAssets,,3792.000
InvestmentBankingAdvisoryBrokerageAndUnderwritingFeesAndCommissions,,84479.000
InvestmentBankingRevenue,,21992.000
ManagementFeeExpense,,187500.000
NetCashProvidedByUsedInFinancingActivities,1670628.000,716805.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1670628.000,716805.000
NetCashProvidedByUsedInOperatingActivities,,-110868.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-110868.000
NetIncomeLoss,,-314276.000
NetIncomeLossAllocatedToGeneralPartners,,-3143.000
NetIncomeLossAllocatedToLimitedPartners,,-311133.000
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,-1.040
OperatingExpenses,,362057.000
OperatingLeasesIncomeStatementDepreciationExpenseOnPropertySubjectToOrHeldForLease,,23882.000
OperatingLeasesIncomeStatementLeaseRevenue,,27256.000
OtherIncome,,221.000
PartnersCapitalAccountContributions,,1200874.000
PartnersCapitalAccountDistributions,,-56826.000
PartnersCapitalAccountPublicSaleOfUnitsNetOfOfferingCosts,,-132502.000
PaymentsForProceedsFromLimitedPartnership,,-21992.000
PaymentsForRepurchaseOfInitialPublicOffering,,132502.000
PaymentsForUnderwritingExpense,,53205.000
PaymentsOfDistributionsToAffiliates,,40088.000
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,1200000.000,
ProceedsFromPartnershipContribution,,944600.000
ProfessionalFees,,89775.000
RepaymentsOfShortTermDebt,,1000.000
Revenues,,47781.000
SalesRevenueNet,,25568.000
WeightedAverageLimitedPartnershipUnitsOutstanding,,298331.380
