,2012-09-30,2013-09-30,2014-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-1843.000,443.000,
CostOfRevenue,3608.000,14375.000,
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.340,-0.340,
ForeignCurrencyTransactionGainLossBeforeTax,,-488.000,
GeneralAndAdministrativeExpense,404.000,3904.000,
GrossProfit,490.000,-3831.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-28736.000,-44974.000,
IncomeTaxExpenseBenefit,0.000,0.000,
IncomeTaxesPaid,0.000,0.000,
IncreaseDecreaseInInventories,-1713.000,1685.000,
IncreaseDecreaseInPrepaidExpense,325.000,0.000,
InterestPaid,0.000,0.000,
NetCashProvidedByUsedInFinancingActivities,28281.000,47102.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,28281.000,47102.000,
NetCashProvidedByUsedInOperatingActivities,-30124.000,-46659.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-30124.000,-46659.000,
NetIncomeLoss,-28736.000,-44974.000,
NonoperatingIncomeExpense,,-488.000,
OperatingExpenses,29226.000,40655.000,
OperatingIncomeLoss,,-44486.000,
ProceedsFromContributionsFromAffiliates,28281.000,0.000,
ProceedsFromIssuanceOfCommonStock,,40002.000,
ProceedsFromOtherShortTermDebt,,7100.000,
ProfessionalFees,28822.000,36751.000,
ProfitLoss,,39514.000,
Revenues,4098.000,10544.000,
SalesRevenueNet,4098.000,10544.000,
StockIssuedDuringPeriodValueIssuedForCash,,40002.000,
ValuationAllowanceDeferredTaxAssetChangeInAmount,9770.000,15291.000,
VariableInterestEntityOwnershipPercentage,,0.500,
