,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,871000.000,424000.000,527000.000,612000.000,608000.000,738000.000,574000.000,480000.000,797000.000,786000.000,783000.000,818000.000,867000.000
AmortizationOfDebtDiscountPremium,,8000.000,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,44000.000,,,,40000.000,,,,24000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,9456944.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-6155000.000,,,,-6752000.000,,,,-25322000.000,,,,-48001000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,-8363000.000,-8411000.000,-8745000.000,-7944000.000,-10159000.000
ContractsRevenue,209000.000,,,,,,329000.000,1026000.000,,1322000.000,1027000.000,1026000.000,1027000.000,1027000.000
DepreciationDepletionAndAmortization,,123000.000,,,,128000.000,,,,227000.000,,,,206000.000
EarningsPerShareBasicAndDiluted,-4.810,-0.340,-0.300,-0.320,-0.310,-0.380,-0.330,-0.240,-0.230,-0.290,-0.290,-0.270,-0.200,-0.240
GainsLossesOnExtinguishmentOfDebt,,,,-432000.000,,,,,,,,,,
GeneralAndAdministrativeExpense,1979000.000,2415000.000,2072000.000,1904000.000,2078000.000,2756000.000,2690000.000,2351000.000,2555000.000,2602000.000,2249000.000,2611000.000,2451000.000,3032000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,43000.000,,,,269000.000,,,,790000.000,,,,1677000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-304000.000,,,,-303000.000,,,,112000.000,,,,-75000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,2200000.000,,2400000.000,,3000000.000,2900000.000,3000000.000,,,,,,
InterestExpense,,43000.000,28000.000,187000.000,291000.000,558000.000,563000.000,562000.000,537000.000,488000.000,435000.000,385000.000,329000.000,266000.000
InterestExpenseDebt,,,,,,,,,,500000.000,400000.000,400000.000,300000.000,300000.000
InvestmentIncomeInterest,,,1000.000,,,1000.000,2000.000,4000.000,3000.000,27000.000,31000.000,37000.000,43000.000,111000.000
InvestmentIncomeNetAmortizationOfDiscountAndPremium,,,,,,,,,,-55000.000,,,,1000.000
NetCashProvidedByUsedInFinancingActivities,,-502000.000,,,,75000.000,,,,-1726000.000,,,,-2170000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-502000.000,,,,75000.000,,,,-1726000.000,,,,-2170000.000
NetCashProvidedByUsedInInvestingActivities,,-398000.000,,,,-452000.000,,,,-16344000.000,,,,-38376000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-398000.000,,,,-452000.000,,,,-16344000.000,,,,-38376000.000
NetCashProvidedByUsedInOperatingActivities,,-5255000.000,,,,-6375000.000,,,,-7252000.000,,,,-7455000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-5255000.000,,,,-6375000.000,,,,-7252000.000,,,,-7455000.000
NetIncomeLoss,-6073000.000,-6980000.000,-6067000.000,-6603000.000,-6233000.000,-7881000.000,-7779000.000,-6886000.000,-7446000.000,-8377000.000,-8408000.000,-8737000.000,-7940000.000,-10126000.000
OperatingExpenses,5357000.000,6937000.000,6040000.000,5984000.000,5943000.000,7324000.000,7547000.000,7354000.000,7988000.000,9238000.000,9031000.000,9415000.000,8681000.000,10998000.000
OperatingIncomeLoss,-5148000.000,-6937000.000,-6040000.000,-5984000.000,-5943000.000,-7324000.000,-7218000.000,-6328000.000,-6912000.000,-7916000.000,-8004000.000,-8389000.000,-7654000.000,-9971000.000
