,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,3088000.000,2133000.000,1520000.000,3373000.000,2122000.000,1327000.000,1973000.000,2889000.000,851000.000,1621000.000,2784000.000,3134000.000,1633000.000
AccountsReceivableNetCurrent,791000.000,756000.000,799000.000,1030000.000,1070000.000,1115000.000,1328000.000,1468000.000,1725000.000,1681000.000,1757000.000,2067000.000,2177000.000
AccruedLiabilitiesCurrent,10572000.000,10744000.000,10777000.000,11720000.000,15985000.000,16430000.000,16855000.000,17696000.000,24964000.000,24979000.000,18260000.000,22096000.000,27136000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,10650000.000,11749000.000,12804000.000,14131000.000,15358000.000,15094000.000,16333000.000,15968000.000,17472000.000,18457000.000,20184000.000,22102000.000,24212000.000
AdditionalPaidInCapital,120813000.000,125255000.000,128766000.000,150557000.000,152529000.000,155672000.000,157919000.000,162481000.000,167125000.000,171515000.000,173158000.000,181523000.000,187230000.000
AllowanceForDoubtfulAccountsReceivable,164000.000,126000.000,163000.000,158000.000,158000.000,149000.000,146000.000,184000.000,193000.000,193000.000,187000.000,244000.000,229000.000
Assets,651598000.000,528151000.000,538725000.000,982428000.000,862360000.000,720548000.000,671963000.000,1017855000.000,1574627000.000,1390689000.000,915442000.000,1252941000.000,1354936000.000
AssetsCurrent,635312000.000,500265000.000,509645000.000,952311000.000,831441000.000,678783000.000,628071000.000,969547000.000,1521854000.000,1335208000.000,857135000.000,1188086000.000,1287062000.000
BusinessCombinationContingentConsiderationLiability,,2985000.000,600000.000,400000.000,,511000.000,300000.000,300000.000,,,,,
CapitalizedComputerSoftwareAccumulatedAmortization,14384000.000,14770000.000,15363000.000,16048000.000,16691000.000,17376000.000,18318000.000,19741000.000,21245000.000,22822000.000,24506000.000,26456000.000,29029000.000
CapitalizedComputerSoftwareGross,18184000.000,19863000.000,20937000.000,21752000.000,22897000.000,24733000.000,27042000.000,29050000.000,31426000.000,34249000.000,37558000.000,41400000.000,45734000.000
CapitalizedComputerSoftwareNet,3800000.000,5093000.000,5574000.000,5704000.000,6206000.000,7357000.000,8724000.000,9309000.000,10181000.000,11427000.000,13052000.000,14944000.000,16705000.000
CashAndCashEquivalentsAtCarryingValue,88944000.000,78848000.000,72843000.000,89480000.000,93227000.000,81258000.000,78691000.000,79024000.000,89707000.000,86496000.000,77998000.000,82257000.000,101450000.000
CommonStockCapitalSharesReservedForFutureIssuance,7071000.000,7071000.000,7032000.000,6800000.000,8872000.000,8832000.000,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,155000000.000,155000000.000,155000000.000,155000000.000,155000000.000,155000000.000,155000000.000,155000000.000,155000000.000,155000000.000,155000000.000,155000000.000,155000000.000
CommonStockSharesIssued,49564000.000,49564000.000,49577000.000,50487000.000,50616000.000,50703000.000,50833000.000,50953000.000,50984000.000,51132000.000,51332000.000,51430000.000,51489000.000
CommonStockSharesOutstanding,49564000.000,49564000.000,49577000.000,50487000.000,50616000.000,50703000.000,50833000.000,50953000.000,50984000.000,51132000.000,51332000.000,51430000.000,51489000.000
CommonStockValue,50000.000,50000.000,50000.000,50000.000,51000.000,51000.000,51000.000,51000.000,51000.000,51000.000,51000.000,51000.000,51000.000
DeferredIncomeTaxLiabilities,,3430000.000,,,,5112000.000,,,,8315000.000,,,
DeferredRentCreditCurrent,510000.000,577000.000,624000.000,669000.000,681000.000,727000.000,281000.000,190000.000,367000.000,504000.000,812000.000,243000.000,359000.000
DeferredRentCreditNoncurrent,2647000.000,3175000.000,3089000.000,2905000.000,3020000.000,2607000.000,3259000.000,3397000.000,4643000.000,4646000.000,4476000.000,9548000.000,9601000.000
DeferredTaxAssetsGross,,6300000.000,,,,12461000.000,,,,18104000.000,,,
DeferredTaxAssetsLiabilitiesNet,,-8000.000,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,563000.000,706000.000,706000.000,684000.000,684000.000,775000.000,389000.000,397000.000,387000.000,,,,
DeferredTaxAssetsNet,,3422000.000,,,,5013000.000,,,,8066000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,1641000.000,,,,4332000.000,,,,4498000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,11000.000,,,,11000.000,,,,11000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,2149000.000,,,,4671000.000,,,,7367000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,761000.000,,,,1313000.000,,,,1812000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,48000.000,,,,56000.000,,,,73000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,569000.000,,,,558000.000,,,,694000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,5000.000,,,,163000.000,,,,413000.000,,,
DeferredTaxAssetsValuationAllowance,,2878000.000,,,,7448000.000,,,,10038000.000,,,
DeferredTaxLiabilities,,,,,,99000.000,,,,249000.000,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedResearchAndDevelopmentCosts,,1950000.000,,,,2837000.000,,,,3681000.000,,,
DeferredTaxLiabilitiesNoncurrent,172000.000,714000.000,734000.000,731000.000,751000.000,874000.000,572000.000,647000.000,599000.000,249000.000,327000.000,351000.000,376000.000
DeferredTaxLiabilitiesPrepaidExpenses,,74000.000,,,,208000.000,,,,91000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,1406000.000,,,,2067000.000,,,,4543000.000,,,
EmployeeRelatedLiabilitiesCurrent,8006000.000,8781000.000,8756000.000,9481000.000,13968000.000,14275000.000,13973000.000,14549000.000,21020000.000,21658000.000,14305000.000,18795000.000,20989000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,14680000.000,11231000.000,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,1552000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,80000.000,-270000.000,-460000.000,-650000.000,999000.000,1379000.000,1760000.000,2141000.000,2521000.000,2902000.000,3283000.000,3663000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,2674000.000,,,,4683000.000,,4683000.000,4683000.000,3286000.000,3286000.000,3286000.000,3286000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,760000.000,,,,1523000.000,,,,1512000.000,,,
