,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,9232000.000,12987000.000,14999000.000,9160000.000,12272000.000,13473000.000,15686000.000,12704000.000,15459000.000,15518000.000,14957000.000,18852000.000,22445000.000,22617000.000,21222000.000,24504000.000,27858000.000,29041000.000,28667000.000,29339000.000,31177000.000,32102000.000,33854000.000,32892000.000
AccountsPayableAndOtherAccruedLiabilities,,,,,,,1135000.000,,,,2562000.000,,,,3321000.000,,,,4895000.000,,,,4157000.000,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,7237000.000,,,,5744000.000,,,,8473000.000,,,,12102000.000,,,,14676000.000,
AccountsReceivableNetCurrent,34083000.000,33613000.000,47048000.000,40672000.000,39839000.000,41554000.000,48980000.000,42124000.000,49334000.000,44936000.000,66595000.000,53433000.000,59461000.000,60150000.000,81794000.000,72544000.000,91295000.000,102005000.000,108113000.000,92700000.000,105775000.000,104521000.000,121817000.000,96127000.000
AccruedRoyaltiesCurrent,,,,,,,943000.000,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,9542000.000,,,,13048000.000,,,,17621000.000,,,,25996000.000,,,,34973000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2004000.000,-2275000.000,-2557000.000,-2475000.000,-3226000.000,-2981000.000,-3008000.000,-3641000.000,-3748000.000,-2227000.000,-1525000.000,-1231000.000,-1120000.000,-4323000.000,-7712000.000,-11911000.000,-9662000.000,-10675000.000,-13810000.000,-13046000.000,-16200000.000,-17009000.000,-21845000.000,-20968000.000
AdditionalPaidInCapitalCommonStock,187260000.000,189226000.000,191714000.000,195286000.000,198710000.000,202776000.000,208073000.000,224124000.000,234664000.000,244201000.000,254736000.000,268443000.000,275731000.000,279160000.000,279642000.000,293923000.000,302069000.000,347535000.000,333153000.000,342355000.000,359063000.000,372201000.000,383268000.000,393633000.000
AllowanceForDoubtfulAccountsReceivableCurrent,54000.000,100000.000,54000.000,81000.000,379000.000,401000.000,139000.000,141000.000,72000.000,150000.000,128000.000,124000.000,132000.000,178000.000,286000.000,274000.000,85000.000,85000.000,85000.000,85000.000,65000.000,207000.000,108000.000,166000.000
Assets,268540000.000,278001000.000,290956000.000,285621000.000,294791000.000,308210000.000,326906000.000,336728000.000,349538000.000,354783000.000,391497000.000,399025000.000,418968000.000,445530000.000,445295000.000,458090000.000,471596000.000,581807000.000,592374000.000,596030000.000,616554000.000,627156000.000,651200000.000,668433000.000
